osm_id,osm_type,lat,lon,access,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,emergency,emergency:phone,fixme,id,image,indoor,level,location,name,opening_hours,operator,phone,ref,source,survey:date,wheelchair
9633859617,node,46.1518115,8.9461409,no,,,,,,,Cadenazzo,,,Draussen Öffentlich,defibrillator,144,,node/9633859617,,no,,,,,,,,,,
9763763211,node,46.0206841,8.9571136,,,,,,,,,,,,defibrillator,144,,node/9763763211,,,,,,,,,,,,
9770749617,node,46.2529886,9.0227872,yes,,,,,,,Coop Claro,,,"Rechts vom Eingang, neben den Einkaufswagen",defibrillator,144,,node/9770749617,,no,,,,,,,,,,
9772981968,node,45.8902283,9.036014,yes,,,,,,,On wall,,,,defibrillator,144,,node/9772981968,,,0,,,,,,,,,yes
9773059241,node,46.0243779,8.960084,permissive,,,,,,,entrati nel caso sulla destra,,,,defibrillator,144,,node/9773059241,,yes,0,,,,CSCS,,,,,yes
9776042158,node,45.8718145,9.0320442,,,,,,,,On wall outside building,,,,defibrillator,144,,node/9776042158,,,0,,,,,,,,,yes
9779462707,node,46.1670911,8.7607193,yes,,,,,,,,,,,defibrillator,144,,node/9779462707,,no,,,,,,,,,,
9836109612,node,46.1743162,9.0114257,yes,,,,,,,Durchgang zu den Parkplätzen hinter dem Haus benützen,,,,defibrillator,144,,node/9836109612,,no,,,,24/7,SUSPI,,,,,
9848638836,node,45.9030259,8.9789489,yes,,,,,,,An der Wand neben dem Kiosk,,,,defibrillator,144,,node/9848638836,,no,,,,24/7,,,,,,
9853606119,node,46.1630813,8.763801,yes,,,,,,,am Strassenrand,,,,defibrillator,144,,node/9853606119,,no,,,,24/7,,,,,,
9860404103,node,46.1519614,8.9150378,yes,,,,,,,Beim Haupteingang,,,,defibrillator,144,,node/9860404103,,no,,,,24/7,,,,,,
9860404104,node,46.1556906,8.9440438,yes,,,,,,,Eingang Industrie-Areal,,,,defibrillator,144,,node/9860404104,,no,,,,24/7,,,,,,
9860404105,node,46.1504638,8.9506964,yes,,,,,,,Auf der nördlichen Gebäudeseite,,,,defibrillator,144,,node/9860404105,,no,,,,24/7,,,,,,
9860404106,node,46.1521319,8.9516701,yes,,,,,,,"Am Strassenrand, über Elektroverteiler",,,,defibrillator,144,,node/9860404106,,no,,,,24/7,,,,,,
9860404107,node,46.1519797,8.9537851,yes,,,,,,,Neben Sportplatz an grünem Containerhäuschen,,,,defibrillator,144,,node/9860404107,,no,,,,24/7,,,,,,
9860404108,node,45.930138,8.9838606,yes,,,,,,,,,,,defibrillator,144,,node/9860404108,,no,,,,24/7,,,,,,
9860404109,node,46.0371188,8.9802889,yes,,,,,,,Ex cabina telefonica - fermata del bus,Bei der Haltestelle Paese,,,defibrillator,144,,node/9860404109,,no,,,,24/7,Fondazione Ticino Cuore,+41 91 611 47 97,,"local_knowledge, defikarte.ch",,yes
9860404110,node,46.068599,8.9682153,yes,,,,,,,Scuola dell'infanzia,,,,defibrillator,144,,node/9860404110,,no,,,,24/7,,,,,,
9860404111,node,46.0608003,8.9573295,yes,,,,,,,Bei der Haltestelle Paese,,,,defibrillator,144,,node/9860404111,,no,,,,24/7,,,,,,
9860404112,node,46.0545976,8.9448841,yes,,,,,,,casa comunal Origlio,,,,defibrillator,144,,node/9860404112,,no,,,,24/7,,,,,,
9860404113,node,46.182792,8.8143919,yes,,,,,,,Bei der Haltestelle Chiesa,,,,defibrillator,144,,node/9860404113,,no,,,,24/7,,,,,,
9860404114,node,46.2266961,8.6023083,yes,,,,,,,Neben der Kirche an einer Steinmauer,,,,defibrillator,144,,node/9860404114,,no,,,,24/7,,,,,,
9862686817,node,45.9982616,9.0167856,yes,,,,,,,Toilettenhaus Schiffshaltestelle Cantina di Gandria,,,immer offen,defibrillator,144,,node/9862686817,,no,,,,24/7,,,,,,
9884659505,node,46.0521787,8.9252443,,,,,,,,Rapporto di ricezione,,,,defibrillator,144,,node/9884659505,,yes,,,,"Mo-Th 06:00-12:00, 13:30-17:00; Fr 06:00-12:00",Ernst Sutter AG 6930 Bedano,+415847630 07,,,,
9884687968,node,46.011878,8.9657706,yes,,,,,,,,,,,defibrillator,144,,node/9884687968,,no,0,,,24/7,,,,,,yes
9894612614,node,46.1209706,8.7117351,yes,,,,,,,,,,,defibrillator,144,,node/9894612614,,,,,,,,,,,,
9901897117,node,46.2266873,8.6025012,yes,,,,,,,casa partocchiale,,,,defibrillator,144,,node/9901897117,,no,,,,24/7,,,,,,
9903400906,node,46.2212591,8.7419294,yes,,,,,,,Um die Ecke beim Camping-Empfang,,,,defibrillator,144,,node/9903400906,,no,,,,24/7,,,,,,
9917843273,node,45.8463163,9.0120855,yes,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,defibrillator,144,,node/9917843273,,yes,,,,,LIDL Schweiz,+41716278074,,,,
9917843283,node,46.0125898,8.9658814,yes,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,defibrillator,144,,node/9917843283,,yes,,,,,LIDL Schweiz,+41716278074,,,,
9917845020,node,46.1818978,9.0180933,yes,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,defibrillator,144,,node/9917845020,,yes,,,,,LIDL Schweiz,+41716278074,,,,
9917845065,node,46.0421846,8.9231287,yes,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,defibrillator,144,,node/9917845065,,yes,,,,,LIDL Schweiz,+41716278074,,,,
9917845096,node,46.3516561,8.9725866,yes,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,defibrillator,144,,node/9917845096,,yes,,,,,LIDL Schweiz,+41716278074,,,,
9917845098,node,46.1539653,8.9652353,yes,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,defibrillator,144,,node/9917845098,,yes,,,,,LIDL Schweiz,+41716278074,,,,
9917845102,node,46.2255095,9.0432219,yes,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,defibrillator,144,,node/9917845102,,yes,,,,,LIDL Schweiz,+41716278074,,,,
9919832317,node,45.9216041,9.0390831,yes,,,,,,,Ostello,,,,defibrillator,144,,node/9919832317,,no,,,,24/7,Öffentlich,,,,,
9951740164,node,46.0021394,8.9888283,yes,,,,,,,"When approaching the Lido San Domenico, underneath the text ""Lido San Domenico"" written on the wall, left of the door that leads to the bar.",,,,defibrillator,144,,node/9951740164,,no,,,,,,,,,,
9995107255,node,46.37613,8.6604801,yes,,,,,,,nella casa patriziale sulla strada cantonale,,,,defibrillator,144,,node/9995107255,,no,,,,24/7,144,,,,,
10026206176,node,46.3446583,8.7979517,,,,,,,,,,,,defibrillator,144,,node/10026206176,,no,0,,,24/7,,,,,,yes
10027744718,node,46.0670667,8.9667864,,,,,,,,,,,,defibrillator,144,,node/10027744718,,,,,,,,,,,,
10028245418,node,46.0664478,8.9712427,,,,,,,,,,,,defibrillator,144,,node/10028245418,,,,,,,,,,,,
10044174818,node,46.172651,8.8467965,yes,,,,,,,Bei den WC / Abwasch,,,,defibrillator,144,,node/10044174818,,no,,,,24/7,Campingplatz Mirelago,,,,,
10079597718,node,46.3665654,8.9659382,yes,,,,,,,scuola dell’infanzia,,,,defibrillator,144,,node/10079597718,,no,,,,,scuola dell’infanzia,,,,,
10155478781,node,45.8468864,9.0050387,yes,,,,,,,"Attaccato al muro di fronte al parcheggio, colore verde. / Attached to the wall facing the parking lot, green colour.",,,,defibrillator,144,,node/10155478781,,no,,,,24/7,,,,,,
10159889558,node,45.8486616,9.0079918,yes,,,,,2025-05-04,,Appeso al muro del Municipio,,,,defibrillator,144,,node/10159889558,,no,0,,,24/7,Fondazione Cuore Ticino,,,,,yes
10159949214,node,45.8457904,9.0013067,yes,,,,,,,,,,,defibrillator,144,,node/10159949214,,no,0,,,24/7,,,,,,yes
10175189426,node,45.9883235,8.9338059,yes,,,,,,,"Dietro la chiesetta, sulla strada che scende verso la rotonda, attaccato alla parete esterna",,,,defibrillator,144,,node/10175189426,,no,,,,24/7,,,,,,
10182622617,node,46.1631869,8.8026881,yes,,,,,,,Eingang Stadion Lido,,,,defibrillator,144,,node/10182622617,,no,,,,24/7,,,,,,
10199732617,node,46.2973103,8.7904609,yes,,,,,,,öffentliches WC neben der Kirche,,,,defibrillator,144,,node/10199732617,,no,,,,,,,,,,
10245311709,node,45.8667565,8.9931971,yes,,,,,,,Via Pozzi Artisti 13,,,,defibrillator,144,,node/10245311709,,no,0,,,24/7,,,,,,
10250582209,node,46.2874325,8.6618971,yes,,,,,,,casa comunale vecchia;piano terreno fuori,,,,defibrillator,144,,node/10250582209,,no,0,,,24/7,commune (Maggia),+41917565030,,,,
10261265627,node,46.1496448,8.9443993,,,,,,,,,,,,defibrillator,144,,node/10261265627,,yes,,,,,,,,,,
10288559409,node,45.9857221,8.923754,yes,,,,,,,Certenago,,,Box verde / Green box,defibrillator,144,,node/10288559409,,no,,,,24/7,Comune Collina d'Oro,,,,,
10288561809,node,45.9908181,8.9312682,yes,,,,,,,Gentilino (Piazzale Posta) ,,,Box verde (ex cabina telefonica) / Green box (ex phone cabine) ,defibrillator,144,,node/10288561809,,no,,,,24/7,Comune Collina d'Oro,,,,,
10295016309,node,45.9344148,8.9146574,yes,,,,,,,Alp Vicania,,,,defibrillator,144,,node/10295016309,,no,,,,,,,,,,
10701414705,node,46.1749533,8.8558014,,,,,,,,"Centro Commerciale Tenero, accanto alla Farmacia Coop Vitality",,,available while store is open,defibrillator,144,,node/10701414705,,yes,1,,,Mo-Sa 08:00-18:30,Shopping Center,+41917352803,,"local_knowledge, defikarte.ch",,
10716549829,node,46.0203112,8.9580677,yes,,,,,,,,,,,defibrillator,144,,node/10716549829,,no,0,,,24/7,,,,,,yes
10726533305,node,46.2736489,8.6822787,yes,,,,,,,"Giumaglio, casa comunale",,,an der Wand am Haus,defibrillator,144,,node/10726533305,,no,0,,,24/7,Gemeinde,,,,,
10728389905,node,46.2745038,8.6813664,yes,,,,,,,Casa Comunale Giumaglio,,,gut sichtbar,defibrillator,144,,node/10728389905,,no,0,,,,,,,,,
10743125583,node,46.4020084,8.8773968,permissive,,,,,,,,,,,defibrillator,144,,node/10743125583,,yes,0,,,,,,,,,yes
10755705560,node,45.9893391,8.8203014,yes,,,,,,,,,,,defibrillator,144,,node/10755705560,,,0,,,24/7,,,,,,yes
10763310196,node,46.00782,8.95121,,,,,,,,Empfang,,,oranger Koffer,defibrillator,144,,node/10763310196,,yes,,,Walder Wyss AG,Mo-Fr 08:00-17:30,Lifetec AG Schweiz,+41 800 122 144,,,,
10763310197,node,46.16712,8.79768,no,,,,,,,Rechts vom Empfang,,,oranger Koffer,defibrillator,144,,node/10763310197,,yes,,,AON Schweiz AG,,Lifetec AG Schweiz,+41 800 122 144,,,,
10763310198,node,45.9316,8.90452,no,,,,,,,,,,oranger Koffer,defibrillator,144,,node/10763310198,,yes,,,Bucherer AG (Privat Person),,Lifetec AG Schweiz,+41 800 122 144,,,,
10763310199,node,45.84147,8.93455,no,,,,,,,Im Büro des Lagerleiters. Eingang erster Raum rechts,,,gelber Koffer,defibrillator,144,,node/10763310199,,yes,,,Eni Suisse S.A.,,Lifetec AG Schweiz,+41 800 122 144,,,,
10763310200,node,45.97996,8.92858,no,,,,,,,Eingangsbereich Büro Ersatzteillager,,,oranger Koffer,defibrillator,144,,node/10763310200,,yes,,,"Emil Frey SA, Auto-Centro Noranco-Lugano",,Lifetec AG Schweiz,+41 800 122 144,,,,
10763310201,node,46.00619,8.95081,no,,,,,,,"2.OG, Grossraumbüro",,,gelber Koffer,defibrillator,144,,node/10763310201,,yes,,,Reuss Private AG,,Lifetec AG Schweiz,+41 800 122 144,,,,
10763310202,node,46.19269,9.02453,,,,,,,,"EG, rechts bei Treppenaufgang",,,schwarzer Koffer,defibrillator,144,,node/10763310202,,yes,,,CSS Versicherung AG,"Mo-Fr 08:30-12:00, 13:30-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,
10781555065,node,45.9820003,8.9173241,yes,,,,,,,all'interno della cabina,,,,defibrillator,144,,node/10781555065,,yes,0,,,24/7,,,,,,yes
10801703606,node,46.528053,8.5848924,yes,,,,,,,Mehrzweckhalle Haupteingang,,,In der Nacht Schlüssel bei der Wache,defibrillator,144,,node/10801703606,,yes,0,,,24/7,Waffenplatz Airolo,,,,,
10861859905,node,46.0036909,8.9538361,,,,,,,,,,,,defibrillator,144,,node/10861859905,,yes,0,,,Mo-Th 10:00-23:00; Fr-Sa 10:00-25:00,Mc Donald's,,,,,
10867067705,node,45.9907027,8.9440846,yes,,,,,,,"Esterno al Ascensore del autosilo, pianterreno",,,,defibrillator,144,,node/10867067705,,no,0,,,24/7,Communitá,,,,,
10887280812,node,45.984851,8.9797442,yes,,,,,,,,,,,defibrillator,144,,node/10887280812,,no,,,,,,,,,,
10904488964,node,45.9994045,9.0211688,,,,,,,,,,,,defibrillator,144,,node/10904488964,,yes,,,,,,,,,,
10904509039,node,45.9983551,9.0172977,yes,,,,,,,,,,,defibrillator,144,,node/10904509039,,no,,,,,,,,,,
10973627040,node,46.0123069,8.9608859,yes,,,,,,,,,,,defibrillator,144,,node/10973627040,,no,0,,,24/7,SUPSI,,,,,yes
10976407605,node,46.1431617,8.9039576,yes,,,,,,,"Beim Eingang, von extern erreichbar",,,,defibrillator,144,,node/10976407605,,no,1,,,24/7,armasuisse Immobilien,+41 58 483 40 95,,"local_knowledge, defikarte.ch",,
11034673561,node,46.0093476,8.9538802,yes,,,,,,,Bei der Zürich Versicherung,,,während Öffnungszeiten verfügbar,defibrillator,144,,node/11034673561,,yes,,,,,Zürich Versicherungs-Gesellschaft,,,,,
11038060213,node,46.4408265,8.8400477,,,,,,,,Bahnhof Lavorgo,,,,defibrillator,144,,node/11038060213,,no,0,,,24/7,,,,,,
11038063118,node,46.008744,8.95684,,,,,,,,Zurich Compagnia di Assicurazioni SA - Sede Regionale per il Ticino,,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11038063118,,yes,,,,"Mo-Fr 07:30-12:00,13:00-17:00",Zürich Versicherungs-Gesellschaft AG,+41919123636,,"local_knowledge, defikarte.ch",,
11038063705,node,45.9810282,8.9075512,yes,,,,,,,Bushaltestelle,,,öffentlich für jeder Zugänglich,defibrillator,144,,node/11038063705,,no,0,,,24/7,Gemeinde,,,,,
11038063727,node,45.9829924,8.9308172,,,,,,,,Zurich HelpPoint Lugano-Noranco,,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11038063727,,yes,,,,"Mo-Fr 07:30-12:00,13:30-17:00",Zürich Versicherungs-Gesellschaft AG,+41792089886,,"local_knowledge, defikarte.ch",,
11038063805,node,45.9810263,8.9075445,yes,,,,,,,Bushaltestelle,,,,defibrillator,144,,node/11038063805,,no,,,,24/7,Gemeinde,,,,,
11055649010,node,46.0029615,8.9619867,yes,,,,,,,"Outside on the wooden wall, in a green metal box.",,,,defibrillator,144,,node/11055649010,,,0,,,24/7,,,,,,yes
11071977109,node,46.1513696,8.9414169,,,,,,,,,,,,defibrillator,144,,node/11071977109,,yes,,,,,,,,,,
11089066905,node,46.1560129,8.7708129,yes,,,,,,,Eingang Parkhaus,,,,defibrillator,144,,node/11089066905,,no,0,,,24/7,,,,,,
11090331086,node,46.156143,8.6547033,yes,,,,,,,,,,,defibrillator,144,,node/11090331086,,no,,,,24/7,,,,,,
11107544505,node,46.0476245,8.9864731,yes,,,,,,,Entrata principale c/o Casa per Anziani - Fondazione Bianca Maria,,,,defibrillator,144,,node/11107544505,,no,,,,24/7,Fondazione Ticino Cuore,+41 91 611 47 97,,"local_knowledge, defikarte.ch",,
11107546305,node,46.0538531,8.9945519,yes,,,,,,,Ex cabina telefonica - Villa Luganese,,,,defibrillator,144,,node/11107546305,,no,,,,24/7,Fondazione Ticino Cuore,+41 91 611 47 97,,"local_knowledge, defikarte.ch",,
11108392567,node,46.0213075,8.9367215,,,,,,,,,,,In the staircase / Im Treppenhaus,defibrillator,144,,node/11108392567,,yes,,,,,,,,,,
11200770237,node,45.9841591,8.8699526,yes,,,,,,,Sala comunale - Outside by entrance,,,Green - On external wall,defibrillator,144,,node/11200770237,,no,,,,24/7,Municipality ,+41 91 606 21 28,,"local_knowledge, defikarte.ch",,
11200793937,node,45.986485,8.8686168,yes,,,,,,,Scuola elementare entrada,,,"Under covered entrance to elementary school, by outdoor basketball court",defibrillator,144,,node/11200793937,,no,,,,24/7,Municipality ,+41 91 606 21 28,,"local_knowledge, defikarte.ch",,
11201507837,node,45.9873865,8.8347907,yes,,,,,,,telefonkabine,,,gut beleuchtet,defibrillator,144,,node/11201507837,,no,,,,24/7,gemeinde,,,,,
11201507838,node,45.9926935,8.8379444,yes,,,,,,,telefonkabine,,,gut beleuchtet,defibrillator,144,,node/11201507838,,no,,,,24/7,gemeinde,,,,,
11232627681,node,46.3820993,9.0232554,,,,,,,,,,,,defibrillator,144,,node/11232627681,,no,,,,,,,,,,
11235314812,node,46.0099285,8.8572894,yes,,,,,,,,,,,defibrillator,144,,node/11235314812,,no,,,,,,,,,,
11246288337,node,46.1754752,8.8444736,yes,,,,,,,Rezeption Camping,,,seitlich an der Rezeption,defibrillator,144,,node/11246288337,,no,0,,,24/7,Campingplatz,,,,,
11250623637,node,46.1788692,8.8499478,yes,,,,,,,Casa comunale,,,Eingang,defibrillator,144,,node/11250623637,,no,0,,,24/7,,,,,,
11250997137,node,46.1935659,8.7846225,yes,,,,,,,Talstation Cimetta,,,Links neben Treppe die zum Eingang der Station führt,defibrillator,144,,node/11250997137,,no,0,,,24/7,Cardada impianti turistici SA,+41917353030,,,,
11259494530,node,46.0109535,8.9579681,,,,,,,,,,,,defibrillator,144,,node/11259494530,,yes,,,,,,,,,,
11259494531,node,46.0116375,8.9607115,,,,,,,,,,,,defibrillator,144,,node/11259494531,,,,,,,,,,,,
11348061870,node,46.1712742,8.8077304,yes,,,,,,,Kreuzung Viale Verbano Rabissale,,,Beim Gehweg an der Verzweigung,defibrillator,144,,node/11348061870,,no,,,,,,,,,,
11380248619,node,45.9870429,8.8798583,yes,,,,,,,,,,,defibrillator,144,,node/11380248619,,no,,,,,,,,,,
11393479769,node,45.845894,9.0156448,,,,,,,,"Via al Ponte 1, 6834 Morbio Inferiore",,,während der Öffnungszeiten verfügbar,defibrillator,144,,node/11393479769,,yes,1,,,Mo-Fr 07:30 -17:00,Lactalis Suisse SA,+41 91 986 30 20,,"local_knowledge, defikarte.ch",,
11500045650,node,45.9280198,8.9386817,yes,,,,,,,Post Brusino-Arsizio,,,zugänglich an Aussenwand,defibrillator,144,,node/11500045650,,no,,,,24/7,,,,,,
11528212169,node,45.9645005,8.8860673,yes,,,,,,,"Via Meriggi 54, 6987 Caslano, direkt anfangs Parkplatz",,,,defibrillator,144,,node/11528212169,,no,,,,24/7,SUSV - Schweizer Unterwasser-Sport-Verband,+41313014343,,"local_knowledge, defikarte.ch",,
11616127052,node,46.5184713,8.883333,yes,,,,,2025-11-08,,Outside wall,,,,defibrillator,144,,node/11616127052,,,0,,,24/7,,,,,,yes
11773318571,node,46.2320595,8.7121808,yes,,,,,,,Busshaltestelle Aurigeno Dorf,,,,defibrillator,144,,node/11773318571,,no,,,,24/7,Spusi,,,,,
11872064998,node,46.1822212,8.988186,yes,,,,,2024-04-30,,Ingresso (lato parcheggio) a Palestra & Sala Multiuso Ciossetto,,,,defibrillator,144,,node/11872064998,,no,,,,24/7,,,,,,
11893324172,node,46.0212623,8.9473235,yes,,,,,,,Bürogebäude Rataran,,,,defibrillator,144,,node/11893324172,,no,,,,,,,,,,
11895629569,node,46.1760183,8.8123193,yes,,,,,,,Fermata Minusio Piazza,,,,defibrillator,144,,node/11895629569,,no,,,,,,,,,,
11897204569,node,46.1687552,8.7860951,yes,,,,,,,Locarno Fermata S. Antonio,,,,defibrillator,144,,node/11897204569,,no,,,,,,,,,,
11920528594,node,45.8702425,8.9862804,,,,,,,,In faccia al lift e la cassa per il posteggio sotterraneo,,,,defibrillator,144,,node/11920528594,,no,,,,,Fondazione Ticino Cuore,,,,,
11922663692,node,45.862752,8.978811,yes,,,,,,,Appeso al muro di fianco alla porta della palestra,,,,defibrillator,144,,node/11922663692,,no,,,,24/7,Fondazione Cuore Ticino,,,,,
11989652069,node,46.1631544,8.8809174,yes,,,,,,,"Rega Basis, beim Haupteingang, Seitenwand links",,,24/7,defibrillator,144,,node/11989652069,,no,,,,24/7,"Schweizerische Rettungsflugwacht, Rega",+41 333 333 333,,"local_knowledge, defikarte.ch",,
11999186569,node,45.928285,8.9773071,yes,,,,,,,Neben Rezepion,,,Aussen am Gebäude angebracht,defibrillator,144,,node/11999186569,,no,0,,,24/7,Camping Monte Generoso,+41916498333,,,,
12000959669,node,46.0128135,8.9332325,,,,,,,,Coop,,,Ausserhalb vom Gebäude,defibrillator,144,,node/12000959669,,no,0,,,24/7,Coop,,,,,
12040241669,node,46.1674857,8.8507245,yes,,,,,,,Bademeisterhäuschen;aussen bei Eingang,,,,defibrillator,144,,node/12040241669,,no,0,,,24/7,CLM,,,,,
12094913433,node,46.122981,8.7136095,yes,,,,,,,,,,,defibrillator,144,,node/12094913433,,,0,,,24/7,,,,,,
12103149740,node,46.173292,9.0079461,,,,,,,,am Eingang der Schule,,,,defibrillator,144,,node/12103149740,,no,,,,,,,,,,
12144708911,node,46.4908016,8.736996,,,,,,2024-08-29,,"House nr 16, facing petrol station",,,,defibrillator,144,,node/12144708911,,no,0,House nr 16,,24/7,,,,,,
12185790310,node,46.2223012,8.8586038,yes,,,,,,,Under the roof right in front of the entrance.,,,,defibrillator,144,,node/12185790310,,,0,,,,,,,,,yes
12192734501,node,46.4742123,8.7752327,yes,,,,,,,Casa comunale Dalpe,,,Lato ovest / Armadio verde esterno ,defibrillator,144,,node/12192734501,,no,0,,,24/7,comune,,,,,
12192780001,node,46.2522926,9.020166,yes,,,,,,,Denner Claro,,,All’esterno / lato est / armadio verde,defibrillator,144,,node/12192780001,,no,0,,,24/7,Associazione,,,,,
12192931606,node,46.3118913,8.9868212,yes,,,,,,,Casa comunale ,,,Box rosso,defibrillator,144,,node/12192931606,,no,,,,24/7,Ticino cuore,,,,,
12192936203,node,46.3644213,8.9436613,yes,,,,,,,Casa comunale Pollegio,,,Armadio verde entrata lato strada cantonale,defibrillator,144,,node/12192936203,,no,,,,24/7,Comune di Pollegio,,,,,
12192948201,node,46.3784293,8.9118196,yes,,,,,,,Casa comunale Bodio,,,Atmadio verde nel sottoscale d’accesso alla casa comunale,defibrillator,144,,node/12192948201,,no,,,,24/7,Comune di Bodio,,,,,
12192954301,node,46.478358,8.8009078,yes,,,,,,,Farmacia delle Alpi,,,"Armadio verde all’esterno, di fianco all’entrata, lato strada cantonale",defibrillator,144,,node/12192954301,,no,,,,24/7,,,,,,
12312887801,node,46.0123454,8.815724,,,,,,,,WC Anlage,,,,defibrillator,144,,node/12312887801,,no,,,,24/7,Gemeinde Astano,,,,,
12323614298,node,45.8412675,8.9143701,yes,,,,,,,sul muro del gabbiotto della polizia di frontiera svizzera,,,,defibrillator,144,,node/12323614298,,no,0,,,24/7,,,,,,yes
12350515201,node,46.0137662,8.9641625,,,,,,,,"Via Taddei 6, Viganello",,,,defibrillator,144,,node/12350515201,,yes,,,,,Privat,+41919711262,,"local_knowledge, defikarte.ch",,
12369302201,node,46.036961,8.954822,yes,,,,,,,"Entrata del parcheggio, fermata posta",,,,defibrillator,144,,node/12369302201,,no,0,,,24/7,,,,,,
12453065801,node,46.1748785,8.8226565,yes,,,,,,,Green SOS post next to the path,,,,defibrillator,144,,node/12453065801,,no,,,,,,,,,,
12595681701,node,46.4936949,8.8165176,yes,,,,,,,atrio chiesa di Carì,,,24/24h,defibrillator,144,,node/12595681701,,no,,,,24/7,comune di Faido,,,,,
12647420945,node,45.9772688,8.9094113,yes,,,,,,,,,,,defibrillator,144,,node/12647420945,,no,0,,,24/7,,,,,,yes
12694834201,node,46.0009246,8.9245535,,,,,,,,incrocio via dei panora,,,deibrillatore pubblico,defibrillator,144,,node/12694834201,,no,,,,,comune,,,,,
12697016920,node,45.9993494,8.9483336,permissive,,,,,,,all'entrata alla destra,,,,defibrillator,144,,node/12697016920,,yes,0,,,,LAC,,,,,yes
12724854600,node,45.8591011,8.9777643,yes,,,,,,,Appeso al muro di fianco alla porta della palestra,,,,defibrillator,144,,node/12724854600,,no,,,,24/7,Fondazione Cuore Ticino,,,,,
12736533753,node,46.0050886,8.9565164,permissive,,,,,,,alla destra della receiption,,on the right of the receiption,,defibrillator,144,,node/12736533753,,yes,0,,,Mo-Fr 08:30-18:00; Sa-Su closed; PH closed,Centro congressi,,,,,yes
12812242501,node,46.1722123,8.7612044,,,,,,,,a bordo strada vicino ai cassoni dell'immondizia,,,,defibrillator,144,,node/12812242501,,no,,,,24/7,,,,,,
12812244601,node,46.1779911,8.7571217,,,,,,,,prima della sbarra del meriggio,,,,defibrillator,144,,node/12812244601,,no,,,,24/7,,,,,,
12833058618,node,46.00606,8.952574,yes,Lugano,9,6900,Corso Enrico Pestalozzi,,,Eingangsbereich,,,Schwarzer Koffer,defibrillator,144,,node/12833058618,,yes,0,,CSS Versicherung,MO-DO 09.00 - 17.00 FR 09.00 - 16.00,Lifetec AG,+41800122144,1561LTM,,,
12864765016,node,46.1764624,8.699555,,,,,,,,In front of the building.,,,,defibrillator,144,,node/12864765016,,no,,,,,,,,,,
12957196962,node,45.9973718,8.8998369,yes,,,,,,,sulla destra della banca Raiffeisen,,,,defibrillator,144,,node/12957196962,,no,0,,,24/7,,,,,,yes
12959198101,node,46.048908,8.8900795,yes,,,,,,,Postautohaltedtelle „Paese“ 6939 Mugrna,,,,defibrillator,144,,node/12959198101,,no,,,,24/7,?,,,,,
12959202701,node,46.0467766,8.9005436,yes,,,,,,,Alte Telefonkabine,,,,defibrillator,144,,node/12959202701,,no,,,,24/7,?,,,,,
12959274801,node,46.117147,8.9296192,,,,,,,,Briccola Comune Monteceberi,,,,defibrillator,144,,node/12959274801,,no,,,,24/7,Gemeinde,,,,,
12959281102,node,46.1151906,8.9264375,,,,,,,,Centro sportive,,,,defibrillator,144,,node/12959281102,,no,,,,24/7,?,,,,,
12959310001,node,46.1758877,8.8961177,,,,,,,,Scuole elementrie Lavertezzo Piano,,,,defibrillator,144,,node/12959310001,,no,,,,24/7,?,,,,,
12982755984,node,45.9904533,8.9470361,,,,,,,,,,,,defibrillator,,,node/12982755984,,no,,,,,,,,,,
12993884001,node,46.1569678,8.9660829,yes,,,,,,,Ufficio,,,disponibile durante gli orari di apertura,defibrillator,144,,node/12993884001,,yes,,,,Mo-Fr 08:00-17:00,Galliker Transport AG,+41 62 748 82 23,,"local_knowledge, defikarte.ch",,
12997331962,node,46.1725934,8.8020923,,,,,,2025-07-13,,,,,,defibrillator,,,node/12997331962,,,-1,In access tunnel to the FART platform,,,,,,,,
13001321535,node,46.0981653,8.9276439,yes,,,,,,,,,,,defibrillator,,,node/13001321535,,no,,,,24/7,,,,,,
13033643982,node,45.850771,8.9437581,yes,,,,,,,"Under the roof, green metal box on the wall.",,,,defibrillator,,,node/13033643982,,no,,,,24/7,,,,,,
13033933662,node,45.8579535,8.9424465,yes,,,,,,,"In green metal box, standing on the lawn.",,,,defibrillator,,,node/13033933662,,no,,,,24/7,,,,,,
13057503701,node,46.1517877,8.9354038,yes,,,,,,,Pfister Center,,,während Öffnungszeiten verfügbar,defibrillator,144,,node/13057503701,,yes,0,,,9:00-18:30,Möbel Pfister AG,+41 91 851 71 11,,"local_knowledge, defikarte.ch",,
