osm_id,osm_type,lat,lon,access,access:conditional,addr:city,addr:country,addr:housenumber,addr:place,addr:postcode,addr:street,amenity,check_date,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,description:en,emergency,emergency:phone,fixme,id,image,indoor,latitude,leisure,level,longitude,name,note,opening_hours,opening_hours:covid19,opening_hours:note,operator,operator:phone,operator:type,phone,postal_code,ref,source,sport,start_date,website,wheelchair
8720893733,node,47.4144264,9.6397881,yes,,,,,,,,,,,Haupteingang innen,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8720893733,,yes,,,,,,,,,,,,,,,,,,,,
8724271117,node,47.1558181,9.0372254,,,,,,,,,,,,"Jumbo Einkaufcenter, Haupteingang rechte Seite",,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8724271117,,yes,,,,,,,,,,,,,,,,,,,,
8724640517,node,47.4310451,9.4028619,,,,,,,,,,,,Wand bei Personalrestaurant,,,,,defibrillator,144,,node/8724640517,,yes,,,,,,,"Mo-Fr 08:00-12:00,13:20-17:00",,,Forster Rohner AG,,,+41712431515,,,,,,,
8726040717,node,47.4853325,9.4771081,yes,,,,,,,,,,,Hafen,,,"Bei Rampe, Standsäule",,defibrillator,144,,node/8726040717,,no,,,,,,,24/7,,,SUSV,,,,,,Bei Störung: 0313014343,,,,
8733870883,node,47.4077313,9.6304541,yes,,,,,,,,,,,In der Amavita Apotheke,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8733870883,,yes,,,,,,,,,,Amavita Apotheke / Jutta Rix,,,,,,,,,,
8739566817,node,47.4788722,9.468901,,,,,,,,,,,,Kundendienst,,,während Öffnungszeiten,,defibrillator,144,,node/8739566817,,yes,,,,,,,Mo-Fr 07:30-17:30,,,Garage,,,+41718445030,,,,,,,
8740193617,node,47.4669846,9.0913736,yes,,,,,,,,,,,"Schulhaus Züberwangen, neben Eingang",,,,,defibrillator,144,,node/8740193617,,no,,,,,,,24/7,,,Gemeinde,,,,,,,,,,
8747222618,node,47.2286578,8.8464,,,,,,,,,,,,Wasserversorgung Rapperswil-Jona,,,Nicht Immer geöffnet klingeln beim Eingang WVRJ,,defibrillator,144,,node/8747222618,,yes,,,,,,,Mo-Fr 07:00-16:30,,,Genossenschaft Wasserversorgung,,,+41 55 224 00 40,,,,,,,
8751243017,node,47.465734,9.0835483,yes,,,,,,,,,,,Pfarreiheim Züberwangen ,,,Immer zugänglich,,defibrillator,144,,node/8751243017,,no,,,,,,,24/7,,,,,,,,,,,,,
8764049991,node,47.3790884,9.5627391,,,,,,,,,,,,"Bürowerkstatt In Hallenmitte, neben Eingangstüre zu AV",,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8764049991,,yes,,,,,,,,,,"Hänel & Co, Kuno Jocham",,,+41717573080,,,,,,,
8764110312,node,47.4077549,9.6281809,yes,,,,,,,,,,,TC Training Center Heerbrugg,,,An der Theke,,defibrillator,144,,node/8764110312,,yes,,,,,,,08:00-21:30,,,Andryn Savary,,,+41 79 265 49 93,,,,,,,
8767769317,node,47.3960543,9.6462554,yes,,,,,,,,,,,"Rheinunternehmen, Werkhof Widnau",,,Während Öffnungszeiten verfügbar,,defibrillator,144,,node/8767769317,,yes,,,,,,,Mo-Fr 07:00-17:00,,,Rheinunternehmen Kanton St. Gallen,,,+41 71 726 12 40,,,,,,,
8769876409,node,47.4039786,9.6356143,yes,,,,,,,,,,,24 Stunden-Zone neben Bankomat,,,,,defibrillator,144,,node/8769876409,,yes,,,,,,,24/7,,,Raiffeisenbank Mittelrheintal,,,,,,,,,,
8769959284,node,47.3975113,9.6401036,,,,,,,,,,,,Im Büro,,,,,defibrillator,144,,node/8769959284,,yes,,,,,,,"Mo-Th 07:30-12:00,13:30-17:30; Fr 07:30-12:00,13:30-17:00; Sa 08:00-12:00",,,Zünd MobilCenter Widnau AG; Martin Heule,,,+41 71 727 04 05,,,,,,,
8775753217,node,47.4716528,9.584862,no,,,,,,,,,,,"rorschacherstrasse 48,rheineck",,,während Schwimmbadöffnungszeiten,,defibrillator,144,,node/8775753217,,yes,,,,,,,,,,Samariterverein Rheineck,,,,,,,,,,
8789507017,node,47.4524612,9.5114961,yes,,,,,,,,,,,Turnhalle unterer Eingang,,,immer verfügbar,,defibrillator,144,,node/8789507017,,no,,,,,,,24/7,,,Gemeinde,,,+4158 228 75 00,,,,,,,
8820824620,node,47.1811758,9.4465994,yes,,,,,,,,,,,"Kirchgemeindehaus, Foyer rechts",,,während Öffnungszeiten,,defibrillator,144,,node/8820824620,,yes,,,,,,,,,,Kirchgemeinde,,,,,,,,,,
8820864520,node,47.1831045,9.4606664,no,,,,,,,,,,,"Pago AG, 1x Sanitätsraum, 1x Büro",,,während der Öffnungszeiten,,defibrillator,144,,node/8820864520,,yes,,,,,,,,,,Pago AG,,,,,,,,,,
8820864921,node,47.1821699,9.4616756,yes,,,,,,,,,,,"Lippuner AG, Velounterstand",,,"im Freien, öffentlich zugänglich",,defibrillator,144,,node/8820864921,,no,,,,,,,24/7,,,Lippuner EMT AG,,,,,,,,,,
8821168317,node,47.1755238,9.4436656,yes,,,,,,,,,,,"Lukashaus, Garagen bei Haupteinfahrt",,,"im Freien, frei zugänglich",,defibrillator,144,,node/8821168317,,no,,,,,,,24/7,,,Lukashaus,,,,,,,,,,
8828054117,node,47.2370398,9.4917394,no,,,,,,,,,,,"Schwimmbad Salez, bei Kasse",,,während den Öffnungszeiten,,defibrillator,144,,node/8828054117,,yes,,,,,,,,,,Gemeinde Sennwald,,,,,,,,,,
8828056917,node,47.2583149,9.5002905,yes,,,,,,,,,,,"Marty AG, vor Bürogebäude",,,frei zugänglich vor dem Gebäude,,defibrillator,144,,node/8828056917,,no,,,,,,,24/7,,,Marty Bauleistungen AG,,,,,,,,,,
8831235271,node,47.3781924,9.5650417,,,,,,,,,,,,Mitarbeiter Eingang vom Bürogebäude,,,,,defibrillator,144,,node/8831235271,,yes,,,,,,,"Mo-Fr 07:00-12:00, 13:00-17:00",,,Langenegger Remo,,,+41 71 757 18 18,,,,,,,
8840728618,node,47.4081237,9.4601844,yes,,,,,,,,,,,"Kantonsschule Trogen, Schulhaus ""Arche""",,,Bei Treppenaufgang im Haupteingang links an der Wand,,defibrillator,144,,node/8840728618,,yes,,,,,,,Mo-Fr 07:00-18:00,,,Kantonsschule Trogen,,,+41 71 343 61 11,,,,,,,
8840810446,node,47.297254,9.0920757,yes,,,,,,,,,,,Check in Fitpool Parterre,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840810446,,yes,,,,,,,,,,Maggie Weber,,,+41 79 698 34 07,,,,,,,
8840906893,node,47.4094924,9.2541916,yes,,,,,,,,,,,"Innengang, EG Turnhalle",,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906893,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906894,node,47.409515,9.2546943,yes,,,,,,,,,,,Gang FC Garderoben,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906894,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906895,node,47.4142844,9.2526126,yes,,,,,,,,,,,"Im Treppenhaus, Personal EG",,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906895,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906896,node,47.4196682,9.249854,yes,,,,,,,,,,,Hallenbad beim Schwimmbecken,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906896,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906897,node,47.4139878,9.2531409,yes,,,,,,,,,,,Im Sanitätszimmer,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906897,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906898,node,47.4110091,9.2551904,yes,,,,,,,,,,,Im Sanitätscontainer beim Eingang,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906898,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906899,node,47.4199423,9.2499137,yes,,,,,,,,,,,Eingang vor Turnhalle,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906899,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906900,node,47.41805,9.263784,yes,,,,,,,,,,,Eingang vor Lehrergarderobe,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906900,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906901,node,47.4198688,9.2523835,yes,,,,,,,,,,,Im Sanitätszimmer vor Turnhalle oben,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906901,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906902,node,47.4136437,9.271506,yes,,,,,,,,,,,"Eingang Turnhalle, seite St.Gallerstrasse",,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906902,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906903,node,47.4177578,9.2489487,yes,,,,,,,,,,,Gang vor Turnhalle,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8840906903,,yes,,,,,,,,,,Stadt Gossau,,,,,,,,,,
8840906904,node,47.4113865,9.2420608,yes,,,,,,,,,,,Eingang Turnhalle,,,,,defibrillator,144,,node/8840906904,,no,,,,,,,24/7,,,Stadt Gossau,,,,,,,,,,
8840916079,node,47.3389136,9.5880496,yes,,,,,,,,,,,Parkplatz an Fassade vom roten Gebäude,,,,,defibrillator,144,,node/8840916079,,no,,,,,,,24/7,,,Gemeinde Oberriet,,,+41 71 761 20 90,,,,,,,
8840916080,node,47.3229833,9.5655379,yes,,,,,,,,,,,Schulhof bei Rampe Garageneinfahrt,,,,,defibrillator,144,,node/8840916080,,no,,,,,,,24/7,,,Gemeinde Oberriet,,,+41 71 763 62 00,,,,,,,
8840916081,node,47.3199414,9.5747083,yes,,,,,,,,,,,links neben Hauseingang,,,,,defibrillator,144,,node/8840916081,,no,,,,,,,24/7,,,Gemeinde Oberriet,,,+41 71 763 64 52,,,,,,,
8852769320,node,47.4241005,9.3717919,,,,,,,,,,,,Der Defi befindet sich im Büro (EG) und kann vom Personal vor Ort jederzeit und rasch geholt werden.,,,,,defibrillator,144,,node/8852769320,,yes,,,,,,,Mo-Fr 09:00-18:30; Sa 09:00-17:00,,,CareLand Apotheke / gesamtes Personal,,,+41 71 227 62 00,,,,,,,
8858062186,node,47.3851312,9.6563101,yes,,,,,,,,,,,"Kantonalbank: Das Gebäude liegt direkt an der Hauptstrasse, der Defibrillator ist in der 24h-Zone beim Bankautomaten.",,,,,defibrillator,144,,node/8858062186,,no,,,,,,,24/7,,,David Ruess (Leiter Niederlassung),,,+41 71 733 77 11,,,,,,,
8858912517,node,47.2272657,8.9553068,no,,,,,,,,,,,fit plus schmerikon,,,,,defibrillator,144,,node/8858912517,,yes,,,,,,,,,,geschäft,,,,,,,,,,
8860224517,node,47.3660098,9.0585479,,,,,,,,,,,,Massnahmenzentrum Bitzi,,,Bei der Zentrale melden,,defibrillator,144,,node/8860224517,,yes,,,,,,,24/7,,,Massnahmenzentrum Bitzi,,,+41582281585,,,,,,,
8860506417,node,47.2289506,8.8203187,,,,,,,,,,,,Rechts neben Eingang Apotheke,,,,,defibrillator,144,,node/8860506417,,yes,,,,,,,Mo-Fr 08:00-20:00; Sa 08:00-18:00,,,,,,,,,,,,,
8861910540,node,47.4122085,9.6451521,,,,,,,,,,,,"5. OG, bei der Rezeption",,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/8861910540,,yes,,,,,,,,,,,,,,,,,,,,
8864826661,node,47.3177824,9.2839753,yes,,,,,,,,,,,Erdgeschoss bei der 24h Zone,,,,,defibrillator,144,,node/8864826661,,yes,,,,,,,24/7,,,Raiffeisenbank Appenzeller Hinterland,,,+41 71 354 80 60,,,,,,,
8864833139,node,47.3860539,9.2785466,yes,,,,,,,,,,,Erdgeschoss bei der 24h Zone,,,,,defibrillator,144,,node/8864833139,,yes,,,,,,,24/7,,,Raiffeisenbank Appenzeller Hinterland,,,+41 71 354 80 60,,,,,,,
8864838091,node,47.3574488,9.2848467,yes,,,,,,,,,,,Erdgeschoss bei der 24h Zone,,,,,defibrillator,144,,node/8864838091,,yes,,,,,,,24/7,,,Raiffeisenbank Appenzeller Hinterland,,,+41 71 354 80 60,,,,,,,
8868396817,node,47.413868,9.4382968,yes,,,,,,,,,,,"Bengtson Zahnmedizin, bei Empfang",,,Während Öffnungszeiten,,defibrillator,144,,node/8868396817,,yes,,,,,,,,,,Praxis,,,+41 71 344 22 66,,,,,,,
8868493618,node,46.9410747,8.9998847,no,,,,,,,,,,,Märchenhotel,,,während Öffnungszeit verfügbar,,defibrillator,144,,node/8868493618,,yes,,,,,,,,,,Märchenhotel,,,+41556537171,,,,,,,
8871104080,node,47.4984847,9.5596533,yes,,,,,,,,,,,An der Außenwand der Verwaltung. In einer Nische. Freu zugänglich,,,,,defibrillator,144,,node/8871104080,,no,,,,,,,24/7,,,Marina Rheinhof / Brücke,,,+41718555555,,,,,,,
8880370617,node,47.2953739,9.0877536,yes,,,,,,,,,,,Bleikenstrasse 11,,,24h verfügbar,,defibrillator,144,,node/8880370617,,no,,,,,,,,,,Heberlein AG,,,+41 71 987 44 44,,,,,,,
8894546237,node,47.4614768,9.0480242,,,,,,,,,,,,Im Büro der Immo-Center AG,,,,,defibrillator,144,,node/8894546237,,yes,,,,,,,Mo-Fr 07:00-18:00,,,Immo-Center AG / Manuel Nef,,,+41719147272,,,,,,,
8898103617,node,47.4151699,9.1890342,no,,,,,,,,,,,5EGG Wohnheim Eingang Bahnhofstr.,,,Nach Eingang rechts an Wand,,defibrillator,144,,node/8898103617,,yes,,,,,,,,,,5EGG,,,+41 71 394 33 55,,,,,,,
8903340334,node,47.4707799,9.0404798,,,,,,,,,,,,In Fahrzeughalle,,,,,defibrillator,144,,node/8903340334,,yes,,,,,,,"Mo-Fr 07:30-12:00, 13:30-17:30",,,Sicherheitsverbund Region Wil,,,+41719134013,,,,,,,
8903350646,node,47.3724465,9.015124,yes,,,,,,,,,,,Eingang Schulhaus rechts,,,,,defibrillator,144,,node/8903350646,,no,,,,,,,24/7,,,Gemeinde Mosnang,,,+41719827070,,,,,,,
8918867317,node,47.0466855,9.4197436,yes,,,,,,,,,,,Im Eingangsbereich Kultur & Kongresshaus Verrucano,,,Während Öffnungszeiten verfügbar,,defibrillator,144,,node/8918867317,,yes,,,,,,,,,,Gemeinde Mels,,,,,,,,,,
8918882617,node,47.0468375,9.419276,yes,,,,,,,,,,,Altes Gemeindehaus Mels,,,,,defibrillator,144,,node/8918882617,,no,,,,,,,24/7,,,Gemeinde Mels,,,,,,,,,,
8919169317,node,47.046886,9.4216119,yes,,,,,,,,,,,Pfarreisaal Kath. Kirche,,,,,defibrillator,144,,node/8919169317,,no,,,,,,,24/7,,,Gemeinde Mels,,,,,,,,,,
8943854126,node,47.478449,9.5064677,yes,,,,,,,,,,,"Im Eingangsbereich, direkt neben dem Haupteingang",,,,,defibrillator,144,,node/8943854126,,yes,,,,,,,Mo-Fr 08:00-18:00; Sa-Su 11:00-17:00,,,Würth Facility Management,,,+41 71 225 10 00,,,,,,,
8950571897,node,47.4214712,9.0684768,yes,,,,,,,,,,,Neben Haupteingang,,,,,defibrillator,144,,node/8950571897,,no,,,,,,,24/7,,,"rwt Regionalwerk Toggenburg AG, René Rüttimann",,,+41 71 932 50 00,,,,,,,
8959492618,node,46.956047,8.9845985,yes,,,,,,,,,,,Bergstation Gumenbahn,,,während Betriebszeiten der Bahn,,defibrillator,144,,node/8959492618,,yes,,,,,,,,,,,,,,,,,,,,
8959716317,node,46.9649765,9.0274612,yes,,,,,,,,,,,Bergstation Skilift unter dem Vordach,,,,,defibrillator,144,,node/8959716317,,no,,,,,,,24/7,,,Genossenschaft Schlattberg,,,+41786038620,,,,,,,
8962320018,node,47.3802053,9.540465,,,,,,,,,,,,Kirchgemeindehaus evang. Kirchgemeinde Altstätten,,,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/8962320018,,yes,,,,,,,"Mo,Tu 08:30-11:00,13:30-16:00; We,Th 08:30-11:00",,,evangelische Kirchgemeinde Altstätten,,,+41717578383,,,,,,,
8962356449,node,46.9607169,9.0352371,no,,,,,,,,,,,im Feuerwehrgebäude,,,über Notruf verfügbar,,defibrillator,144,,node/8962356449,,yes,,,,,,,,,,Feuerwehr Glarus Süd,,,,,,,,,,
8962428317,node,47.3789448,9.5418606,no,,,,,,,,,,,evangelische Kirche Altstätten,,,bei Anlässen verfügbar,,defibrillator,144,,node/8962428317,,yes,,,,,,,,,,evangelische Kirchgemeinde Altstätten,,,+41717578383,,,,,,,
8967654417,node,47.0603673,9.409235,yes,,,,,,,,,,,Schulhaus Heiligkreuz,,,"Direkt an der Aussenfassade, vor dem Haupteingang des Gebäudes",,defibrillator,144,,node/8967654417,,no,,,,,,,24/7,,,Gemeinde Mels,,,,,,,,,,
8986519817,node,47.425436,9.3800952,yes,,,,,,,,,,,"Kantonsschule am Burggraben, in der Mensa",,,,,defibrillator,144,,node/8986519817,,yes,,,,,,,08:00-17:30,,,Kantonsschule am Burggraben,,,,,,,,,,
8989271617,node,47.2090241,9.0212689,,,,,,,,,,,,Federtechnik Kaltbrunn AG,,,während der öffnungszeiten,,defibrillator,144,,node/8989271617,,yes,,,,,,,Mo - Fr   06:00 - 17:00,,,Federtechnik Kaltbrunn AG,,,,,,,,,,
8989847617,node,47.2409837,8.9489491,yes,,,,,,,,,,,Tankstelle rechts vom Eingang,,,,,defibrillator,144,,node/8989847617,,no,,,,,,,24/7,,,,,,,,,,,,,
9045509092,node,47.4016398,9.588918,yes,,,,,,,,,,,im Gewerbezentrum 3. Stock,,,,,defibrillator,144,,node/9045509092,,yes,,,,,,,,,,Firma Saremco,,,+41 71 775 80 90,,,,,,,
9052475017,node,47.2593096,9.1237815,yes,,,,,,,,,,,FC Ebnat-Kappel,,,am Vereinshaus Aussenfassade,,defibrillator,144,,node/9052475017,,no,,,,,,,24/7,,,FC Ebnat-Kappel,,,,,,,,,,
9058189017,node,47.4377277,9.4049855,yes,,,,,,,,,,,SVA St. Gallen,,,,,defibrillator,144,,node/9058189017,,yes,,,,,,,"Mo-Fr 08:00-11:30,13:30-17:00",,,SVA St.Gallen,,,+41712826633,,,,,,,
9061836813,node,47.0769406,9.3899289,customers,,,,,,,,,,,In toilet corridor / In WC-Gang,,,,,defibrillator,144,,node/9061836813,,yes,,,0,,,,,,,Versuchsstollen Hagerbach,,,,,,,,,,yes
9075708817,node,47.3326272,9.0927418,yes,,,,,,,,,,,am Haupteingang Heberlein AG,,,an der Aussenfassade,,defibrillator,144,,node/9075708817,,no,,,,,,,24/7,,,Heberlein AG,,,+41 71 987 44 44,,,,,,,
9075739717,node,47.4093512,9.2850226,yes,,,,,,,,,,,,,,,,defibrillator,144,,node/9075739717,,yes,,,5,,,,Mo-Fr 07:30-16:00,,,Siemens,,,+41585578578,,,,,,,
9078528061,node,47.2890435,9.5379943,,,,,,,,,,,,"In der Montagehalle, vor Büezerstube.",,,,,defibrillator,144,,node/9078528061,,yes,,,,,,,Mo-Fr 06:00-18:00,,,Menzi Muck AG,,,+41 71 727 12 12,,,,,,,
9091767517,node,47.059784,9.4109904,,,,,,,,,,,,"Verwaltungsgebäude, Treppenhaus EG",,,"während Öffnungszeiten verfügbar, Klingel betätigen",,defibrillator,144,,node/9091767517,,yes,,,,,,,Mo-Fr 07:30-17:00,,,Militärpolizei,,,,,,,,,,
9097126547,node,47.3187139,9.1761938,yes,,,,,,,,,,,links vom Haupteingang zur Mehrzweckhalle/Turnhalle,,,,,defibrillator,144,,node/9097126547,,no,,,,,,,24/7,,,Schule Oberes Neckertal / Martin Raschle,,,+41 79 374 25 23,,,,,,,
9097163110,node,47.2049485,9.4539285,no,,,,,,,,,,,Garage Polizeistation,,,nur über Notruf erreichbar,,defibrillator,144,,node/9097163110,,yes,,,,,,,,,,Kantonspolizei St.Gallen,,,,,,,,,,
9098625217,node,47.3011959,9.1755425,yes,,,,,,,,,,,"Gemeindehaus, Eingang",,,,,defibrillator,144,,node/9098625217,,yes,,,,,,,24/7,,,Gemeinde,,,,,,,,,,
9115107518,node,47.1283923,9.0560804,yes,,,,,,,,,,,"Migros, Niederurnen",,,während Öffnungszeiten links neben Drehtüre,,defibrillator,144,,node/9115107518,,yes,,,,,,,Mo-Fr 07:30-20:00; Sa 07:30-18:00,,,Migros,,,,,,,,,,
9119281419,node,47.2986456,9.5494613,,,,,,,,,,,,Im Eingangsbereich,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9119281419,,yes,,,,,,,,,,Veratron AG,,,+41717679111,,,,,,,
9128870869,node,47.4118871,9.3648885,yes,,,,,,,,,,,Beim Haupteingang leicht Rechts an einer wand,,,,,defibrillator,144,,node/9128870869,,yes,,,,,,,Mo-Su 08:00-18:00,,,Evang. Ref. Kirche St. Gallen Centrum,,,+41712427060,,,,,,,
9133210017,node,47.0979716,9.0602801,,,,,,,,,,,,TBGN,,,Während Öffnungszeiten,,defibrillator,144,,node/9133210017,,yes,,,,,,,Mo-Fr 08:00-17:00,,,TBGN,,,,,,,,,,
9133210018,node,47.1237878,9.0572469,,,,,,,,,,,,Bahnhofstrasse 12,,,TBGN,,defibrillator,144,,node/9133210018,,yes,,,,,,,Mo-Fr 08:00-17:00,,,TBGN,,,,,,,,,,
9136650217,node,47.3361684,9.4017022,,,,,,,,,,,,Firma Bühler 10m nach Haupteingang,,,"unter der Woche, es muss links von der Türe geklingelt werden für den Einlass",,defibrillator,144,,node/9136650217,,yes,,,,,,,Mo-Fr 07:00-16:00,,,Firma,,,,,,,,,,
9138626317,node,47.4622481,9.5288476,no,,,,,,,,,,,"Haus A, Tan 840, Wienacht-Tobel AR, EG, Eingang im Treppenhaus neben Heizkörper",,,Tags/Nachts evt. an jeder Klingel Drücken,,defibrillator,144,,node/9138626317,,yes,,,,,,,,,,"STWEG Tan 840, Mike Etter, Roland Beleffi",,,+41786003641,,,,,,,
9139421417,node,46.8793497,8.9833745,,,,,,,,,,,,Kommandoraum KLL,,,Über Operator verfügbar,,defibrillator,144,,node/9139421417,,yes,,,,,,,24/7,,,Kraftwerke Linth-Limmern AG,,,+41552852413,,,,,,,
9147615915,node,47.1745213,9.4787416,yes,,,,,,,,,,,Linke Seite bei der Reception,,,,,defibrillator,144,,node/9147615915,,yes,,,,,,,Mo-Fr 07:00-18:00,,,Merck Reception,,,+41 81 755 25 11,,,,,,,
9154049117,node,47.1269625,9.0600236,no,,,,,,,,,,,Jennyareal Fabrikstrasse 2,,,während öffnungszeiten,,defibrillator,144,,node/9154049117,,yes,,,,,,,,,,F + C Jenny AG,,,+41556173200,,,,,,,
9160763917,node,47.4669534,9.3797406,yes,,,,,,,,,,,Beim Haupteingang zwischen beiden Gebäuden,,,,,defibrillator,144,,node/9160763917,,no,,,,,,,,,,Gemeinde Wittenbach ,,,,,,,,,,
9181061819,node,47.3976533,9.5777042,,,,,,,,,,,,Cafeteria Altersheim,,,,,defibrillator,144,,node/9181061819,,yes,,,,,,,24/7,,,"Altersheim Geserhus, Daniel Hutter",,,+41 71 775 90 20,,,,,,,
9199400454,node,47.4011161,9.5826463,yes,,,,,,,,,,,Eingang Turnhalle,,,,,defibrillator,144,,node/9199400454,,no,,,,,,,24/7,,,Primarschulgemeinde Rebstein,,,+41 71 777 20 90,,,,,,,
9199425516,node,47.3958037,9.5839667,yes,,,,,,,,,,,Eingang Grossküche,,,,,defibrillator,144,,node/9199425516,,no,,,,,,,24/7,,,Primarschulgemeinde Rebstein,,,+41 71 777 20 90,,,,,,,
9207304419,node,47.252604,8.9758515,yes,,,,,,,,,,,Seiteneingang Mehrzweckgebäude,,,,,defibrillator,144,,node/9207304419,,no,,,,,,,24/7,,,Gemeinde Eschenbach,,,,,,,,,,
9207304420,node,47.269872,9.0095163,yes,,,,,,,,,,,Rechts neben dem Schulhauseingang,,,,,defibrillator,144,,node/9207304420,,no,,,,,,,24/7,,,Gemeinde Eschenbach,,,,,,,,,,
9207316764,node,46.9090172,9.4403604,yes,,,,,,,,,,,Eingang Treppenhaus zu den öffentlichen Toiletten. Hängt links beim Treppenabgang.,,,,,defibrillator,144,,node/9207316764,,yes,,,,,,,Mo-Fr 07:00-22:00,,,Edith Sprecher,,,+41 81 306 13 73,,,,,,,
9211961017,node,47.4421882,9.4704014,yes,,,,,,,,,,,Schulhaus Eggersriet,,,unter Vordach bei Haupteingang,,defibrillator,144,,node/9211961017,,no,,,,,,,24/7,,,Gemeinde,,,,,,,,,,
9211965017,node,47.4533495,9.5116087,yes,,,,,,,,,,,Schulhaus Grub SG,,,unter Vordach Eingang,,defibrillator,144,,node/9211965017,,no,,,,,,,24/7,,,Gemeinde Eggersriet ,,,,,,,,,,
9215557997,node,47.4309339,9.5160904,,,,,,,,,,,,Appenzeller Heilbad im Fitnesscenter,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9215557997,,yes,,,,,,,,,,"Appenzeller Heilbad, Marlene Kellenberger, Postfach 131, 9410 Heiden",,,+41 71 898 33 88,,,,,,,
9215581350,node,47.4127883,9.333335,yes,,,,,,,,,,,Beim Haupteingang links,,,,,defibrillator,144,,node/9215581350,,yes,,,,,,,Mo-Su 06:30-21:00,,,Pflegeheim Bruggen,,,+41 71 274 13 11,,,,,,,
9216298517,node,47.4223511,9.3687259,private,,,,,,,,,,,"Dienstgebäude Eingang A, links vom Bretzelkönig",,,zugänglich nur für SBB Mitarbeiter,,defibrillator,144,,node/9216298517,,yes,,,0,,,,,,,SBB Facility Management,,,,,,,,,,
9216302617,node,47.4220086,9.368257,permissive,,,,,,,,,,,Dienstgebäude Eingang B im Treppenhaus 1. OG,,,während den Öffnungszeiten,,defibrillator,144,,node/9216302617,,yes,,,1,,,,Mo-Fr 08:00-17:00,,,SBB Facility Management,,,,,,,,,,
9225808317,node,47.470072,9.5621777,yes,,,,,,,,,,,Alters- und Pflegeheim Trüeterhof,,,"24h erreichbar, Nachts am Haupteingang läuten für Einlass, Standort links vom grossen Lift, gegenüber Büro Pflege",,defibrillator,144,,node/9225808317,,yes,,,,,,,24/7,,,Alters- und Pflegeheim Trüeterhof,,,+41 71 878 65 65,,,,,,,
9233094307,node,47.4138624,9.2505193,yes,,,,,,,,,,,Markthalle Gossau Westseite,,,,,defibrillator,144,,node/9233094307,,no,,,,,,,24/7,,,Stadt Gossau,,,+41713884111,,,,,,,
9233412445,node,47.3283648,9.5670996,no,,,,,,,,,,,Samaritergarage im Samariterauto,,,während Anlässen,,defibrillator,144,,node/9233412445,,yes,,,,,,,,,,Samariterverein Oberriet / Peter Hutter - Bischofberger,,,+41 71 761 19 23,,,,,,,
9245636339,node,47.4361034,9.3956843,,,,,,,,,,,,3. Stock Büro Axept links neben Drucker/Kopierer,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9245636339,,yes,,,,,,,,,,Axept Business Software AG,,,+41 58 871 94 30,,,,,,,
9245692308,node,47.4211443,9.3650062,,,,,,,,,,,,2. OG; Empfang,,,,,defibrillator,144,,node/9245692308,,yes,,,,,,,"Mo-Fr 07:30-12:00, 13:00-17:00",,,HRS Real Estate AG,,,,,,,,,,
9254795117,node,47.0396455,9.0701273,,,,,,,,,,,,"Gemeindehaus Glarus, Gemeindehausplatz 1, Glarus, Hintereingang links",,,während Öffnungszeiten,,defibrillator,144,,node/9254795117,,yes,,,,,,,"Mo-We,Fr 08:00-12:00,13:30-17:00; Th 08:00-12:00,13:30-18:00",,,Gemeinde,,,+41586118111,,,,,,,
