type,features
FeatureCollection,"{'type': 'Feature', 'id': 'node/7813190774', 'properties': {'access': 'private', 'defibrillator:location': 'Der Defi befindet sich im Eingangsbereich in einem Notfallschrank mit dem Rettungszeichen versehen.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'level': '1', 'operator': 'update Fitness', 'id': 'node/7813190774'}, 'geometry': {'type': 'Point', 'coordinates': [9.1331202, 47.4369016]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7813190776', 'properties': {'access': 'private', 'defibrillator:location': 'Der Defi befindet sich im Eingangsbereich in einem Notfallschrank mit dem Rettungszeichen versehen.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'update Fitness', 'id': 'node/7813190776'}, 'geometry': {'type': 'Point', 'coordinates': [9.3536608, 47.4149782]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7813190777', 'properties': {'access': 'private', 'defibrillator:location': 'Der Defi befindet sich im Eingangsbereich in einem Notfallschrank mit dem Rettungszeichen versehen.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'update Fitness', 'id': 'node/7813190777'}, 'geometry': {'type': 'Point', 'coordinates': [9.3940924, 47.433498]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7813190778', 'properties': {'access': 'private', 'defibrillator:location': 'Der Defi befindet sich im Eingangsbereich in einem Notfallschrank mit dem Rettungszeichen versehen.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'update Fitness', 'id': 'node/7813190778'}, 'geometry': {'type': 'Point', 'coordinates': [9.3770456, 47.4266365]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7813190779', 'properties': {'access': 'private', 'defibrillator:location': 'Der Defi befindet sich im Eingangsbereich in einem Notfallschrank mit dem Rettungszeichen versehen.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'update Fitness', 'id': 'node/7813190779'}, 'geometry': {'type': 'Point', 'coordinates': [9.3715417, 47.4235652]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7813190780', 'properties': {'access': 'private', 'defibrillator:location': 'Der Defi befindet sich im Eingangsbereich in einem Notfallschrank mit dem Rettungszeichen versehen.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'update Fitness', 'id': 'node/7813190780'}, 'geometry': {'type': 'Point', 'coordinates': [9.4840738, 47.4745756]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7813190782', 'properties': {'access': 'private', 'defibrillator:location': 'Der Defi befindet sich im Eingangsbereich in einem Notfallschrank mit dem Rettungszeichen versehen.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'update Fitness', 'id': 'node/7813190782'}, 'geometry': {'type': 'Point', 'coordinates': [9.6258205, 47.410926]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7813190783', 'properties': {'access': 'private', 'defibrillator:location': 'Der Defi befindet sich im Eingangsbereich in einem Notfallschrank mit dem Rettungszeichen versehen.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'update Fitness', 'id': 'node/7813190783'}, 'geometry': {'type': 'Point', 'coordinates': [9.2504159, 47.4121204]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7813267185', 'properties': {'access': 'private', 'defibrillator:location': 'Der Defi befindet sich im Eingangsbereich in einem Notfallschrank mit dem Rettungszeichen versehen.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'update Fitness', 'id': 'node/7813267185'}, 'geometry': {'type': 'Point', 'coordinates': [9.5377207, 47.3790152]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7840566277', 'properties': {'defibrillator:location': 'Durchgang vom Klosterplatz zum Bischofshof Klosterhof 8', 'description': 'Öffentlich zugänglich', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Staatskanzlei', 'id': 'node/7840566277'}, 'geometry': {'type': 'Point', 'coordinates': [9.3778447, 47.4232136]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7853233271', 'properties': {'defibrillator:location': 'Gebäude1308 beim Eingang', 'description': 'im Gelände der Psychiatrie', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7853233271'}, 'geometry': {'type': 'Point', 'coordinates': [9.0392281, 47.4658092]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7853233272', 'properties': {'defibrillator:location': 'Gebäude A08 beim Eingang', 'description': 'im Gelände der Psychiatrie', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7853233272'}, 'geometry': {'type': 'Point', 'coordinates': [9.0356674, 47.4671176]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7853248067', 'properties': {'defibrillator:location': 'Grüne Türe vor dem Kiosk', 'description': 'FC Rebstein: Garderobe 4/5', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7853248067'}, 'geometry': {'type': 'Point', 'coordinates': [9.5876945, 47.3925528]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863686759', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Eingang der Clubhütte', 'description': 'während Spielen und Training verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7863686759'}, 'geometry': {'type': 'Point', 'coordinates': [9.6342775, 47.4343748]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863692243', 'properties': {'access': 'yes', 'defibrillator:location': 'Haupteingang des Ebnet Schulhaus, gegenüber SPAR', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863692243'}, 'geometry': {'type': 'Point', 'coordinates': [9.2670348, 47.439993]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863726922', 'properties': {'access': 'yes', 'defibrillator:location': 'Am Beleuchtungsmasten in der Mitte der Gasse', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'id': 'node/7863726922'}, 'geometry': {'type': 'Point', 'coordinates': [9.0452617, 47.4650685]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863755977', 'properties': {'access': 'yes', 'defibrillator:location': 'Fussballplatz - Spielplatz Mitte Dorf', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'id': 'node/7863755977'}, 'geometry': {'type': 'Point', 'coordinates': [9.0602043, 47.4743834]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863755978', 'properties': {'access': 'yes', 'defibrillator:location': 'Eingang Hofgastronomie, Bibliothek', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863755978'}, 'geometry': {'type': 'Point', 'coordinates': [9.0499274, 47.4676116]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863755979', 'properties': {'access': 'yes', 'defibrillator:location': 'Haupteingang Mehrzwecksaal, Rechts an der Wand', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'id': 'node/7863755979'}, 'geometry': {'type': 'Point', 'coordinates': [9.0336773, 47.4752681]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863755980', 'properties': {'access': 'yes', 'defibrillator:location': 'Links beim Eingang Sporthalle, nähe Garagentor und Container', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863755980'}, 'geometry': {'type': 'Point', 'coordinates': [9.051632, 47.4591868]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863755981', 'properties': {'access': 'yes', 'defibrillator:location': 'nähe der Parkplätze Schützenhaus, an der Wand des Unterstands', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863755981'}, 'geometry': {'type': 'Point', 'coordinates': [9.0628407, 47.4537605]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863755982', 'properties': {'access': 'yes', 'defibrillator:location': 'Links beim Haipteingang Turnhalle, nähe Garagentor', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863755982'}, 'geometry': {'type': 'Point', 'coordinates': [9.0524527, 47.4657992]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863755983', 'properties': {'access': 'yes', 'defibrillator:location': 'beim rechten Eingang Schulhaus an der Wand', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863755983'}, 'geometry': {'type': 'Point', 'coordinates': [9.0339106, 47.4773765]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863755984', 'properties': {'access': 'yes', 'defibrillator:location': 'An der Aussenwand Turnhalle, beim Geräteschopf', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863755984'}, 'geometry': {'type': 'Point', 'coordinates': [9.0333688, 47.4782304]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863766185', 'properties': {'access': 'yes', 'defibrillator:location': 'Haupteingang Schulverwaltung neben Bancomat', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863766185'}, 'geometry': {'type': 'Point', 'coordinates': [9.0491375, 47.4669806]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863766186', 'properties': {'access': 'yes', 'defibrillator:location': 'Haupteingang Stadtsaal', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'id': 'node/7863766186'}, 'geometry': {'type': 'Point', 'coordinates': [9.0417199, 47.4631337]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863766187', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Haupteingang Gemeindehaus', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'id': 'node/7863766187'}, 'geometry': {'type': 'Point', 'coordinates': [9.0365486, 47.4755423]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863766188', 'properties': {'access': 'yes', 'defibrillator:location': 'Aussenwand bei Turnhalle', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863766188'}, 'geometry': {'type': 'Point', 'coordinates': [9.0640064, 47.4755546]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863906856', 'properties': {'access': 'yes', 'defibrillator:location': 'Foyer des Gemeindehaus, vor dem EIngang Hinweisschild', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7863906856'}, 'geometry': {'type': 'Point', 'coordinates': [9.0845588, 47.3030096]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863923577', 'properties': {'access': 'yes', 'defibrillator:location': 'Bei Turnhalle Oberstufenzentrum', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863923577'}, 'geometry': {'type': 'Point', 'coordinates': [9.1937515, 47.4102045]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863923578', 'properties': {'access': 'yes', 'defibrillator:location': 'Turnhalle Enzenbühl', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863923578'}, 'geometry': {'type': 'Point', 'coordinates': [9.1808125, 47.4174928]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863923579', 'properties': {'access': 'yes', 'defibrillator:location': 'Turnhalle Botsberg', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863923579'}, 'geometry': {'type': 'Point', 'coordinates': [9.1747279, 47.4153621]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863923580', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Lindensaal', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863923580'}, 'geometry': {'type': 'Point', 'coordinates': [9.1923004, 47.4113163]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863923581', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Gemeindehaus', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863923581'}, 'geometry': {'type': 'Point', 'coordinates': [9.1877031, 47.4137367]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863923582', 'properties': {'access': 'yes', 'defibrillator:location': 'Bei Kasse Freibad Böden', 'description': 'während Badebetrieb verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7863923582'}, 'geometry': {'type': 'Point', 'coordinates': [9.1914958, 47.4043003]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863930178', 'properties': {'access': 'yes', 'defibrillator:location': 'An der Wand im Foyer Mehrzweckhalle', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7863930178'}, 'geometry': {'type': 'Point', 'coordinates': [9.5192, 47.2769034]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863967366', 'properties': {'access': 'yes', 'defibrillator:location': 'vor dem Eingang Mehrzweckhalle', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7863967366'}, 'geometry': {'type': 'Point', 'coordinates': [9.5474893, 47.3185395]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863996065', 'properties': {'access': 'yes', 'defibrillator:location': 'im Sanitätszimmer', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'id': 'node/7863996065'}, 'geometry': {'type': 'Point', 'coordinates': [9.4413704, 47.0435307]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7863996066', 'properties': {'access': 'yes', 'defibrillator:location': '2. Obergeschoss im Zwischengang vor Pausenraum', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'id': 'node/7863996066'}, 'geometry': {'type': 'Point', 'coordinates': [9.4362259, 47.0500578]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864021776', 'properties': {'access': 'yes', 'defibrillator:location': 'im Active Fitness beim Empfang', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7864021776'}, 'geometry': {'type': 'Point', 'coordinates': [9.2548884, 47.4131877]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864055308', 'properties': {'access': 'yes', 'defibrillator:location': 'Im Active Fitness beim Empfang', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7864055308'}, 'geometry': {'type': 'Point', 'coordinates': [9.3962301, 47.431249]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864055309', 'properties': {'access': 'yes', 'defibrillator:location': 'Im Active Fitness beim Empfang', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'id': 'node/7864055309'}, 'geometry': {'type': 'Point', 'coordinates': [9.374527, 47.4277906]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864065624', 'properties': {'access': 'yes', 'defibrillator:location': 'Im Active Fitness beim Empfang', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7864065624'}, 'geometry': {'type': 'Point', 'coordinates': [9.5767254, 47.4798836]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864076704', 'properties': {'access': 'yes', 'defibrillator:location': 'im Active Fitness beim Empfang', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7864076704'}, 'geometry': {'type': 'Point', 'coordinates': [9.3162239, 47.4177469]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864944266', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Eingang links bei der Treppe vorbei', 'description': 'während Schulbetrieb verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7864944266'}, 'geometry': {'type': 'Point', 'coordinates': [9.2828733, 47.4661392]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864944267', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Eingang unten rechts', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7864944267'}, 'geometry': {'type': 'Point', 'coordinates': [9.2845094, 47.4683876]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864944268', 'properties': {'access': 'yes', 'defibrillator:location': 'bBeim oberen EIngang Rechts in der Nische zum Aufzug', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7864944268'}, 'geometry': {'type': 'Point', 'coordinates': [9.2830972, 47.4673713]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864944269', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Haupteingang links ausserhalb des Gebäudes', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7864944269'}, 'geometry': {'type': 'Point', 'coordinates': [9.2924863, 47.4708752]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864959883', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Schulhauseingang oben Richtung Parkplätze', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7864959883'}, 'geometry': {'type': 'Point', 'coordinates': [9.0817505, 47.3961596]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864973719', 'properties': {'access': 'yes', 'defibrillator:location': 'Eingangsbereich neben Treppe', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7864973719'}, 'geometry': {'type': 'Point', 'coordinates': [9.4532526, 47.4844897]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864986285', 'properties': {'access': 'yes', 'defibrillator:location': 'direkt neben Anschlagkasten', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7864986285'}, 'geometry': {'type': 'Point', 'coordinates': [9.3356055, 47.4730345]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7864993737', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Haupteingang eintreten und dann links abbiegen', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7864993737'}, 'geometry': {'type': 'Point', 'coordinates': [9.3352421, 47.4723655]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865017612', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Haupteingang (grosse Glastür) rechts', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7865017612'}, 'geometry': {'type': 'Point', 'coordinates': [9.2008029, 47.2286219]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865050726', 'properties': {'access': 'yes', 'defibrillator:location': 'im Büro Parterre', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865050726'}, 'geometry': {'type': 'Point', 'coordinates': [9.0734839, 47.3663126]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865102635', 'properties': {'access': 'yes', 'defibrillator:location': 'Im Active Fitness', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865102635'}, 'geometry': {'type': 'Point', 'coordinates': [9.478636999999999, 47.1641093]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865111862', 'properties': {'access': 'yes', 'defibrillator:location': 'Eingangsbereich innen', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865111862'}, 'geometry': {'type': 'Point', 'coordinates': [9.438833, 47.503997]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865111863', 'properties': {'access': 'yes', 'defibrillator:location': 'Bei Turnhalleneingang Aussen', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7865111863'}, 'geometry': {'type': 'Point', 'coordinates': [9.4389483, 47.4983416]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865136885', 'properties': {'access': 'yes', 'defibrillator:location': 'befindet sich im Theorieraum', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865136885'}, 'geometry': {'type': 'Point', 'coordinates': [9.5249748, 47.2596383]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865144045', 'properties': {'access': 'yes', 'defibrillator:location': 'Lehrerzimmer Stiftung Balm', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865144045'}, 'geometry': {'type': 'Point', 'coordinates': [9.0450901, 47.1589318]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865157699', 'properties': {'access': 'yes', 'defibrillator:location': 'AED ist im Prüflabor', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865157699'}, 'geometry': {'type': 'Point', 'coordinates': [9.6359472, 47.4168122]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865158414', 'properties': {'access': 'yes', 'defibrillator:location': 'Im Active Fitness beim Empfang', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'id': 'node/7865158414'}, 'geometry': {'type': 'Point', 'coordinates': [9.0403157, 47.4615996]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865229071', 'properties': {'access': 'yes', 'defibrillator:location': 'im Schulhaus Rosen', 'description': 'während Schulbetrieb verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865229071'}, 'geometry': {'type': 'Point', 'coordinates': [9.5588109, 47.3856985]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865229072', 'properties': {'access': 'yes', 'defibrillator:location': 'Im Schulhaus', 'description': 'während Schulbetrieb verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865229072'}, 'geometry': {'type': 'Point', 'coordinates': [9.5535457, 47.3875763]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865229073', 'properties': {'access': 'yes', 'defibrillator:location': 'im Kindergarten', 'description': 'während Schulbetrieb verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865229073'}, 'geometry': {'type': 'Point', 'coordinates': [9.5555386, 47.3881574]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865234184', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Empfang', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'id': 'node/7865234184'}, 'geometry': {'type': 'Point', 'coordinates': [9.2416102, 47.1094542]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865234477', 'properties': {'access': 'yes', 'defibrillator:location': 'Halleneingang Foyer', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865234477'}, 'geometry': {'type': 'Point', 'coordinates': [9.5872343, 47.4661737]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865291247', 'properties': {'access': 'yes', 'defibrillator:location': 'im Sanitätsfahrzeug der Feuerwehr', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865291247'}, 'geometry': {'type': 'Point', 'coordinates': [9.3517698, 47.2048283]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865291248', 'properties': {'access': 'yes', 'defibrillator:location': 'Im Curlingzentrum', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865291248'}, 'geometry': {'type': 'Point', 'coordinates': [9.3433222, 47.2007791]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865291249', 'properties': {'access': 'yes', 'defibrillator:location': 'Gemeindehaus an der Nordwand', 'description': 'AED ist 24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7865291249'}, 'geometry': {'type': 'Point', 'coordinates': [9.3511663, 47.2033231]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7865291250', 'properties': {'access': 'yes', 'defibrillator:location': 'Im Kiosk der Badi', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7865291250'}, 'geometry': {'type': 'Point', 'coordinates': [9.3660915, 47.2075014]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7873380428', 'properties': {'defibrillator:location': 'Im Oberstufenschulhaus', 'description': 'Öffentlich 24h zugänglich', 'emergency': 'defibrillator', 'emergency:phone': '144', 'opening_hours': '24/7', 'id': 'node/7873380428'}, 'geometry': {'type': 'Point', 'coordinates': [9.0426033, 47.3642663]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7873493234', 'properties': {'access': 'yes', 'defibrillator:location': 'beim Wartehäuschen', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'SOB', 'phone': '+41 58 580 73 35', 'id': 'node/7873493234'}, 'geometry': {'type': 'Point', 'coordinates': [9.1681698, 47.2489107]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7873493235', 'properties': {'emergency': 'defibrillator', 'emergency:phone': '144', 'id': 'node/7873493235'}, 'geometry': {'type': 'Point', 'coordinates': [9.2022604, 47.221314]}}"
