osm_id,osm_type,lat,lon,access,access:conditional,addr:city,addr:housenumber,addr:place,addr:postcode,addr:street,brand,check_date,colour,covered,defibrillator:location,defibrillator:location:en,description,emergency,emergency:phone,fixme,id,indoor,level,location,locked,manufacturer,name,opening_hours,operator,outdoor,panoramax,phone,recycling:cans,recycling:clothes,recycling:coffee_capsules,recycling:glass,recycling:glass_bottles,recycling:paper,recycling:shoes,recycling:waste,ref,source,survey:date,wheelchair
10309073341,node,46.3806383,7.6247395,,,,,,,,,,,,,,,defibrillator,144,,node/10309073341,yes,,,,,,,,,,,,,,,,,,,,,,
10311205776,node,46.3980915,7.6162723,,,,,,,,,,,,Beim Einstieg zur Gondelbahn Daubensee,,,defibrillator,144,,node/10311205776,yes,,,,,,,,,,,,,,,,,,,,,,
10562272309,node,46.0814734,7.9170532,yes,,,,,,,,,,,Restaurant Morenia,,während Öffnungszeiten verfügbar. Nach Eingang rechts an der Holzsäule,defibrillator,144,,node/10562272309,yes,0,,,,,09:00-16:00,Restaurant Morenia,,,,,,,,,,,,,,,
10661577708,node,46.248717,6.9521966,yes,,,,,,,,,,,"Av. du Simplon 14b, Tennis, Contre le mur extérieur, à gauche de l'entrée principale",,Accès direct en voiture,defibrillator,144,,node/10661577708,no,0,,,,,24/7,Coeur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
10715810305,node,46.1768515,6.8716586,yes,,,,,,,,,,,Ausserhalb des Haupteingangs der Rezeption ,,,defibrillator,144,,node/10715810305,no,0,,,,,24/7,Gemeinde,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
10715861046,node,46.2532814,6.9500309,,,,,,,,,,,,"Av. de la Gare 24, Raiffeisen, local bancomat",,,defibrillator,144,,node/10715861046,yes,0,,,,,24/7,,,,,,,,,,,,,,,,
10720524207,node,46.1537275,7.9283202,yes,,,,,,,,,,,"Dorfstrasse 1, beim Eingang zur Turnhalle",,,defibrillator,144,,node/10720524207,no,,,,,,24/7,Gemeinde Saas-Balen,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
10720529206,node,46.1279951,7.938593,yes,,,,,,,,,,,Seilbahnstrasse 18,,beim Haupteingang links,defibrillator,144,,node/10720529206,no,0,,,,,24/7,Gemeinde,,,+41 27 957 24 31,,,,,,,,,,"local_knowledge, defikarte.ch",,
10734221789,node,46.2749167,6.9414594,,,,,,,,,,,,"sur le pied du panneau publicitaire, face sud-est.",,,defibrillator,144,,node/10734221789,no,,,,,,,,,,,,,,,,,,,,,,
10750914106,node,46.2324953,7.3581306,yes,,,,,,,,,,,vor der Toilette,,,defibrillator,144,,node/10750914106,no,,,,,,24/7,,,75a472f1-5da5-4476-9538-f0030ebdd7f3,+41 76 382 67 85,,,,,,,,,,,2025-07-07,yes
10763310146,node,46.22733,7.33913,yes,,,,,,,,,,,"Zugang zu Werkstatt, nach Eingang links",,Koffer orange,defibrillator,144,,node/10763310146,yes,,,,,Garage Zenith SA,"Mo-Th 07:30-12:00, 13:30-18:00; Sa 07:30-12:00",Lifetec Schweiz AG,,,+41 800 122 144,,,,,,,,,,,,
10763310147,node,46.22311,7.35724,yes,,,,,,,,,,,Haupteingang links im Kassenbereich,,Koffer gelb,defibrillator,144,,node/10763310147,yes,,,,,Aligro Sion,"Mo-Th 08:00-18:30; Fr 08:00-20:00, Sa 08:00-17:00",Lifetec Schweiz AG,,,+41 800 122 144,,,,,,,,,,,,
10797417205,node,46.2804447,7.5414682,yes,,,,,,,,,,,Eingang Turnhalle,,"Ja, Aussenstandort",defibrillator,144,,node/10797417205,no,0,,,,,24/7,Gemeinde Chippis,,,,,,,,,,,,,,,
10811355568,node,46.0233111,7.7508605,yes,,,,,,,,,,,Bei der Stempeluhr,,,defibrillator,144,,node/10811355568,no,0,,,,,24/7,Matterhorn Gotthard Bahn,,,+41 27 927 71 98,,,,,,,,,,,,
10811355569,node,46.3123475,7.9649712,yes,,,,,,,,,,,Links beim WC-Eingang,,,defibrillator,144,,node/10811355569,no,0,,,,,24/7,Matterhorn Gotthard Bahn,,,+41848642442,,,,,,,,,,,,
10811355570,node,46.0239681,7.7485833,yes,,,,,,,,,,,Vis-a-Vis der Schalteranlagen,,,defibrillator,144,,node/10811355570,no,0,,,,,24/7,Matterhorn Gotthard Bahn,,,+41 27 927 71 98,,,,,,,,,,,,
10811355571,node,45.9832624,7.7822561,yes,,,,,,,,,,,Nach dem Eingang rechts,,,defibrillator,144,,node/10811355571,yes,0,,,,,24/7,Matterhorn Gotthard Bahn,,,+41 848 642 442,,,,,,,,,,,,
10811355572,node,45.9929651,7.7550843,yes,,,,,,,,,,,Beim Eingangsbereich hinter der Türe,,,defibrillator,144,,node/10811355572,no,0,,,,,24/7,Matterhorn Gotthard Bahn,,,+41 27 927 71 98,,,,,,,,,,,,
10811355573,node,46.0048307,7.7540061,yes,,,,,,,,,,,Warteraum oberhalb des Feuerlöschers,,,defibrillator,144,,node/10811355573,no,0,,,,,24/7,Matterhorn Gotthard Bahn,,,+41 848642442,,,,,,,,,,,,
10811355575,node,46.5309755,8.3429937,no,,,,,,,,,,,RFT,,,defibrillator,144,,node/10811355575,yes,0,,,,,,Matterhorn Gotthard Bahn,,,,,,,,,,,,,,,
10819137205,node,46.232808,7.8710872,yes,,,,,,,,,,,"Fassade Raiffeisenbank Mischabel-Matterhorn, Bahnhofstrasse 10, 3922 Stalden ",,,defibrillator,144,,node/10819137205,no,0,,,,,24/7,Gemeinde Stalden ,,,+41 27 953 15 20,,,,,,,,,,"local_knowledge, defikarte.ch",,
10819146605,node,46.2321846,7.8703845,yes,,,,,,,,,,,"MZA ST. Michael, Haupteingang, Bahnhofplatz 6, 3922 Stalden",,,defibrillator,144,,node/10819146605,no,0,,,,,24/7,Gemeinde Stalden ,,,+4127953 15 20,,,,,,,,,,"local_knowledge, defikarte.ch",,
10819147605,node,46.2307553,7.865701,yes,,,,,,,,,,,Wartehaus Postautohaltestelle Stale,,,defibrillator,144,,node/10819147605,no,0,,,,,24/7,Gemeinde Stalden ,,,+4127953 15 20,,,,,,,,,,"local_knowledge, defikarte.ch",,
10860312764,node,46.3838718,6.8542005,yes,,,,,,,,,,,"contre le mur nord du centre scolaire, au niveau de la route cantonale",,,defibrillator,144,,node/10860312764,no,,,,,,,,,,,,,,,,,,,,,,
10860319474,node,46.3789906,7.6253936,yes,,,,,,,,,,,An Aussenwand links,,,defibrillator,144,,node/10860319474,no,,,,,,,,,,,,,,,,,,,,,,yes
10867541331,node,46.2021151,7.0106333,,,,,,,,,,,,,,,defibrillator,144,,node/10867541331,,,,,,,,,,,,,,,,,,,,,,,
10884210986,node,46.3155493,7.9946373,yes,,,,,,,,,,,North side of pillar,,,defibrillator,144,,node/10884210986,no,,,,,,24/7,,,,,,,,,,,,,,,,yes
10909471805,node,46.2032882,7.3808656,yes,,,,,,,,,,,Mayens-de-Sion Est;au départ du grand Bisse de Vex;sur mur extérieur,,,defibrillator,144,,node/10909471805,no,,,,,,24/7,commune de Vex,,,,,,,,,,,,,,,
10944507838,node,46.1575271,7.2085708,permissive,,,,,,,,,,,Dans le hall d'entrée / In entrance hall,,,defibrillator,144,,node/10944507838,yes,,,,,,,,,,,,,,,,,,,,,,yes
10944507839,node,46.107697,7.0836492,customers,,,,,,,,,,,Dans la reception / In hotel lobby,,,defibrillator,144,,node/10944507839,yes,,,,,,,,,,,,,,,,,,,,,,yes
10967794604,node,46.2559159,7.9234416,yes,,,,,,,,,,,Right next to the entrance,,,defibrillator,144,,node/10967794604,no,,,,,,,,,,,,,,,,,,,,,,
10976347858,node,46.0312059,7.3095282,permissive,,,,,,,,,,,A côté de l'entrée / Next to entrance,,,defibrillator,144,,node/10976347858,,,,,,,,,,,,,,,,,,,,,,,no
10976347859,node,45.9996874,7.3504982,no,,,,,,,,,,,Dans la centrale électrique,,,defibrillator,144,,node/10976347859,yes,-1,,,,,,,,,,,,,,,,,,,,,no
10978232233,node,46.0511124,7.2642199,yes,,,,,,,,,,,Dehors / Outside,,,defibrillator,144,,node/10978232233,,,,,,,,,,,,,,,,,,,,,,,limited
10981353699,node,46.0936129,7.2333082,yes,,,,,,,,,,,Dehors / Outside,,,defibrillator,144,,node/10981353699,,,,,,,,,,,,,,,,,,,,,,,yes
11043620889,node,46.082184,7.9566582,no,,,,,,,,,,,In Empfangshalle / Inside entrance hall,,,defibrillator,144,,node/11043620889,yes,,,,,,,,,,,,,,,,,,,,,,
11063043005,node,46.3439916,6.8338966,yes,,,,,,,,,,,Draussen an der Wand beim öffentlichen WC,,,defibrillator,144,,node/11063043005,no,0,,,,,24/7,Lac de Tanay?,,,,,,,,,,,,,,,
11104988050,node,46.3121546,7.7129951,yes,,,,,,,,,,,Eingang Primarschulhaus,,,defibrillator,144,,node/11104988050,no,0,,,,,24/7,Gemeinde Gampel-Bratsch,,,,,,,,,,,,,,,
11104988051,node,46.3155074,7.7394209,yes,,,,,,,,,,,Aussen beim Eingang zur Seilbahn,,,defibrillator,144,,node/11104988051,no,,,,,,24/7,Gemeinde Gampel-Bratsch,,,,,,,,,,,,,,,
11104988052,node,46.3263554,7.7228511,yes,,,,,,,,,,,Wartesaal Luftseilbahn,,,defibrillator,144,,node/11104988052,yes,0.5,,,,,,Gemeinde Gampel-Bratsch,,,,,,,,,,,,,,,
11104988053,node,46.3347849,7.7239423,yes,,,,,,,,,,,,,,defibrillator,144,,node/11104988053,no,,,,,,,Gemeinde Gampel-Bratsch,,,,,,,,,,,,,,,
11104988054,node,46.3169759,7.743654,yes,,,,,,,,,,,,,,defibrillator,144,,node/11104988054,yes,,,,,,,Gemeinde Gampel-Bratsch,,,,,,,,,,,,,,,
11104988055,node,46.3148511,7.745077,yes,,,,,,,,,,,Zentrum Metropol,,,defibrillator,144,,node/11104988055,no,,,,,,24/7,Gemeinde Steg-Hohtenn,,,,,,,,,,,,,,,
11104988056,node,46.3118128,7.7396038,yes,,,,,,,,,,,,,,defibrillator,144,,node/11104988056,no,,,,,,,Gemeinde Gampel-Bratsch,,,,,,,,,,,,,,,
11104988057,node,46.3209467,7.7079365,yes,,,,,,,,,,,"Parkplatz Nordseite, Eingang Schule",,,defibrillator,144,,node/11104988057,no,0,,,,,24/7,Gemeinde Gampel-Bratsch,,,,,,,,,,,,,,,
11104988058,node,46.3278964,7.7099508,yes,,,,,,,,,,,Engersch Dorf,,,defibrillator,144,,node/11104988058,no,,,,,,24/7,Gemeinde Gampel-Bratsch,,,,,,,,,,,,,,,
11104988059,node,46.3195389,7.744436,yes,,,,,,,,,,,Kraftwerk Lötschen,,,defibrillator,144,,node/11104988059,no,,,,,,24/7,Kraftwerk Lötschen,,,,,,,,,,,,,,,
11104988060,node,46.3160266,7.748006,yes,,,,,,,,,,,Haus der Generationen,,,defibrillator,144,,node/11104988060,no,,,,,,24/7,Haus der Generationen Steg,,,,,,,,,,,,,,,
11117359220,node,46.2507093,7.3501724,,,,,,,,,,,,Sur la facade du bâtiment,,,defibrillator,144,,node/11117359220,no,,,,,,,,,,,,,,,,,,,,,,
11120023517,node,46.0030431,7.3429799,customers,,,,,,,,,,,Dans le restaurant / Inside restaurant,,,defibrillator,144,,node/11120023517,yes,,,,,,"Jun-Oct 12:00-14:30, 18:30-20:30",,,,,,,,,,,,,,,,no
11180998840,node,46.0292273,7.7529625,yes,,,,,,,,,,,Heliport Zermatt;Hangar bei der Treppe,,,defibrillator,144,,node/11180998840,yes,0,,,,,Mo-Su 08:00-18:00,Air Zermatt,,,+41 27 970 70 00,,,,,,,,,,,,
11191574437,node,46.410398,8.0770213,no,,,,,,,,,,,Gondelstation Bettmerhorn,,"Personal nach Defi fragen.
Achtung: Betriebszeiten beachten (saisonal unterschiedlich!)",defibrillator,144,,node/11191574437,yes,,,,,,,,,,,,,,,,,,,,,,
11225117337,node,46.3195,7.994796,yes,,,,,,,,,,,"Sozialmedizinisches Zentrum Oberwallis, Links neben Eingang",,,defibrillator,144,,node/11225117337,no,0,,,,,24/7,Gemeinde,,,+41775349193,,,,,,,,,,"local_knowledge, defikarte.ch",,
11254507037,node,46.3126567,7.9919529,yes,,,,,,,,,,,Fitness Palace Eingang,,während Öffnungszeiten,defibrillator,144,,node/11254507037,yes,,,,,,Mo-Fr 07:00 bis 21:30,Fitness Palace,,,+41279243300,,,,,,,,,,"local_knowledge, defikarte.ch",,
11270946087,node,46.5005577,8.3017425,yes,,,,,,,,,,,"Hintermattstrasse 6, 3985 Geschinen",,,defibrillator,144,,node/11270946087,no,,,,,,24/7,Verein,,,+41 27 974 12 22,,,,,,,,,,"local_knowledge, defikarte.ch",,
11371089269,node,46.3147798,7.7540785,no,,,,,,,,,,,Hallenbad Steg,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11371089269,yes,,,,,,,Gemeinde Steg-Hohtenn,,,+41 27 932 10 50,,,,,,,,,,"local_knowledge, defikarte.ch",,
11371090569,node,46.3186108,7.755838,yes,,,,,,,,,,,Kirchplatz Hohtenn,,öffentlich zugänglich,defibrillator,144,,node/11371090569,no,,,,,,24/7,Gemeinde Steg-Hohtenn,,,+41 27 933 12 70,,,,,,,,,,"local_knowledge, defikarte.ch",,
11371093369,node,46.3155245,7.7470243,,,,,,,,,,,,Parkhaus unter dem Kirchplatz Steg,,öffentlich zugänglich,defibrillator,144,,node/11371093369,no,,,,,,24/7,Gemeinde Steg-Hohtenn,,,+41 27 933 12 70,,,,,,,,,,"local_knowledge, defikarte.ch",,
11374913369,node,46.3724131,8.0927342,yes,,,,,,,,,,,Gemeinde Grengiols,,,defibrillator,144,,node/11374913369,no,0,,,,,24/7,,,,,,,,,,,,,,,,
11382059569,node,46.3172344,7.9818359,no,,,,,,,,,,,Spital Brig,,,defibrillator,144,,node/11382059569,yes,0,,,,,,,,,,,,,,,,,,,,,
11383596069,node,46.2905833,7.5404835,yes,,,,,,,,,,,Sierre,,Am Schwimmbad,defibrillator,144,,node/11383596069,no,,,,,,,Keine,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
11455302270,node,46.2863125,7.774412,yes,,,,,,,,,,,Restaurant Egga Eingangsbereich,,Immer Verfügbar,defibrillator,144,,node/11455302270,no,,,,,,,"Gemeinde,Samariter",,,+41794653730,,,,,,,,,,"local_knowledge, defikarte.ch",,
11455307670,node,46.293954,7.7837632,yes,,,,,,,,,,,Eingang Luftseilbahn,,Immer Verfügbar,defibrillator,144,,node/11455307670,no,,,,,,,"Gemeinde,Samariter",,,+41794653730,,,,,,,,,,"local_knowledge, defikarte.ch",,
11455310069,node,46.2945994,7.7795005,yes,,,,,,,,,,,Gemeindehaus EG vor öffentlicher Toillette,,Immer Verfügbar,defibrillator,144,,node/11455310069,no,,,,,,,"Gemeinde,Samariter",,,+41794653730,,,,,,,,,,"local_knowledge, defikarte.ch",,
11523012509,node,46.1280434,7.9385958,,,,,,,,,,,,Next to entrance of cable car office,,,defibrillator,144,,node/11523012509,no,,,,,,,,,,,,,,,,,,,,,,
11536529969,node,46.1819948,7.2922576,,,,,,,,,,,,Migros Haute-Nendaz im Eingangsbereich,,während Öffnungszeiten,defibrillator,144,,node/11536529969,yes,0,,,,,Mo-Su 07:00-20:00,Migros,,,+41277206595,,,,,,,,,,,,
11536664783,node,46.0949971,7.0433193,,,,,,,,,,,,,,,defibrillator,144,,node/11536664783,,,,,,,,,,,,,,,,,,,,,,,
11589037669,node,46.2877572,7.5208912,yes,,,,,,,,,,,Im Eingang vom Ibis Style,,während den Öffnungszeiten,defibrillator,144,,node/11589037669,yes,0,,,,,,Ibis Style,,,,,,,,,,,,,,,
11594246983,node,46.1236302,7.9365116,yes,,,,,,,,,,,Postgebäude Eingang,,,defibrillator,144,,node/11594246983,no,,,,,,24/7,Gemeinde,,,+41 27 957 24 31,,,,,,,,,,"local_knowledge, defikarte.ch",,
11595151169,node,46.3906383,8.0706572,no,,,,,,,,,,,Berghaus Möriken-Wildegg,,Verfügbar wenn Lagerhaus offen,defibrillator,144,,node/11595151169,yes,0,,,,,,,,,,,,,,,,,,,,,
11648692970,node,46.3372502,6.8894333,yes,,,,,,,,,,,"Maison de la santé du Haut-Lac, rez-de-chaussée",,"À droite devant l’entrée, dans l’angle",defibrillator,144,,node/11648692970,no,0,,,,,24/7,,,,+41244820090,,,,,,,,,,,,
11708878269,node,46.2420077,6.9872466,yes,,,,,,,,,,,Dans la boîte à livres,,,defibrillator,144,,node/11708878269,yes,0,,,,,24/7,,,,,,,,,,,,,,,,
11749803569,node,46.1371141,7.7931529,yes,,,,,,,,,,,Feuerwehrlokal Herbriggen,,,defibrillator,144,,node/11749803569,no,,,,,,24/7,Einwohnergemeinde St. Niklaus,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
11854306770,node,46.2170261,7.3070146,yes,,,,,,,,,,,"Draussen, vor dem Eingang",,,defibrillator,144,,node/11854306770,no,0,,,,,24/7,,,,,,,,,,,,,,,,
11884853469,node,46.3960072,8.1411366,yes,,,,,,,,,,,Feriensiedlung Aragon Haus 21v in 3995 Ernen,,stationiert bei Eingang Reception beim Haus 21v,defibrillator,144,,node/11884853469,no,0,,,,,24/7,Feriensiedlung Aragon,,,+41 79 958 02 75,,,,,,,,,,"local_knowledge, defikarte.ch",,
11886100170,node,46.3640068,8.1839824,yes,,,,,,,,,,,Aussenwand gut sichtbar,,,defibrillator,144,,node/11886100170,no,,,,,,24/7,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
12046613791,node,46.2836863,7.814319,yes,,,,,,,,,,,An Gebäudewand montiert,,,defibrillator,144,,node/12046613791,yes,,,,,,,Samariterverein Bürchen,,,,,,,,,,,,,,,
12061279971,node,46.0067305,7.1699256,,,,,,,,,,,,in staircase building,,,defibrillator,144,,node/12061279971,yes,,,,,,,,,,,,,,,,,,,,,,
12064439969,node,46.222809,7.3377077,yes,,,,,,,,,,,Sion Aéroport Check-In,,,defibrillator,144,,node/12064439969,yes,0,,,,,,Sion Aéroport,,,,,,,,,,,,,,,
12071373920,node,46.4109769,8.1002605,,,,,,,,,2024-07-24,,,,,,defibrillator,144,,node/12071373920,,0,Rechts bei Eingangstür des Wohnhaus Nr 61 (Restaurant Bergfreund),,,,24/7,,,,,,,,,,,,,,,,
12085318963,node,46.2824861,7.5110398,yes,,,,,,,,,,,Entrée principale sur la gauche après l'ascenseur.,,,defibrillator,144,,node/12085318963,yes,,,,,,,procamed ag,,,,,,,,,,,,,,,
12096670554,node,46.2484726,7.3174404,customers,,,,,,,,,,,Hinter der Eingangstüre,,,defibrillator,144,,node/12096670554,yes,0,,,,,24/7,La Grande Maison,,,+41 79 830 76 07,,,,,,,,,,,,limited
12096683209,node,46.2363479,7.2716044,yes,,,,,,,,,,,Bei dem Gemeinde Anschlagkasten,,,defibrillator,144,,node/12096683209,no,,,,,,24/7,Commune de Conthey,,,+41 27 345 45 45,,,,,,,,,,,,limited
12096716232,node,45.9335311,7.0937033,customers,,,,,,,,,,,Bei Eingang bei der Rezeption,,,defibrillator,144,,node/12096716232,,0,,,,,24/7,Camping des Glaciers SA,,,+41 27 783 18 26,,,,,,,,,,,,no
12096740317,node,46.1015474,7.0717502,yes,,,,,,,,,,,Bei Rolltreppe,,,defibrillator,144,,node/12096740317,yes,0,,,,,Mo-Th 08:15-18:30; Fr 08:15-20:00; Sa 08:00-17:00,Genossenschaft Migros Wallis,,,+41 27 720 68 80,,,,,,,,,,,,limited
12096882742,node,46.0952658,7.07404,yes,,,,,,,,,,,Beim Eingang Barryland,,,defibrillator,144,,node/12096882742,yes,0,,,,,Mo-Su 10:00-18:00,Fondation Barry du Grand-St-Bernard,,,+41 27 722 65 42,,,,,,,,,,,,limited
12103389801,node,46.3886627,8.1194173,yes,,,,,,,,,,,Kirche,,Haupteingang,defibrillator,144,,node/12103389801,yes,,,,,,24/7,Gemeinde,,,,,,,,,,,,,,,
12108054256,node,46.3092932,7.578021,,,,,,,,,,,,,,,defibrillator,144,,node/12108054256,,,,,,,,,,,,,,,,,,,,,,,
12118429614,node,46.4069844,7.7911607,,,,,,,,,,,,,,,defibrillator,144,,node/12118429614,no,,,,,,24/7,,,,,,,,,,,,,,,,
12118448248,node,46.4037639,7.7832051,,,,,,,,,,,,,,,defibrillator,144,,node/12118448248,no,,,,,,24/7,,,,,,,,,,,,,,,,
12135463338,node,46.0688437,7.7763582,,,,,,,,,,,,"On the wall next to the reception of Taxi Christophe, between the building and the fuel station",,,defibrillator,144,,node/12135463338,no,,,,,,,,,,,,,,,,,,,,,,
12151069201,node,46.1487796,7.0607496,private,,,,,,,,,,,Chemin de la Sargnia 12,,"ganzjährig, toute l'année",defibrillator,144,,node/12151069201,yes,,,,,,24/7,Privatperson,,,+41763890862,,,,,,,,,,"local_knowledge, defikarte.ch",,
12159931328,node,46.0214804,7.7974267,,,,,,,,,,,,in der Bergstation,,,defibrillator,144,,node/12159931328,yes,,,,,,,,,,,,,,,,,,,,,,
12189407401,node,46.0235783,7.7484673,permissive,,,,,,,,,,,Bei Eingang Westseite,,Nur während Öffnungszeiten verfügbar. ,defibrillator,144,,node/12189407401,yes,,,,,,08:00- 19:00,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
12194213701,node,46.3094313,7.8010794,,,,,,,,,,,,Gemeindekanzlei Raron,,,defibrillator,144,,node/12194213701,no,,,,,,,Gemeinde Raron,,,,,,,,,,,,,,,
12208526840,node,46.3688279,8.2121205,,,,,,,,,,,,"Kehrichtsammelstelle, Bushaltestelle Fäld",,,defibrillator,144,,node/12208526840,no,,,,,,,Gemeinde Fäld,,,,,,,,,,,,,,,
12223973601,node,46.0223994,7.748693,yes,,,,,,,,,,,Sekratariat Sportarena,,An Aussenfassade Richtung Tennisplätze,defibrillator,144,,node/12223973601,no,,,,,,,Gemeinde Zermatt,,,,,,,,,,,,,,,
12237797001,node,46.1217172,7.23287,permissive,,,,,,,,,,,Restaurant Croix de Coeur,,während den Öffnungszeiten,defibrillator,144,,node/12237797001,yes,,,,,,,,,,,,,,,,,,,,,,
12250098784,node,46.0237332,7.7477727,yes,,,,,,,Aivia,,,,"At a column of the roof, facing towards Bahnhofsplatz",,,defibrillator,144,,node/12250098784,no,,,,,,24/7,,,3b6fc850-cb46-4c1a-8eb7-57de7971fbbb,,,,,,,,,,,,,
12258196701,node,46.2409293,7.3063156,,,,,,,,,,,,arrête de bus,,Sous l‘abri du bus,defibrillator,144,,node/12258196701,no,,,,,,24/7,Commine de Conthey,,,,,,,,,,,,,,,
12258220384,node,46.1713507,7.1870236,yes,,,,,,,,,,,Dans le hall d'entrée,,,defibrillator,144,,node/12258220384,yes,0,,,,,,,,,,,,,,,,,,,,,
12338844401,node,46.5361078,8.3590829,yes,,,,,,,,,,,Installationsplatz Baustelle Sanierung Furkatunnel,,"Zugang nur im Notfall erlaubt, ansonsten Zugang für unbefugte verboten. Der Defi befindet sich an der Aussenseite der Halle und ist in einem beleuchteten Kasten gelagert.",defibrillator,144,,node/12338844401,no,0,,,,,24/7,ARGE Marti Furkatunnel,,,+41795612240,,,,,,,,,,"local_knowledge, defikarte.ch",,
12338846101,node,46.5348273,8.3580852,yes,,,,,,,,,,,Installationsplatz - Aussenseite Containergebäude,,"Zugang nur im Notfall erlaubt, ansonsten Zugang für unbefugte verboten. Der Defi befindet sich an der Aussenseite des Containergebäudes und ist in einem beleuchteten Kasten gelagert.",defibrillator,144,,node/12338846101,no,,,,,,24/7,ARGE Marti Furkatunnel,,,+41795612240,,,,,,,,,,"local_knowledge, defikarte.ch",,
12381780101,node,46.2143352,7.8369952,,,,,,,,,,,,Talstation Luftd24/7eilbahn,,,defibrillator,144,,node/12381780101,no,,,,,,24/7,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
12433339701,node,46.3260831,7.7669156,,,,,,,,,,,,"Ladenalp, Kapelle",,An der Aussenwand der Kapelle angebracht,defibrillator,144,,node/12433339701,no,,,,,,24/7,Gemeindeverwaltung Steg-Hohtenn,,,+41279331270,,,,,,,,,,"local_knowledge, defikarte.ch",,
12460908701,node,46.4258846,7.7580656,,,,,,,,,,,,"Gandegg, Lauchernalp",,,defibrillator,144,,node/12460908701,no,,,,,,,,,,,,,,,,,,,,,,
12465387323,node,46.1311922,7.1769701,,,,,,,,,,,,Sur un poteau au bord de la route,,,defibrillator,144,,node/12465387323,no,,,,,,,,,,,,,,,,,,,,,,
12469084000,node,46.2028944,7.167956,,,,,,,,,,,,On an exterior wall.,,,defibrillator,144,,node/12469084000,no,,,,,,,,,,,,,,,,,,,,,,
12484331334,node,46.3167826,7.7427215,private,,,,,,,,,,,Garage,,,defibrillator,144,,node/12484331334,,,,,,,,,,,,,,,,,,,,,,,
12590021570,node,46.2642007,7.5011927,yes,,,,,,,,,,,,,,defibrillator,144,,node/12590021570,no,,,,,,,,,,,,,,,,,,,,,,
12630221401,node,46.311217,7.5699014,yes,,,,,,,,,,,"Johanniterkonturei, 3970 Salgesch, Wallis",,immer zugänglich,defibrillator,144,,node/12630221401,no,0,,,,,,www.schiller.ch,,,,,,,,,,,,,,,
12630319102,node,46.2737831,7.4775538,yes,,,,,,,,,,,"Place de la Chapelle, 1867 Ollon",,aussen an der Fassade,defibrillator,144,,node/12630319102,no,,,,,,,keine Angaben,,,,,,,,,,,,,,,
12677518071,node,46.2291511,7.6098376,yes,,,,,,,,,,,,,,defibrillator,144,,node/12677518071,yes,,,,,,,,,,,,,,,,,,,,,,limited
12731408601,node,46.1487143,7.042585,yes,,,,,,,,,,,"Rue de la Mairie 17, 1905 Dorénaz",,à l'entrée de la maison communale,defibrillator,144,,node/12731408601,no,1,,,,,24/7,Commune de Dorénaz,,,+41 27 764 16 48,,,,,,,,,,"local_knowledge, defikarte.ch",,
12731894612,node,46.2599472,6.9612206,yes,,,,,,,,,,,"Outside, facing the playground",,,defibrillator,144,,node/12731894612,no,,,,,,,,,,,,,,,,,,,,,,
12732093402,node,46.1121733,7.9305556,yes,,,,,,,,,,,lomattenstrasse 37,,beim Eingang zur Strasse,defibrillator,144,,node/12732093402,no,,,,,,24/7,,,,,,,,,,,,,,,,
12738454756,node,46.2539203,6.947692,,,,,,,,,,,,,,,defibrillator,144,,node/12738454756,,,,,,,,,,,,,,,,,,,,,,,
12749901953,node,46.54725,7.9822931,yes,,,,,,,,,,,"Im Durchgang zwischen Bhf und Cafébar, an Stützträger.",,Nur während Betreibszeiten.,defibrillator,144,,node/12749901953,,,,,,,,Jungfraubahnen,,,+41 33 828 79 36,,,,,,,,,,,,
12749901954,node,46.5474411,7.9851955,yes,yes @ opening_hours,,,,,,,,,,Im oberen Stock zwischen Lifthalle Sphinx und Terasse.,,Nur während Betreibszeiten.,defibrillator,144,,node/12749901954,,,,,,,,Jungfraubahnen,,,+41 33 828 79 36,,,,,,,,,,,,
12794232850,node,46.1598259,7.1673311,,,,,,,,,,,,,,,defibrillator,144,,node/12794232850,no,,,,,,,,,,,,,,,,,,,,,,
12809561201,node,46.3055521,7.9579972,,,,,,,,,,,,"Clausen Kran AG, offene Halle",,,defibrillator,144,,node/12809561201,no,,,,,,24/7,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
12875473205,node,46.3788813,7.6294491,,,,,,,,,,,,,,,defibrillator,144,,node/12875473205,no,,,,,,,,,,,,,,,,,,,,,,
12918834401,node,46.5004011,8.0531824,yes,,,,,,,,,,,Konkordiahütte SAC,,Eingang Hauptgebäude (Nebensaison in der Winterhütte),defibrillator,144,,node/12918834401,yes,0,,,,,24/7,Konkordiahütte / KWRO,,,+41 33 855 13 94,,,,,,,,,,"local_knowledge, defikarte.ch",,
12946896277,node,46.3152022,7.7442033,yes,,,,,,,,2025-06-23,,,montiert an der Fassade,,,defibrillator,144,,node/12946896277,no,,,,,,24/7,Walliser Kantonalbank,,,,,,,,,,,,,,,
