type,features
FeatureCollection,"{'type': 'Feature', 'id': 'node/9099924345', 'properties': {'access': 'no', 'defibrillator:location': 'Im Eingangsbereich (Haupteingang Bürotrakt der Thommen-Furler AG), auf der rechten Seite.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': 'Mo-Fr 06:00-16:30', 'operator': 'Sonja Hauenstein und Esat Toraman', 'phone': '+49619359050', 'id': 'node/9099924345'}, 'geometry': {'type': 'Point', 'coordinates': [7.7181777, 47.4342506]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9107124551', 'properties': {'access': 'no', 'defibrillator:location': 'Am Patientenempfang Haupteingang', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': 'Mo-Fr 08:00-18:00', 'operator': 'Vista Klinik Binningen, Heike Müller', 'phone': '+41 61 426 60 00', 'id': 'node/9107124551'}, 'geometry': {'type': 'Point', 'coordinates': [7.5748436, 47.542233]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9111836770', 'properties': {'access': 'yes', 'defibrillator:location': 'Foyer Kirchgemeindehaus, Wand links neben Eingangstüre', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'Reformierte Kirchgemeinde Liestal-Seltisberg', 'phone': '+41 61 921 22 50', 'id': 'node/9111836770'}, 'geometry': {'type': 'Point', 'coordinates': [7.7348485, 47.4845719]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9112852017', 'properties': {'access': 'no', 'defibrillator:location': 'Toppharm Apotheke Arbogast', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': 'Mo-Fr 8.00-19.00\nSa 8.00-18.00', 'id': 'node/9112852017'}, 'geometry': {'type': 'Point', 'coordinates': [7.6464065, 47.5278157]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9115890817', 'properties': {'access': 'no', 'defibrillator:location': 'Amag Liestal Reception Eingang Rechts', 'description': 'Während Oeffungszeiten Verfügbar! ', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': 'MO. - Fr. 08:15-12:00 13:30-18:30 Sa:09:00-16:00', 'operator': 'Amag Liestal ', 'id': 'node/9115890817'}, 'geometry': {'type': 'Point', 'coordinates': [7.7235783, 47.4962549]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9137525705', 'properties': {'access': 'yes', 'defibrillator:location': 'Mischeli Spielplatz, neben Beton-WC-Gebäude und Spielcontainer', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeinde Reinach, Hauptstrasse 10, 4153 Reinach BL', 'phone': '+41615116000', 'id': 'node/9137525705'}, 'geometry': {'type': 'Point', 'coordinates': [7.5967804, 47.5034371]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9137525706', 'properties': {'access': 'private', 'defibrillator:location': 'Hinter der Haupteingangstüre des Wohnheims Schönenbach', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'Wohnheim Schönenbach, Frau Eveline Fiechter (Standortleiterin), Reinach', 'phone': '+41 61 500 62 20', 'id': 'node/9137525706'}, 'geometry': {'type': 'Point', 'coordinates': [7.5955895, 47.4998271]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9140201517', 'properties': {'access': 'no', 'defibrillator:location': 'Einkaufscenter Mischeli, im Innenhof, neben gelbem Post-Briefkasten, bei Lift', 'description': 'Während Öffnungszeiten Migros zugänglich ', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': 'Mo-Sa ', 'operator': '? Gemeinde Reinach BL? ', 'id': 'node/9140201517'}, 'geometry': {'type': 'Point', 'coordinates': [7.5964054999999995, 47.5023528]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9141391384', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Kindergarten auf Vorplatz, Am Gartenzaun hängend, rechts vom Eingang', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeinde Reinach, Hauptstrasse 10, 4153 Reinach BL', 'phone': '+41 61 511 63 56', 'id': 'node/9141391384'}, 'geometry': {'type': 'Point', 'coordinates': [7.597803, 47.5114716]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9152026617', 'properties': {'access': 'yes', 'defibrillator:location': 'Wohn- und Bürotentrum Reinach (WBZ)', 'description': 'aussen an der Fassade angebracht', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Wohn- und Bürotentrum Reinach (WBZ)', 'phone': '0617557777', 'id': 'node/9152026617'}, 'geometry': {'type': 'Point', 'coordinates': [7.5995387, 47.4942878]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9157700989', 'properties': {'defibrillator:location': 'Neben dem Museum-Haupteingang.', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': 'Mo-Su 10:00-17:00', 'id': 'node/9157700989'}, 'geometry': {'type': 'Point', 'coordinates': [7.6338684, 47.5376662]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9168319086', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Haupteingang', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'operator': 'Gemeinde Liesberg', 'phone': '+41 61 775 97 97', 'id': 'node/9168319086'}, 'geometry': {'type': 'Point', 'coordinates': [7.4267592, 47.4017524]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9168319087', 'properties': {'access': 'yes', 'defibrillator:location': 'An der Wand bei der Postautohaltestelle', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeinde Liesberg', 'phone': '+41 61 775 97 97', 'id': 'node/9168319087'}, 'geometry': {'type': 'Point', 'coordinates': [7.4214913, 47.395724]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9168319088', 'properties': {'access': 'yes', 'defibrillator:location': 'An der Mauer zwischen Dorfstrasse 11 und Dorfstrasse 15 (Schulhaus)', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeinde Liesberg', 'phone': '+41 61 775 97 97', 'id': 'node/9168319088'}, 'geometry': {'type': 'Point', 'coordinates': [7.4300086, 47.4039128]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9187601688', 'properties': {'access': 'yes', 'defibrillator:location': 'Aussenbereich rechts neben Schulhauseingang', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeindeverwaltung Biel-Benken', 'phone': '+41 61 726 82 82', 'id': 'node/9187601688'}, 'geometry': {'type': 'Point', 'coordinates': [7.5232758, 47.5072339]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9187639163', 'properties': {'access': 'yes', 'defibrillator:location': 'Der Defibrillator befindet sichbeim Sigristenhaus Er ist jederzeit frei zugänglich und dank einem beheizten Gehäuse auch bei Kälte betriebsbereit.', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Reformierte Kirchgemeinde Ziefen, Lupsingen, Arboldswil', 'phone': '+41 61 911 11 16', 'id': 'node/9187639163'}, 'geometry': {'type': 'Point', 'coordinates': [7.7105865, 47.4299045]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9187639705', 'properties': {'access': 'yes', 'defibrillator:location': 'Eienstrasse 21, 4417 Ziefen', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Einwohnergemeinde Ziefen', 'phone': '+41 61 935 95 95', 'id': 'node/9187639705'}, 'geometry': {'type': 'Point', 'coordinates': [7.7078319, 47.4321136]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9199400450', 'properties': {'access': 'yes', 'defibrillator:location': 'Foyer Gemeindeverwaltung', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'id': 'node/9199400450'}, 'geometry': {'type': 'Point', 'coordinates': [7.5750411, 47.5418609]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9199400451', 'properties': {'access': 'yes', 'defibrillator:location': 'Bauabteilungen der Gemeindeverwaltung', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'id': 'node/9199400451'}, 'geometry': {'type': 'Point', 'coordinates': [7.57359, 47.541956]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9199400452', 'properties': {'access': 'yes', 'defibrillator:location': 'Werkhof', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'id': 'node/9199400452'}, 'geometry': {'type': 'Point', 'coordinates': [7.5733451, 47.5347651]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9199400453', 'properties': {'access': 'yes', 'defibrillator:location': 'Garderobengebäude Spiegelfeld (auch für Vereine gedacht)', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'id': 'node/9199400453'}, 'geometry': {'type': 'Point', 'coordinates': [7.5689128, 47.5331095]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9207324954', 'properties': {'access': 'no', 'defibrillator:location': 'Im 2. Stock beim Drucker/Treppe steht unser Defibrillator.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': 'Mo-Fr08:30-17:30', 'operator': 'reaplus gmbh, Patric Egger, Buhaldenstrasse 8D, 5023 Biberstein', 'phone': '+41 43 536 69 15', 'id': 'node/9207324954'}, 'geometry': {'type': 'Point', 'coordinates': [7.6051832, 47.5212634]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9235211917', 'properties': {'access': 'yes', 'defibrillator:location': 'Fussgängerdurchgang beim Stadthaus Laufen', 'description': 'Öffentlich zugänglich', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Stadt Laufen', 'id': 'node/9235211917'}, 'geometry': {'type': 'Point', 'coordinates': [7.5004713, 47.4209347]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9238108993', 'properties': {'access': 'yes', 'defibrillator:location': 'An der Hausfassade des Alten Schulhauses / Gemeindeverwaltung', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeinde Blauen', 'phone': '+41 61 761 17 73', 'id': 'node/9238108993'}, 'geometry': {'type': 'Point', 'coordinates': [7.5187686, 47.4504678]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9238108994', 'properties': {'access': 'yes', 'defibrillator:location': 'Beim Unterstand/Veloständer auf dem Schulhausplatz', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeinde Blauen', 'phone': '+41 61 761 17 73', 'id': 'node/9238108994'}, 'geometry': {'type': 'Point', 'coordinates': [7.5210428, 47.4487854]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9245636160', 'properties': {'access': 'no', 'defibrillator:location': '1. Stock Büro Axept / direkt beim Eingang', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'Axept Business Software AG', 'phone': '+41 58 871 94 33', 'id': 'node/9245636160'}, 'geometry': {'type': 'Point', 'coordinates': [7.6932567, 47.5248084]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9253648217', 'properties': {'access': 'no', 'defibrillator:location': 'Parkhaus Spenglerpark 4 UG Aufzüge', 'description': 'während Öffnungszeiten Parkhaus', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'Spengler Park', 'id': 'node/9253648217'}, 'geometry': {'type': 'Point', 'coordinates': [7.6108709999999995, 47.5266933]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9266385617', 'properties': {'access': 'no', 'defibrillator:location': 'Dachser Spedition AG ', 'description': 'In Lagerschleuse', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': '08:00 - 20:00', 'operator': 'LifeTec / Dachser', 'phone': '+41613151242', 'id': 'node/9266385617'}, 'geometry': {'type': 'Point', 'coordinates': [7.6347314, 47.5517252]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9271939917', 'properties': {'access': 'yes', 'defibrillator:location': 'Turnhalle rechts neben Eingang ', 'description': 'frei zugänglich ', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'id': 'node/9271939917'}, 'geometry': {'type': 'Point', 'coordinates': [7.8887251, 47.4867789]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9277229715', 'properties': {'access': 'no', 'defibrillator:location': '3. Stock', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'Peter Gäth', 'phone': '+41 61 284 42 94', 'id': 'node/9277229715'}, 'geometry': {'type': 'Point', 'coordinates': [7.6136675, 47.5095213]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9285731641', 'properties': {'access': 'yes', 'defibrillator:location': 'Foyer Mehrzweckhalle', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': 'Mo-Fr 06:30-17:00', 'operator': 'Gemeinde Therwil Fabian Vögeli', 'phone': '+41 79 663 07 70', 'id': 'node/9285731641'}, 'geometry': {'type': 'Point', 'coordinates': [7.5578803, 47.4985844]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9285731642', 'properties': {'access': 'yes', 'defibrillator:location': 'Rechts Neben Metzgerei Mathis an Wand montiert', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeinde Therwil Fabian Vögeli', 'phone': '+41 79 663 07 70', 'id': 'node/9285731642'}, 'geometry': {'type': 'Point', 'coordinates': [7.5569542, 47.4991317]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9285731643', 'properties': {'access': 'yes', 'defibrillator:location': '99er Sporthalle im Foyer links neben Office', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': 'Mo-Fr 06:30-20:00', 'operator': 'Gemeinde Therwil Fabian Vögeli', 'phone': '+41 79 663 07 70', 'id': 'node/9285731643'}, 'geometry': {'type': 'Point', 'coordinates': [7.5504693, 47.4997315]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9285731644', 'properties': {'access': 'yes', 'defibrillator:location': 'Clubhaus FC Therwil, Aussen am Gebäude montiert, links von Geräteraum', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeinde Therwil Fabian Vögeli', 'phone': '+41 79 663 07 70', 'id': 'node/9285731644'}, 'geometry': {'type': 'Point', 'coordinates': [7.5564165, 47.494222]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9285731645', 'properties': {'access': 'yes', 'defibrillator:location': 'Schulanlage Wilmatt zwischen Kindergarten und Aula an Wand montiert.', 'description': '24h verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'no', 'opening_hours': '24/7', 'operator': 'Gemeinde Therwil Fabian Vögeli', 'phone': '+41 79 663 07 70', 'id': 'node/9285731645'}, 'geometry': {'type': 'Point', 'coordinates': [7.5593951, 47.5032867]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9302010617', 'properties': {'access': 'no', 'defibrillator:location': 'Eingang Hallenbad', 'description': 'während Öffnungszeiten', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': '06.00 - 20.00', 'operator': 'Volks- und Sportbad Gitterli AG', 'id': 'node/9302010617'}, 'geometry': {'type': 'Point', 'coordinates': [7.7442452, 47.4823143]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9302014017', 'properties': {'access': 'no', 'defibrillator:location': 'Cafe Brunnmatt', 'description': 'während Öffnungszeiten', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'Pflegheim', 'id': 'node/9302014017'}, 'geometry': {'type': 'Point', 'coordinates': [7.7427991, 47.4862157]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9302015617', 'properties': {'access': 'no', 'defibrillator:location': 'Eingang Cafe', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'Pflegheim', 'id': 'node/9302015617'}, 'geometry': {'type': 'Point', 'coordinates': [7.7419083, 47.4865086]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9310731916', 'properties': {'access': 'yes', 'defibrillator:location': 'Im Hotel Rössli unter der Brandmeldeanlage im Eingang.', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': 'Th-Tu 06:30-23:00; Su 07:30-22:00', 'operator': 'Hotel Rössli Allschwil', 'phone': '+41 61 486 96 96', 'id': 'node/9310731916'}, 'geometry': {'type': 'Point', 'coordinates': [7.5361852, 47.5507277]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9310885217', 'properties': {'access': 'no', 'defibrillator:location': 'Schulhaus', 'description': 'während Öffnungszeiten verfügbar', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'operator': 'Gemeinde', 'id': 'node/9310885217'}, 'geometry': {'type': 'Point', 'coordinates': [7.7184608, 47.4602191]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9311085773', 'properties': {'defibrillator:location': 'in der Eingangshalle', 'description': 'während den Öffnungszeiten des Gebäudes allgemein zugänglich', 'emergency': 'defibrillator', 'indoor': 'yes', 'id': 'node/9311085773'}, 'geometry': {'type': 'Point', 'coordinates': [7.7291006, 47.4871151]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9349791817', 'properties': {'access': 'yes', 'defibrillator:location': 'Klixa AG, Empfang 2. OG', 'emergency': 'defibrillator', 'emergency:phone': '144', 'indoor': 'yes', 'opening_hours': 'Mo-Fr: 08:00-18:00', 'operator': 'Klixa AG', 'phone': '+41615112555', 'id': 'node/9349791817'}, 'geometry': {'type': 'Point', 'coordinates': [7.6532243, 47.5280701]}}"
