osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,check_date,contact:email,contact:phone,contact:website,defibrillator:location,description,description:de,description:en,email,emergency,emergency:phone,fixme,id,indoor,latitude,level,location,longitude,name,opening_hours,operator,operator:type,outdoor,phone,ref,source,website,wheelchair
9621262517,node,47.1600408,7.6380509,yes,,,,,,,,,,,Schulhaus Heinrichswil,Zoll AED Plus,,,,defibrillator,144,,node/9621262517,no,,,,,,24/7,Geneinde,,,,,,,
9625608316,node,47.2096465,7.5409495,yes,,,,,,,,,,,Direkt neben dem Seiteneigang zur Stadtpolizei.,,,,,defibrillator,144,,node/9625608316,no,,,,,,24/7,Feuerwehr Stadt Solothurn,,,+41 32 626 92 70,,,,
9625770797,node,47.3500831,7.9031798,,,,,,,,,,,,2. Stock Empfang VZ VermögensZentrum,,,,,defibrillator,144,,node/9625770797,yes,,,,,,Mo-Fr 08:00-18:00,reaplus GmbH,,,+41 43 536 69 15,,,,
9651180349,node,47.3381865,7.8457118,,,,,,,,,,,,"Eingang Nord OG, links",,,,,defibrillator,144,,node/9651180349,yes,,,,,,24/7,Einwohnergemeinde Hägendorf,,,+41 62 209 17 12,,,,
9651180351,node,47.3312879,7.8464987,,,,,,,,,,,,Nach Eingangsbereich in Garderobe,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9651180351,yes,,,,,,,Einwohnergemeinde Hägendorf,,,+41 62 209 17 12,,,,
9651180352,node,47.3315208,7.8372954,,,,,,,,,,,,Eingangsbereich,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9651180352,yes,,,,,,,Einwohnergemeinde Hägendorf,,,+41 62 209 17 12,,,,
9651180353,node,47.3364343,7.8433599,,,,,,,,,,,,Eingangsbereich EG nach Eingangshalle links,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9651180353,yes,,,,,,,Einwohnergemeinde Hägendorf,,,+41 62 209 17 12,,,,
9651180354,node,47.3368251,7.8432257,,,,,,,,,,,,Eingangsbereich EG nach Eingangshalle links,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9651180354,yes,,,,,,,Einwohnergemeinde Hägendorf,,,+41 62 209 17 12,,,,
9651180355,node,47.336876,7.8451442,,,,,,,,,,,,Eingangsbereich EG links,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9651180355,yes,,,,,,,Einwohnergemeinde Hägendorf,,,+41 62 209 17 12,,,,
9651180356,node,47.3373504,7.8432003,,,,,,,,,,,,Gangbereich vor Turnhalle Nord,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9651180356,yes,,,,,,,Einwohnergemeinde Hägendorf,,,+41 62 209 17 12,,,,
9651180357,node,47.3376471,7.8433558,,,,,,,,,,,,Eingangsbereich vor Garderoben links,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9651180357,yes,,,,,,,Einwohnergemeinde Hägendorf,,,+41 62 209 17 12,,,,
9658364717,node,47.1798126,7.5619609,yes,,,,,,,,,,,Schachenstrasse 3/3a ,Vor dem Eingang rechts an der Wand ,,,,defibrillator,144,,node/9658364717,no,,,,,,24/7,Genossenschaft Läbesgarte ,,,+41 32 671 67 30,,,,
9702673371,node,47.3536061,7.9309836,yes,,,,,,,,,,,Beim Haupteingang Walasa Wasserbetten AG,,,,,defibrillator,144,,node/9702673371,yes,,,,,,"Tu-Fr 09:00-11:30, 14:00-18:30, Sa 09:00-16:00",Walasa Wasserbetten AG / Marco Weber,,,+41 79 574 51 31,,,,
9702688749,node,47.3079109,7.8220765,yes,,,,,,,,,,,Südseite des Ballmagazins neben dem roten Platz,,,,,defibrillator,144,,node/9702688749,no,,,,,,24/7,FC Härkingen,,,+41 79 213 22 33,,,,
9713821417,node,47.2808932,7.7184586,,,,,,,,,,,,"Lanz Oensingen AG, Empfang",08:15 - 12:00 / 13:15 - 17:15,,,,defibrillator,144,,node/9713821417,yes,,,,,,Mo-Fr 08:00-17:00,Lanz Oensingen AG,,,+41 62 388 21 21,,,,
9719965845,node,47.1904356,7.5627036,yes,,,,,,,,,,,Cafeteria,,,,,defibrillator,144,,node/9719965845,yes,,,,,,Mo-Su 07:30-17:30,APH Heimetblick M. Zürcher,,,+41 32 671 23 05,,,,
9728734524,node,47.2059963,7.5482324,,,,,,,,,,,,Am Empfang,,,,,defibrillator,144,,node/9728734524,yes,,,,,,Mo-Fr 08:00-17:00,,,,,,,,
9763547179,node,47.2519461,7.5084153,yes,,,,,,,,,,,"Defi, Bergstation Weissenstein",,,,,defibrillator,144,,node/9763547179,yes,,,,,,24/7,Seilbahn Weissenstein AG,,,+41 32 622 18 27,,,,limited
9809191417,node,47.3516861,7.9072499,yes,,,,,,,,,,,Unterführung zu Geleisen bei Gleis 7,,,,,defibrillator,144,,node/9809191417,yes,,,,,,24/7,,,,,,,,
9814319225,node,47.4890043,7.4989896,,,,,,,,,,,,,,,,,defibrillator,144,,node/9814319225,,,,,,,,,,,,,,,
9827860317,node,47.4766078,7.5166735,yes,,,,,,,,,,,Feuerwehrmagazin Hofstetten-Flüh,,,,,defibrillator,144,,node/9827860317,no,,,,,,24/7,Gemeinde,,,,,,,
9844035509,node,47.1252463,7.4649622,yes,,,,,,,,,,,Beim Hauseingang,,,,,defibrillator,144,,node/9844035509,no,,,,,,24/7,GEBNET AG,,,+41 32 677 16 96,,,,
9852622417,node,47.1948742,7.4147418,no,,,,,,,,,,,Solothurnstrasse 186 2540 Grenchen,08.00 Uhr bis 17.00 Uhr,,,,defibrillator,144,,node/9852622417,yes,,,,,,,Jabil,,,,,,,
9899095717,node,47.2001542,7.5754078,,,,,,,,,,,,"Borer Chemie AG, Gewerbestrasse 13, linkenseite Empfangsbereich",,,,,defibrillator,144,,node/9899095717,yes,,,,,,Mo-Fr 7:00 - 17:00,,,,,,,,
9899095718,node,47.2001741,7.5714127,,,,,,,,,,,,Borer Chemie Sanitätsraum EG,,,,,defibrillator,144,,node/9899095718,yes,,,,,,Mo-Fr 8:00-17:00,,,,,,,,
9917843288,node,47.2114854,7.5367217,yes,,,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9917843288,yes,,,,,,,LIDL Schweiz,,,+41716278074,,,,
9917845034,node,47.1934976,7.3996876,yes,,,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9917845034,yes,,,,,,,LIDL Schweiz,,,+41716278074,,,,
9917845035,node,47.1903199,7.5521506,yes,,,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9917845035,yes,,,,,,,LIDL Schweiz,,,+41716278074,,,,
9917845040,node,47.3350251,7.8502907,yes,,,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9917845040,yes,,,,,,,LIDL Schweiz,,,+41716278074,,,,
9917845042,node,47.2909637,7.7309136,yes,,,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9917845042,yes,,,,,,,LIDL Schweiz,,,+41716278074,,,,
9917845058,node,47.3590912,7.990867,yes,,,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9917845058,yes,,,,,,,LIDL Schweiz,,,+41716278074,,,,
9917845064,node,47.3661228,7.9069146,yes,,,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9917845064,yes,,,,,,,LIDL Schweiz,,,+41716278074,,,,
9917845104,node,47.2117163,7.5097286,yes,,,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/9917845104,yes,,,,,,,LIDL Schweiz,,,+41716278074,,,,
9924853817,node,47.2802039,7.7093664,,,,,,,,,,,,"Glas Trösch AG, Autoglas","während den Öffnungszeiten verfügbar, befindet sich im Bistro",,,,defibrillator,144,,node/9924853817,yes,,,,,,Mo-Fr 07:30-17:30,Glas Trösch AG,,,+41 62 388 15 00,,,,
9945366230,node,47.3813565,7.9190893,yes,,,,,,,,,,,"Kapelle Mahrenstrasse 144: Von der Strasse aus sichtbar, links der Türe",,,,,defibrillator,144,,node/9945366230,no,,,,,,24/7,Kapellenverein St. Antonius Mahren,,,+41 79 418 96 41,,,,
9954980217,node,47.2564185,7.5765703,no,,,,,,,,,,,Günsberg Feuerwehr ,,,,,defibrillator,144,,node/9954980217,no,,,,,,,,,,,,,,
9966133443,node,47.3562268,7.9808224,,,,,,,,,,,,Im ersten Stock auf der rechten Seite hinter Drucker.,,,,,defibrillator,144,,node/9966133443,yes,,,,,,Mo-Fr 07:30-18:00,Daniel Buchmüller,,,+41 62 207 54 54,,,,
10004186317,node,47.3100221,7.6937935,permit,,,,4710,,,,,,,Dornacherstrasse 7,,,,,defibrillator,144,,node/10004186317,yes,,1,,,,Mo-Fr 07:00-17:00,Axians Schweiz AG,,,,,,,
10011203919,node,47.2252033,7.5862886,,,,,,,,,,,,BKW Zentrallager Luterbach,,,,,defibrillator,144,Gebäude befand sich früher (bis ca. 2020) an dieser Stelle. Befindet sich der Defibrilator immer noch an der selben Stelle?,node/10011203919,yes,,,,,,Mo-Fr 07:00-17:00,BKW Energie AG,,,,,,,
10079557323,node,47.1602459,7.3844204,no,,,,,,,,,,,geroldswil,,,,,defibrillator,144,,node/10079557323,no,,,,,,,,,,,,,,
10093471717,node,47.1686022,7.5696238,yes,,,,,,,,,,,Turnhalle Gländ Südseite,,,,,defibrillator,144,,node/10093471717,no,,,,,,,Gemeinde,,,,,,,
10093476017,node,47.1709296,7.5733192,yes,,,,,,,,,,,"Platz vor Gemindeverwaltung, Post und Coop",,,,,defibrillator,144,,node/10093476017,no,,,,,,,Gemeinde,,,,,,,
10108105480,node,47.393894,7.5426252,yes,,,,,,,,,,,Neben dem Eingang zur Turnhalle nahe der Treppe,,,,,defibrillator,144,,node/10108105480,no,,,,,,24/7,,,,,,,,
10111125117,node,47.3516283,7.938973,,,,,,,,,,,,In Gebeude 1.OG Arzt Zimmer,von 07:00-20:00 geöfnet 20:00-07:00 bei der Nachtgloke klingeln,,,,defibrillator,144,,node/10111125117,yes,,,,,,24/7,,,,+41 62 285 45 48,,,,
10127438045,node,47.1892381,7.554433,yes,,,,,,,,,,,"Haupteingang, 1.Stock",während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/10127438045,yes,,1,,,,,Curtis Instruments AG,,,+41 32 671 62 00,,,,
10135735317,node,47.342753,7.8986901,yes,,,,,,,,,,,Stadion Kleinholz Olten,,,,,defibrillator,144,,node/10135735317,no,,,,,,24/7,Einwohnergemeinde Olten,,,,,,,
10135862517,node,47.1335909,7.4746009,yes,,,,,,,,,,,Eingang Schwimmbad Mühledorf,schmaler Weg neben Garten von Rest. Kreuz nach hinten gehen.,,,,defibrillator,144,,node/10135862517,no,,,,,,24/7,Gemeinde,,,+41794061913,,,,
10171520317,node,47.1996819,7.455277,,,,,,,,,,,,"Aignep AG, Industriestrasse 22a, 2545 Selzach",Während Öffnungszeiten vergügbar,,,,defibrillator,144,,node/10171520317,yes,,,,,,Mo-Fr 08:00-16:30,Firma,,,+41791260646,,,,
10198882474,node,47.1765893,7.5799435,yes,,,,,,,,,,,Links beim Wareneingang der Tinovamed,,,,,defibrillator,144,,node/10198882474,no,,,,,,24/7,Tinovamed GmbH - Matthias Frey,,,+41 32 566 71 72,,,,
10237589310,node,47.1622143,7.5937904,yes,,,,,,,,,,,Bank,immer verfügbar,,,,defibrillator,144,,node/10237589310,yes,,0,,,,24/7,,,,,,,,
10248439696,node,47.3631043,7.9145551,yes,,,,,,,,,,,"Haupteingang Werk Olten via Empfang, beim Sanitätszimmer.",,,,,defibrillator,144,,node/10248439696,yes,,,,,,Mo-Fr 07:00-16:00,SBB Werk Olten,,,+41 51 229 58 21,,,,
10250701609,node,47.2019725,7.5512938,yes,,,,,,,,,,,Kirche Zuchwil,"Ganz aussen rechts. von Anbau Kirche, sichtbar vom Parkplatz aus",,,,defibrillator,144,,node/10250701609,no,,,,,,24/7,Gemeinde,,,,,,,
10302082509,node,47.476004,7.6587892,yes,,,,,,,,,,,Hauptstrasse 29,vis a vis Bushaltestelle an Hauswand neben Briefkästen,,,,defibrillator,144,,node/10302082509,no,,0,,,,24/7,Gemeinde Gempen,,,+4161703 83 32,,,,
10310907710,node,47.4400044,7.9677108,yes,,,,,,,,,,,Pfarrei-Lokal,"Im Eingangsbereich, immer Verfügbar",,,,defibrillator,144,,node/10310907710,no,,,,,,24/7,Gemeinde,,,+41 62 844 24 34,,"local_knowledge, defikarte.ch",,
10311086009,node,47.4437556,7.9667875,yes,,,,,,,,,,,Schulhaus / Turnhalle Kienberg,"im Eingangsbereich, immer Verfügbar",,,,defibrillator,144,,node/10311086009,no,,,,,,24/7,Gemeinde Kienberg,,,+41 62 844 24 34,,"local_knowledge, defikarte.ch",,
10575285943,node,47.1949835,7.5872295,yes,,,,,,,,,,, Schulhaus Mitteldorf/Gemeinde ,,,,,defibrillator,144,,node/10575285943,no,,,,,,24/7,,,,,,,,
10576068041,node,47.3501417,7.894519,yes,,,,,,,,,,,"Aare Energie AG, Haupteingang im Foyer",Während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/10576068041,yes,,0,,,,Mo-Fr 07:30-17:00,Aare Energie AG,,,+41 62 205 56 56,,"local_knowledge, defikarte.ch",,
10580879741,node,47.2293249,7.5652598,yes,,,,,,,,,,,Feuerwehrmagazin Wallierhofstrasse 5,,,,,defibrillator,144,,node/10580879741,no,,,,,,,,,,,,,,
10586640605,node,47.1927814,7.3970864,yes,,,,,,,2024-12-13,,,,"Marktplatz, Zytplatz, neben Apotheke Amavita",,,,,defibrillator,144,,node/10586640605,no,,,,,,24/7,"Stadt Grenchen, Polizeiinspektorat",,,,,,,
10596945805,node,47.3374046,7.8454251,yes,,,,,,,,,,,Pfarrhaus Röm. Kath. Hägendorf,Immer,,,,defibrillator,144,,node/10596945805,no,,,,,,24/7,Röm. Kath. Kirchgemeinde Hägendorff,,,+41793231787,,"local_knowledge, defikarte.ch",,
10596954405,node,47.324539,7.8475003,yes,,,,,,,,,,,Pfarrsaal Röm. Kath. Kappel,Immer,,,,defibrillator,144,,node/10596954405,no,,,,,,24/7,Röm. Kath. Kirchgemeinde Kappel,,,+41793231787,,"local_knowledge, defikarte.ch",,
10630004705,node,47.3898988,7.5397646,yes,,,,,,,,,,,Kirchebüsserach,,,,,defibrillator,144,,node/10630004705,yes,,,,,,24/7 von 08.00-18.00,Gemeinde,,,,,"local_knowledge, defikarte.ch",,
10657140305,node,47.3534086,7.9045165,,,,,,,,,,,,"Belchenstrasse 3, rechts n. Eingang",Während den Öffnungszeiten erreichbar,,,,defibrillator,144,,node/10657140305,yes,,0,,,,06:00-20:00,,,,,,,,
10676767694,node,47.3807495,7.474641,,,,,,,,,,,,,Am Feuerwehrhaus,,,,defibrillator,144,,node/10676767694,,,,,,,,,,,,,,,
10739071605,node,47.3008176,7.8506409,yes,,,,,,,,,,,Empfangsgebäude,Das Areal ist nur während den Öffnungszeiten öffentlich zugänglich.,,,,defibrillator,144,,node/10739071605,no,,0,,,,Mo-Fr 06:00-18:00,Saint-Gobain Weber AG,,,+41 62 209 20 20,,,,
10755430208,node,47.3132311,7.6945864,yes,,,,,,,,,,,"Bahnhofplatz1, 4710 Balsthal, Eingang Reisezenter",Ganzer Tag Verfügbar,,,,defibrillator,144,,node/10755430208,no,,,,,,24/7,Gemeinde Balsthal,,,,,"local_knowledge, defikarte.ch",,
10758485005,node,47.3920524,8.0094516,,,,,,,,,,,,"Sportplatz Breite, Breitestrasse 5, 5015 Erlinsbach",Keine Öffnungszeiten verfügbar,,,,defibrillator,144,,node/10758485005,yes,,0,,,,24/7,Verein FC Erlinsbach,,,+41 79 960 55 62,,"local_knowledge, defikarte.ch",,
10763310255,node,47.19832,7.39319,no,,,,,,,,,,,Werk 2 8D Korridor hinter Personaleingang,gelber Koffer,,,,defibrillator,144,,node/10763310255,yes,,,,,ETA SA Manufacture Horlogère Suisse,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310256,node,47.20766,7.55556,yes,Zuchwil,,8,4528,Allmendweg,,,,,,"An Stand-Säule im Aussenbereich, (Bei Einfahrt ins Areal geradeaus)",Grüner Kasten,,,,defibrillator,144,,node/10763310256,no,,,,,Wincasa AG Bern,24/7,Lifetec AG Schweiz,,,+41 800 122 144,0978LTS,,,
10763310257,node,47.2106994,7.5545541,yes,Zuchwil,,,4528,Härtereistrasse,,,,,,"An Stand-Säule im Aussenbereich, (hinterer Bereich beim Evak-Platz)",Grüner Kasten,,,,defibrillator,144,,node/10763310257,no,,0,,,Wincasa AG Bern,24/7,Lifetec AG Schweiz,,,+41 800 122 144,0977LTS,,,
10763310258,node,47.19451,7.39648,,,,,,,,,,,,"System auf Feuerwehrauto, VW Amarok (Mobil)",gelber Koffer,,,,defibrillator,144,,node/10763310258,yes,,,,,ETA SA ManufacThre Horlogère Suisse,Mo-Th 08:00-17:00; Fr 08:00-16:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310259,node,47.39802,7.61157,,,,,,,,,,,,Lager Logistik,in weissem Kasten,,,,defibrillator,144,,node/10763310259,yes,,,,,Herba-Plastic AG,Mo-Fr 08:00-16:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310260,node,47.33495,7.84913,,,,,,,,,,,,Durchgang Verkauf / Werkstatt,in weissem Kasten,,,,defibrillator,144,,node/10763310260,yes,,,,,Zbinden AG Hägendorf,"Mo-Fr 07:00-12:00, 13:15-18:00; Sa 09:00-15:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310261,node,47.20562,7.58553,,,,,,,,,,,,Im Bereich der Turnhallen,in weissem Kasten,,,,defibrillator,144,,node/10763310261,yes,,,,,Oberstufe Wasseramt Ost,"Mo-Fr 07:20-12:00, 13:30-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310262,node,47.34028,7.86655,no,,,,,,,,,,,In Garderobe (Feuerwehr-Schutzkleidung) unter Anmeldung/Büro,gelber Koffer,,,,defibrillator,144,,node/10763310262,yes,,,,,Socar Energy Switzerland GmbH,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310263,node,47.18763,7.55304,yes,,,,,,,,,,,Haupteingang / Empfang,oranger Koffer,,,,defibrillator,144,,node/10763310263,yes,,,,,Solothurnisches Zentrum Oberwald,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310264,node,47.18308,7.56272,no,,,,,,,,,,,WG Ahorn in Büro,oranger Koffer,,,,defibrillator,144,,node/10763310264,yes,,,,,Solothurnisches Zentrum Oberwald,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310265,node,47.20368,7.56106,yes,,,,,,,,,,,Haupteingang linke Seite an Wand,oranger Koffer,,,,defibrillator,144,,node/10763310265,yes,,,,,Solothurnisches Zentrum Oberwald,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310266,node,47.3459,7.91497,yes,,,,,,,,,,,"Im EG, Nähe Empfang",gelber Koffer,,,,defibrillator,144,,node/10763310266,yes,,,,,Verein Haus zur Heimat,"Mo-Fr 08:00-11:30, 14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310267,node,47.3563,7.93208,no,,,,,,,,,,,Treppenhaus neben Eingang,gelber Koffer,,,,defibrillator,144,,node/10763310267,yes,,,,,Härterei Schmid AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310268,node,47.31465,7.78935,,,,,,,,,,,,In Werkstatt / Ersatzteillager,oranger Koffer,,,,defibrillator,144,,node/10763310268,yes,,,,,"Volvo Group (Schweiz) AG, Zweigniederlassung Truck Center Egerkingen","Mo-Fr 07:15-11:45, 13:00-18:00; Sa 07:15-11:45",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310269,node,47.20992,7.50414,,,,,,,,,,,,Im Haupteingangsbereich,gelber Koffer,,,,defibrillator,144,,node/10763310269,yes,,,,,Wieland Metalix AG,"Mo-Fr 07:00-12:00, 13:15-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310270,node,47.31728,7.81142,no,,,,,,,,,,,"Büro, 4.OG",gelber Koffer,,,,defibrillator,144,,node/10763310270,yes,,,,,railCare AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310271,node,47.35463,7.94547,,,,,,,,,,,,Halle N,oranger Koffer,,,,defibrillator,144,,node/10763310271,yes,,,,,9.81 Arbeitssicherheit AG,Mo-Fr 07:30-17:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310272,node,47.31305,7.7862,,,,,,,,,,,,"EG, Ersatzteillager",oranger Koffer,,,,defibrillator,144,,node/10763310272,yes,,,,,Mercedes-Benz Automobil AG,Mo-Fr 07:00-18:00; Sa 07:00-11:30,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310273,node,47.19481,7.39682,,,,,,,,,,,,"Gebäude G, 1.OG bei den Büros",gelber Koffer,,,,defibrillator,144,,node/10763310273,yes,,,,,ETA SA Manufacture Horlogère Suisse,Mo-Th 08:00-17:00; Fr 08:00-16:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310274,node,47.19353,7.38867,,,,,,,,,,,,"1.OG, Produktions IT (PIT) vor Büros",gelber Koffer,,,,defibrillator,144,,node/10763310274,yes,,,,,ETA SA Manufacture Horlogère Suisse,Mo-Th 08:00-17:00; Fr 08:00-16:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310275,node,47.36543,7.91145,no,,,,,,,,,,,"EG, Eingangsbereich rechts",oranger Koffer,,,,defibrillator,144,,node/10763310275,yes,,,,,Essilor Technology + Services Center Switzerland AG (Reize Optik),,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310276,node,47.18493,7.61912,,,,,,,,,,,,"Haupteingang, EG",oranger Koffer,,,,defibrillator,144,,node/10763310276,yes,,,,,Gewinde - Ziegler AG,Mo-Fr 07:30-17:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310277,node,47.38026,8.01113,,,,,,,,,,,,"Bürogebäude, EG beim Lift",oranger Koffer,,,,defibrillator,144,,node/10763310277,yes,,,,,Schenker Storen AG,"Mo-Th 07:30-12:00, 13:30-17:00; Fr 07:30-12:00, 13:30-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310278,node,47.37972,8.01153,,,,,,,,,,,,"Standort FI1, EG Produktion (Pausenraum)",oranger Koffer,,,,defibrillator,144,,node/10763310278,yes,,,,,Schenker Storen AG,"Mo-Th 07:30-12:00, 13:30-17:00; Fr 07:30-12:00, 13:30-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310279,node,47.38017,8.01186,,,,,,,,,,,,"Standort Showroom, 1.OG beim Lift",oranger Koffer,,,,defibrillator,144,,node/10763310279,yes,,,,,Schenker Storen AG,"Mo-Th 07:30-12:00, 13:30-17:00; Fr 07:30-12:00, 13:30-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310280,node,47.38063,8.01135,,,,,,,,,,,,"Standort FI9, EG, Spedition",oranger Koffer,,,,defibrillator,144,,node/10763310280,yes,,,,,Schenker Storen AG,"Mo-Th 07:30-12:00, 13:30-17:00; Fr 07:30-12:00, 13:30-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310281,node,47.20851,7.56135,,,,,,,,,,,,"1.OG, Treppenhaus vor Eingang",oranger Koffer,,,,defibrillator,144,,node/10763310281,yes,,,,,units MITTELLAND AG,Mo-Fr 07:00-18:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310282,node,47.32596,7.8425,,,,,,,,,,,,Eingang rechts,oranger Koffer,,,,defibrillator,144,,node/10763310282,yes,,,,,Vivell AG,"Mo-Fr 07:30-11:45, 13:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310284,node,47.18815,7.41272,,,,,,,,,,,,Im linken Eingangsbereich Verbindung mit Neubau,oranger Koffer,,,,defibrillator,144,,node/10763310284,yes,,,,,Thommen Medical AG,"Mo-Fr 08:00-12:00, 13:30-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310285,node,47.2078397,7.555715,,,,,,,,,,,,"1.OG Empfang Gebäude 331;EG, Warenausgabe Gebäude 330",oranger Koffer,,,,defibrillator,144,,node/10763310285,yes,,,,,Schaerer AG,"Mo-Th 07:30-12:00, 13:30-16:30; Fr 07:30-12:00, 13:30-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310286,node,47.20537,7.54803,no,,,,,,,,,,,1. Stock Treppenhaus,oranger Koffer,,,,defibrillator,144,,node/10763310286,yes,,,,,Geschäftshaus Luzernstrasse 9 Zuchwil c/o SERAPHITA GmbH,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310601,node,47.40657,8.00656,yes,,,,,,,,,,,Eingang Restaurant,gelber Koffer,,,,defibrillator,144,,node/10763310601,yes,,,,,Landhotel Hirschen,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310643,node,47.36315,7.90895,,,,,,,,,,,,"4.OG, Grossraumbüro",oranger Koffer,,,,defibrillator,144,,node/10763310643,yes,,,,,WindowMaster Focair AG,"Mo-Th 07:15-11:45, 13:15-16:45; Fr 07:15-11:45, 13:15-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,
10789439705,node,47.4278151,7.6509476,no,,,,,,,,,,,Herrenmattstrasse 9,in Privathaushalt / auf Auto,,,,defibrillator,144,,node/10789439705,yes,,,,,,,Katharina Tscharland,,,+41 79 102 44 60,,"local_knowledge, defikarte.ch",,
10790415605,node,47.3633013,7.9670545,yes,,,,,,,,,,,Baracke auf Besucherparkplatz,,,,,defibrillator,144,,node/10790415605,no,,,,,,24/7,KKG,,,,,,,
10790762407,node,47.1912125,7.390548,yes,,,,,,,,,,,"Parktheater Restaurant Ost Lindenstrasse 41 Grenchen
Signalisiert","Bei Restaurant Eingang Links
Signalisiert für Firstresponder",,,,defibrillator,144,,node/10790762407,no,,,,,,24/7,"Stadt Grenchen, Polizeiinsektorat",,,,,"local_knowledge, defikarte.ch;local knowledge",,
10790812005,node,47.2214333,7.380892,yes,,,,,,,,,,,"Restaurant Untergrenchenberg Bergstrasse Grenchen
Signalisiert","Südseite an Wand Rechts neben Garagentor
Signalisiert",,,,defibrillator,144,,node/10790812005,no,,,,,,24/7,"Stadt Grenchen, Polizeiinspektorat",,,,,"local_knowledge, defikarte.ch;survey",,
10790816205,node,47.1639348,7.4080011,yes,,,,,,,,,,,Feuerwehrgebäude Staad Staadstrasse 219 Staad Siganlisiert,,,,,defibrillator,144,,node/10790816205,no,,,,,,24/7,"Stradt Grenchen, Polizeiinspektorat",,,,,"local_knowledge, defikarte.ch",,
10790840306,node,47.1813973,7.4107477,yes,,,,,,,2024-10-09,,,,"Flughafen Grenchen Flughafenstrasse 117
Signalisiert","Restaurant (Nachteingang Terrasse)
Signalisiert",,,,defibrillator,144,,node/10790840306,no,,,,,,24/7,"Stadt Grenchen, Polizeiinspektorat",,,,,"local_knowledge, defikarte.ch",,
10814932605,node,47.3359945,7.9468081,yes,,,,,,,,,,,An Fassade,,,,,defibrillator,144,,node/10814932605,no,,,,,,24/7,Einwohnergemeinde Dulliken,,,,,,,
10814933405,node,47.350094,7.9440902,yes,,,,,,,,,,,rechts neben Eingang,,,,,defibrillator,144,,node/10814933405,no,,,,,,24/7,Einwohnergemeinde Dulliken,,,+41622855757,,,,
