osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,check_date,contact:phone,defibrillator:location,defibrillator:location:en,description,email,emergency,emergency:phone,fixme,id,image,indoor,internet_access,latitude,level,longitude,name,note,opening_hours,operator,operator:phone,operator:type,phone,postal_code,ref,source,website,wheelchair
8996121896,node,47.2462903,8.1904846,yes,,,,,,,,,Erdgeschoss Empfang: Zwischen dem Empfang und der Cafeteria steht ein Pfosten genau an diesem Pfosten befindet sich der Defi,,,,defibrillator,144,,node/8996121896,,yes,,,,,,,24/7,Asana Spital Menziken,,,,,,,,
8996121897,node,47.2460495,8.1906161,yes,,,,,,,,,Personaleingang im Korridor 00.6,,,,defibrillator,144,,node/8996121897,,yes,,,,,,,24/7,Asana Spital Menziken,,,,,,,,
9000289832,node,47.3874473,8.1849512,yes,,,,,,,,,Bei der Kasse des Schloss Lenzburg,,,,defibrillator,144,,node/9000289832,,yes,,,,,,,24/7,,,,+41 62 835 35 00,,,,,
9001439771,node,47.4812087,8.2229447,yes,,,,,,,,,Der Defi ist beim Haupteingang ins Schulhaus Dorf montiert (gedeckter Vorbau).,,,,defibrillator,144,,node/9001439771,,no,,,,,,,24/7,Gemeindeverwaltung Windisch,,,+41 56 460 40 95,,,,,
9016742036,node,47.3890334,8.0594645,,,,,,,,,,,,,,defibrillator,144,,node/9016742036,,,,,,,,,,,,,,,,,,
9029234917,node,47.319968,8.0421953,,,,,,,,,,Hauptstrasse 8 a,,,,defibrillator,144,,node/9029234917,,yes,,,,,,,06:00-22:00,Pflegewohngruppe Römerstein,,,+41 76 307 98 37,,,,,
9041955517,node,47.4835189,8.2130582,yes,,,,,,,,,Feuerwehrmagazin Brugg,,Notruf 118 wählen wenn niemand im Magazin ist,,defibrillator,144,,node/9041955517,,yes,,,,,,,Mo-Fr,Feuerwehr Brugg,,,,,,,,
9045223353,node,47.3562509,8.2697654,no,,,,,,,,,Eingang Aula links,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223353,,yes,,,,,,,,,,,,,,,,
9045223354,node,47.3511094,8.2710535,no,,,,,,,,,In den Büroräumlichkeiten,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223354,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223355,node,47.3494516,8.2775069,no,,,,,,,,,Im Sanitätszimmer (Raum Nr. 124),,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223355,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223356,node,47.4502927,8.2915489,no,,,,,,,,,Korridor vor Notausgang,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223356,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223357,node,47.4751457,8.3056587,no,,,,,,,,,Rechts neben Personaleingang,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223357,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223358,node,47.4809432,8.2996874,no,,,,,,,,,Eingangshalle,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223358,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223359,node,47.4747274,8.3061328,no,,,,,,,,,Haupteingang rechts in der Nische,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223359,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223360,node,47.5424648,7.9883037,yes,,,,,,,,,Sanitätsraum,,,,defibrillator,144,,node/9045223360,,yes,,,,,,,Mo-Fr 08:00-17:00,,,,+41 62 835 35 00,,,,,
9045223361,node,47.5422403,7.9889032,yes,,,,,,,,,Haupteingang A,,,,defibrillator,144,,node/9045223361,,yes,,,,,,,Mo-Fr 08:00-17:00,,,,+41 62 835 35 00,,,,,
9045223362,node,47.3899869,8.0447401,yes,,,,,,,,,Vorraum Behindertentoilette,,,,defibrillator,144,,node/9045223362,,yes,,,,,,,Mo-Fr 07:30-17:00,,+41 079 552 19 12,,+41 62 835 23 23,,,,,
9045223363,node,47.3930583,8.0475041,no,,,,,,,,,Korridor,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223363,,yes,,,,,,,,,,,+41 58 481 12 00,,,,,
9045223364,node,47.3936648,8.0482981,no,,,,,,,,,Korridor,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223364,,yes,,,,,,,,,,,+41 58 481 12 00,,,,,
9045223365,node,47.3928641,8.0486253,no,,,,,,,,,Korridor,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223365,,yes,,,,,,,,,,,+41 58 481 12 00,,,,,
9045223366,node,47.3948614,8.0500643,no,,,,,,,,,neben Eingang Halle,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223366,,yes,,,,,,,,,,,+41 62834 68 51,,,,,
9045223367,node,47.3933961,8.0533352,yes,,,,,,,,,Korridor vor Leiter Hausdienst,,Mo-Fr 07:00 -18:00; SH off,,defibrillator,144,,node/9045223367,,yes,,,,,,Kontakt:: +41 62 834 67 00,Mo-Fr 07:00-18:00; SH off,Alte Kantonsschule Aarau,,,+41 62 834 67 70,,,,,
9045223368,node,47.3889332,8.0467608,no,,,,,,,,,Foyer,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223368,,yes,,,,,,,,,,,+41 62 835 38 50,,,,,
9045223369,node,47.3881653,8.0447512,no,,,,,,,,,Treppenhaus,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223369,,yes,,,,,,,,,,,+41 62 835 30 31,,,,,
9045223370,node,47.3873011,8.049548,no,,,,,,,,,Sanitätsraum,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223370,,yes,,,,,,,,,,,+41 62 835 50 40,,,,,
9045223371,node,47.3895352,8.0461992,no,,,,,,,,,Eingangsbereich,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223371,,yes,,,,,,,,,,,+41 62 835 30 31,,,,,
9045223372,node,47.393978,8.0465472,no,,,,,,,,,Treppenhaus,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223372,,yes,,,,,,,,,,,+41 62 835 39 70,,,,,
9045223373,node,47.3905995,8.0526074,no,,,,,,,,,Schalterraum,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223373,,yes,,,,,,,,,,,+41 62 835 45 92,,,,,
9045223374,node,47.393683,8.0516428,yes,,,,,,,,,Eingangshalle vor Büro Hauswart,,Mo-Fr 07:00 -18:00; SH off,,defibrillator,144,,node/9045223374,,yes,,,,,,,Mo-Fr 07:00-18:00; SH off,Alte Kantonsschule Aarau,,,+41 62 834 67 00;+41 62 834 67 70,,,,,
9045223375,node,47.3619229,8.0496049,no,,,,,,,,,beim Lift 3. OG,,"für Mitarbeiter 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223375,,yes,,,3,,,,,Informatik Aargau,,,+41 62 835 10 09,,Informatik Aargau 3. OG,,,
9045223376,node,47.3619418,8.0495338,no,,,,,,,,,Sanitätsraum 2. OG,,"für Mitarbeiter 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223376,,yes,,,2,,,,,Informatik Aargau,,,+41 62 835 10 09,,Informatik Aargau 2. OG,,,
9045223377,node,47.3619789,8.0500836,yes,,,,,,,,,1. UG beim Schulungszentrum Informatik Aargau,,,,defibrillator,144,,node/9045223377,,yes,,,-1,,,,Mo-Fr 07:00-19:00,Informatik Aargau,,,+41 62 835 10 09,,Informatik Aargau Schulungszentrum 1. UG,,,
9045223378,node,47.2851936,7.9470487,no,,,,,,,,,Erste-Hilfe Schrank neben Lift,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223378,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223380,node,47.3100904,8.1140149,no,,,,,,,,,"Korridor, gemischte Zone",,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223380,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223381,node,47.3101227,8.113929,no,,,,,,,,,"Korridor, vor Lift",,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223381,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223382,node,47.3395352,8.1181079,no,,,,,,,,,Liebegg 2 im Büro,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223382,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223383,node,47.3397824,8.1190225,no,,,,,,,,,Eingangshalle,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223383,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223384,node,47.2738022,8.3387645,no,,,,,,,,,EG in der Zentrale,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223384,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223386,node,47.3758739,8.1761952,no,,,,,,,,,Gesundheitsdienst,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223386,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223387,node,47.3760183,8.1754187,no,,,,,,,,,Schlüsselraum,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223387,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223388,node,47.3899183,8.1799868,no,,,,,,,,,Mannschaftsbüro,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223388,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223389,node,47.3867001,8.1806714,no,,,,,,,,,Eingangshalle links neben Schalter,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223389,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223390,node,47.3792059,8.178691,no,,,,,,,,,Im Pavillon Gesundheitsdienst,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223390,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223391,node,47.3799887,8.1778058,no,,,,,,,,,Eingang Portier,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223391,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223392,node,47.4745137,8.3073086,no,,,,,,,,,im Büro,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223392,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223393,node,47.3922703,8.1435835,no,,,,,,,,,Vorraum Rapportsaal,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223393,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223394,node,47.4711535,8.3068791,no,,,,,,,,,Korridore West,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223394,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223395,node,47.4802516,8.2178955,no,,,,,,,,,Im Kassenhaus,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223395,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223396,node,47.4770176,8.2065028,no,,,,,,,,,Gegenüber des Personenlift,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223396,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223397,node,47.4816615,8.2079297,no,,,,,,,,,,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223397,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223398,node,47.4805924,8.2105757,no,,,,,,,,,"Korridor, neben Lift",,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223398,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223399,node,47.4843802,8.2056059,yes,,,,,,,,,im Shop/Kassenbereich,,,,defibrillator,144,,node/9045223399,,yes,,,,,,,Tu-Fr 13:00-17:00,,,,+41 62 835 35 00,,,,,
9045223400,node,47.4686183,8.1858317,no,,,,,,,,,Infobüro,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223400,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223401,node,47.4205454,8.1703815,yes,,,,,,,,,Besucherempfang,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9045223401,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223402,node,47.5073052,8.0205808,no,,,,,,,,,Pausenraum,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223402,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223403,node,47.5072709,8.0205873,no,,,,,,,,,Ausrückraum,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223403,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223404,node,47.3698344,8.0796598,yes,,,,,,,,,Eingangsbereich,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9045223404,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223405,node,47.3939971,8.0689162,no,,,,,,,,,"15 Meter nach Haupteingang rechts, bei der internen Briefkastenwand",,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223405,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223406,node,47.3903233,8.0460356,no,,,,,,,,,Korridor bei Lift,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223406,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223407,node,47.3914949,8.0513196,no,,,,,,,,,Korridor bei Eingang Kern,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223407,,yes,,,,,,,,,,,+41 62 835 14 34,,,,,
9045223408,node,47.3986252,8.0607837,no,,,,,,,,,in der KNZ,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223408,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045223409,node,47.3922108,8.0520692,no,,,,,,,,,"Öffentliche Arbeitslosenkasse des Kantons Aargau, Schalterbüro
5. Etage",,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223409,,yes,,,5,,,,24/7 off,,,,+41 62 835 17 60,,,,,
9045223410,node,47.3925197,8.0494564,no,,,,,,,,,Zwischenetage bei Dusche/WC,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223410,,yes,,,,,,,,,,,+41 62 835 80 90,,,,,
9045223411,node,47.3934912,8.0465915,no,,,,,,,,,Korridor gemischte Zone,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223411,,yes,,,,,,,,,,,+41 62 836 55 55,,,,,
9045223412,node,47.390176,8.0518396,no,,,,,,,,,Korridor bei Lift,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223412,,yes,,,,,,,,,,,+41 62 83514 73,,,,,
9045223413,node,47.3906942,8.0530328,no,,,,,,,,,2. OG / Empfang,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223413,,yes,,,,,,,,,,,+41 62 835 16 10,,,,,
9045223414,node,47.3894394,8.043199,no,,,,,,,,,im Durchgang Rain 47/53,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223414,,yes,,,,,,,,,,,+41 62 835 17 94,,,,,
9045223415,node,47.3924106,8.0527344,yes,,,,,,,,,"Bahnhofstrasse 88, 2. Stock Schalter Information",,7h verfügbar,,defibrillator,144,,node/9045223415,,yes,,,,,,,"Mo-Fr 08:00-12:00,14:00-17:00",Amt für Migration und Integration,,,+41 62 835 18 60,,,,,
9045223416,node,47.2875609,7.9435702,no,,,,,,,,,Gang zw. Schalter und Einsatzzentrale,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045223416,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045229717,node,47.321386,7.9026876,no,,,,,,,,,WC Betriebsleiter,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045229717,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045229718,node,47.3215397,7.9014941,no,,,,,,,,,Cerberus Raum,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045229718,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045229719,node,47.5524093,7.7921216,yes,,,,,,,,,Beim Eingang Roter Pavillon,,,,defibrillator,144,,node/9045229719,,no,,,,,,,24/7,Stadt Rheinfelden,,,+41 61 835 51 11,,Schulhaus Schützenmatt,,,
9045229720,node,47.5531811,7.805304,no,,,,,,,,,bei der Polizei,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045229720,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045229721,node,47.246552,8.1843317,yes,,,,,,,,,Korridor beim Lift,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9045229721,,no,,,,,,,,,,,+41 62 835 35 00,,,,,
9045229722,node,47.3231879,8.1946421,no,,,,,,,,,Cafe Mehrzweckgebäude,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045229722,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045229723,node,47.3914505,8.1405298,no,,,,,,,,,technische Prüfhalle,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045229723,,yes,,,,,,,,,,,+41 62 886 21 44,,,,,
9045229724,node,47.3918227,8.1405935,no,,,,,,,,,Schalterhalle,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045229724,,yes,,,,,,,,,,,+41 62 886 21 44,,,,,
9045229725,node,47.4620402,8.3379773,yes,,,,,,,,,Links vom STVA Schalter im Treppenhazs,,,,defibrillator,144,,node/9045229725,,yes,,,,,,,Mo-Fr 08:00-17:00,,,,+41 62 835 35 00,,,,,
9045229726,node,47.4720863,8.3059581,yes,,,,,,,,,Im Warteraum Bezirksgericht Baden,,,,defibrillator,144,,node/9045229726,,yes,,,,,,,"Mo-Fr 08:00-12:00,13:30-17:00",Bezirksgericht Baden,,,+41 56 200 13 13,,,,,
9045229727,node,47.4746068,8.3055829,yes,,,,,,,,,Im Warteraum des Bezirksgerichtes Baden,,,,defibrillator,144,,node/9045229727,,yes,,,,,,,"Mo-Fr 08:00-12:00,13:30-17:00",Bezirksgericht Baden,,,+41 56 200 13 13,,,,,
9045229728,node,47.4817684,8.2111376,yes,,,,,,,,,Neben Sanitätszimmer im Haupteingangsbereich,,,,defibrillator,144,,node/9045229728,,yes,,,0,,,,Mo-Fr 06:45-19:00; Sa 06:45-13:00,,,,+41 62 835 35 00,,,,,
9045229729,node,47.480635,8.2111195,yes,,,,,,,,,Im Eingang Campusplatz,,,,defibrillator,144,,node/9045229729,,yes,,,,,,,Mo-Fr 06:45-19:00; Sa 06:45-13:00,,,,+41 62 835 35 00,,,,,
9045229730,node,47.4808516,8.2120764,yes,,,,,,,,,im Korridor nach dem Haupteingang,,,,defibrillator,144,,node/9045229730,,yes,,,,,,,Mo-Fr 06:45-19:00; Sa 06:45-13:00,,,,+41 62 835 35 00,,,,,
9045229731,node,47.4789537,8.2130688,yes,,,,,,,,,Beim Treppenaufgang ins EG,,,,defibrillator,144,,node/9045229731,,yes,,,,,,,Mo-Fr 06:45-19:00; Sa 06:45-13:00,,,,+41 62 835 35 00,,,,,
9045229732,node,47.479599,8.213034,yes,,,,,,,,,"Im Eingang, vis-a-vis Foyer",,,,defibrillator,144,,node/9045229732,,yes,,,,,,,Mo-Fr 06:45-19:00; Sa 06:45-13:00,,,,+41 62 835 35 00,,,,,
9045229733,node,47.4838607,8.2155713,yes,,,,,,,,,Im Hauptkorridor neben der Abzweigung zum Treppenaufgang,,,,defibrillator,144,,node/9045229733,,yes,,,,,,,Mo-Sa 08:00-22:00,,,,+41 62 835 35 00,,,,,
9045229734,node,47.4801628,8.2187498,yes,,,,,,,,,Besucherzentrum neben Haupteingang,,,,defibrillator,144,,node/9045229734,,yes,,,,,,,,,,,+41 62 835 35 00,,,,,
9045229735,node,47.4734434,8.1955996,yes,,,,,,,,,Neben Sekretariatseingang,,,,defibrillator,144,,node/9045229735,,yes,,,,,,,Mo-Fr 07:00-21:30,,,,+41 62 835 35 00,,,,,
9045229736,node,47.4849108,8.198258,yes,,,,,,,,,neben Sekretariatseingang,,,,defibrillator,144,,node/9045229736,,yes,,,,,,,Mo-Fr 06:30-19:00,,,,+41 62 835 35 00,,,,,
9045229737,node,47.3559975,8.0471891,yes,,,,,,,,,Eingangsbereich Haupteingang EG vor Treppe,,während Öffnungszeiten Gemeindehaus,,defibrillator,144,,node/9045229737,,yes,,,0,,,,"Mo 08:00-11:30,14:00-17:00; Tu 08:00-11:30,14:00-18:00; We 08:00-11:30; Th 08:00-11:30,14:00-17:00; Fr 08:00-15:00",Gemeinde Oberentfelden,,,+41 62 835 35 00,,,,,
9045229738,node,47.3620605,8.0496365,yes,,,,,,,,,Im Sanitätsraum EG,,,,defibrillator,144,,node/9045229738,,yes,,,0,,,,Mo-Fr 07:00-19:00,Kanton Aargau Immobilien,,,+41 62 835 35 00,,Im Sanitätsraum EG,,,
9045229739,node,47.3877542,8.0632091,,,,,,,,,,Eingangshalle HFGS,,,,defibrillator,144,,node/9045229739,,yes,,,,,,,Mo-Fr 07:00-17:00,,,,+41 62 835 35 00,,,,,
9045229740,node,47.3876235,8.0633023,,,,,,,,,,"Vorraum zum Lift, Sicherheitsposten, Wand West",,,,defibrillator,144,,node/9045229740,,yes,,,,,,,24/7,,,,+41 62 835 35 00,,,,,
9045229741,node,47.3738457,8.080843,yes,,,,,,,,,Ärztegemeinschaft Perrter,,,,defibrillator,144,,node/9045229741,,yes,,,,,,,Mo-Fr 07:30-18:00,,,,+41 62 835 35 00,,,,,
9045229742,node,47.3901685,8.0461872,no,,,,,,,,,Eingangsbereich/Haupteingang,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045229742,,yes,,,,,,,,,,,+41 62 835 29 90,,,,,
9045229743,node,47.3951047,8.056452,yes,,,,,,,,,"vor dem Sitzungszimmer, Korridor links",,,,defibrillator,144,,node/9045229743,,yes,,,,,,,Mo-Fr 06:00-17:00,,,,+41 62 835 31 65,,,,,
9045229744,node,47.3937047,8.04921,no,,,,,,,,,Korridor,,"teilweise für MA 24h verfügbar, aber nicht gesichert",,defibrillator,144,,node/9045229744,,yes,,,,,,,,,,,+41 58 481 12 00,,,,,
9045229745,node,47.3896963,8.0449171,yes,,,,,,,,,Foyer,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9045229745,,yes,,,,,,,,,,,+41 62 835 23 82,,,,,
9045229746,node,47.3927945,8.0546302,yes,,,,,,,,,Kopierraum Studierende,,,,defibrillator,144,,node/9045229746,,yes,,,,,,,Mo-Fr 07:30-18:00,,,,+41 62 200 21 33;+41 62 200 21 21,,,,,
9045229747,node,47.398627,8.058292,yes,,,,,,,,,"Vorplatz zum Mitarbeiterrestaurant ""Schatzkammer""",,,,defibrillator,144,,node/9045229747,,yes,,,,,,,"Mo-Fr 08:00-12:00,13:00-17:00",Empfang DFR,,,+41 62 835 24 24,,,,,
9045229748,node,47.3975948,8.0601387,yes,,,,,,,,,In der Bademeisterloge Aufsichtsraum,,,,defibrillator,144,,node/9045229748,,yes,,,,,,,Mo-Fr 06:00-23:30,,,,+41 62 834 64 00,,,,,
9045229749,node,47.3864912,8.0443981,yes,,,,,,,,,Oberes Foyer,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9045229749,,yes,,,,,,,,,,,+41 62 837 94 55,,,,,
9045229750,node,47.3931655,8.0494608,yes,,,,,,,,,Korridor,,,,defibrillator,144,,node/9045229750,,yes,,,,,,,Mo-Fr 06:00-18:00,,,,+41 58 481 12 00,,,,,
9045229751,node,47.2826645,7.9402534,yes,,,,,,,,,"Mehrzweckhalle Zofingen, im Eingangsbereich",,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9045229751,,yes,,,0,,,,,Bildungszentrum Zofingen,,,+41 79 240 75 69,,,,,
9045229752,node,47.2835088,7.940948,yes,,,,,,,,,"EG Turnhalle, im Sanitätszimmer",,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9045229752,,yes,,,0,,,,,,,,+41 79 240 75 69,,,,,
9045229753,node,47.2907504,7.9353174,yes,,,,,,,,,Eingangsbereich/Haupteingang,,,,defibrillator,144,,node/9045229753,,yes,,,0,,,,Mo-Fr 07:00-18:00,,,,+41 62 835 35 00,,,,,
9045529037,node,47.5536144,7.792247,yes,,,Hauptwachplatz 6,,Hauptwachplatz,,,,Mädchenschulhaus,,,,defibrillator,144,,node/9045529037,,no,,,,,,,24/7,Stadt Rheinfelden,,,+41 61 835 51 11,4310,,,,
9045529039,node,47.5526464,7.7904094,yes,Rheinfelden,,18,4310,Kaiserstrasse,,,,Primarschulhaus Schützenmatt,,,,defibrillator,144,,node/9045529039,,no,,,,,,,24/7,Stadt Rheinfelden,,,+41 61 835 51 11,,,,,
9045529040,node,47.5546584,7.8065591,yes,,,8,4310,Riburgerstrasse,,,,Waldfriedhof,,,,defibrillator,144,,node/9045529040,,no,,,,,,,24/7,Stadt Rheinfelden,,,+41 61 835 51 11,,,,,
9045529041,node,47.553304,7.793574,yes,,,,,,,,,Turnhalle Schützenweg,,,,defibrillator,144,,node/9045529041,,no,,,,,,,24/7,Stadt Rheinfelden,,,+41 61 835 52 45,,,,,
9045529043,node,47.5481461,7.8054163,yes,,,,,,,,,FC Rheinfelden Clubhaus 1 Haupteingang,,,,defibrillator,144,,node/9045529043,,no,,,,,,,24/7,Stadt Rheinfelden,,,+41 61 835 51 11,4310,,,,
9045529044,node,47.5560822,7.7967275,yes,Rheinfelden,,,4310,Rheinweg,,,,WC Stadtpark West bei der WC Anlage,,,,defibrillator,144,,node/9045529044,,no,,,,,,,24/7,Stadt Rheinfelden,,,+41 61 835 51 11,,,,,
9058109799,node,47.5417031,8.099764,no,,,,,,,,,Ist im Haus in einem Zimmer deponiert.,,Immer wenn jemand zuhause ist. Sonst Tel. 076 749 76 01 melden,,defibrillator,144,,node/9058109799,,yes,,,,,,,,Stäuble Roger,,,+41 76 749 76 01,,,,,
9063830977,node,47.3719724,8.0798643,,,,,,,,,,,,,,defibrillator,144,,node/9063830977,,,,,,,AED,,,,,,,,,,,
9078493550,node,47.3101674,8.2940542,yes,,,,,,,,,Im Eingangsbereich,,7*24h,,defibrillator,144,,node/9078493550,,no,,,,,,,,Gemeindeverwaltung Kallern,,,+41 56 666 15 56,,,,,
9078525921,node,47.3837654,8.0455744,no,,,,,,,,,Neben dem Klavier im Büro.,,Defibrillator in einem privaten Haushalt. Nur erreichbar mit Hausschlüssel bzw. Anwesenheit der Hausbewohner.,,defibrillator,144,,node/9078525921,,yes,,,,,,,,Oliver Müller,,,+41 79 425 70 34,,,,,
