osm_id,osm_type,lat,lon,access,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,check_date,colour,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,des,description,emergency,emergency:phone,fixme,id,indoor,latitude,layer,level,longitude,name,object:housenumber,object:street,opening_hours,opening_hours:url,operator,operator:phone,operator:wikidata,phone,phone:CH,ref,source,wheelchair
9155678657,node,46.5229902,6.6323881,yes,,,,,,,,,Dans l'entrée piétonne du parking souterrain,,,,,,defibrillator,144,,node/9155678657,yes,,,0,,,,,24/7,,,,,,,,,
9168332270,node,46.4600803,6.20807,yes,,,,,,,,,"A gauche de l'entrée à l'administration, à l'extérieur du bâtiment",,,,,,defibrillator,144,,node/9168332270,no,,,,,,,,24/7,,Eventuellement la Commune,,,+41223668787,,,,
9211918115,node,46.4528821,6.8858854,yes,,,,,,,,,Dans l'abri à côté du terrain,,,,,,defibrillator,144,,node/9211918115,no,,,,,,,,24/7,,,,,,,,,
9229709289,node,46.7901087,6.62092,yes,,,,,,,,,A la pharmacie,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9229709289,yes,,,0,,,,,,,,,,,,,,
9263287022,node,46.5228719,6.6262733,yes,,,,,,,,,Dans l'entrée,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9263287022,yes,,,,,,,,Mo-Su 09:00-22:30,,Just Eat Takeaway,,,+41794718626,,,,
9327244573,node,46.3807096,6.2053507,yes,,,,,,,,,En face de l'entrée de la maison de Commune,,,,,,defibrillator,144,,node/9327244573,no,,,,,,,,24/7,,Eveline Othenin-Girard - Commune d'Eysin,,,+41786223487,,,,
9373267160,node,46.431337,6.909766,yes,,,,,,,,,A la caisse accueil Migros (fleurs),,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9373267160,yes,,,1,,,,,,,Migros,,,,,,,
9394502661,node,46.4820656,6.8323403,yes,,,,,,,,,Sur la façade du bâtiment,,,,,,defibrillator,144,,node/9394502661,no,,,,,,,,24/7,,,,,,,,,
9402113896,node,46.511481,6.6596714,yes,,,,,,,,,A côté de l'ascenseur,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9402113896,yes,,,0,,,,,,,Migros,,,,,,,
9437104657,node,46.4767205,6.8289168,yes,,,,,,,,,Contre le mur extérieur du bâtiment communal,,,,,,defibrillator,144,,node/9437104657,no,,,,,,,,24/7,,Commune de Chardonne,,,,,,,
9437117588,node,46.4711642,6.8452955,yes,,,,,,,,,Contre le mur extérieur du collège à gauche de la porte principale,,,,,,defibrillator,144,,node/9437117588,no,,,,,,,,24/7,,,,,,,,,
9437164339,node,46.4739575,6.7846115,yes,,,,,,,,,"Au bord du lac, à l'entrée des vestiaires de la plage sous le quai 2 de la gare",,,,,,defibrillator,144,,node/9437164339,no,,,,,,,,24/7,,,,,,,,,
9437180016,node,46.4792683,6.841682,yes,,,,,,,,,Dans la cabine téléphonique de l'arrêt du bus,,,,,,defibrillator,144,,node/9437180016,no,,,,,,,,24/7,,,,,,,,,
9437197288,node,46.4786834,6.8414146,yes,,,,,,,,,A gauche de l'entrée principale de la salle polyvalente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9437197288,yes,,,,,,,,Mo-Fr 08:00-18:00,,,,,,,,,
9498474638,node,46.5201681,6.6339877,yes,,,,,,,,,A l'accueil,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9498474638,yes,,,,,,,,Mo-Fr 09:30-18:00; Sa 09:00-17:00,,Bucherer SA,,,,,,,
9543688972,node,46.4823562,6.9086019,yes,,,,,,,,,Hall d'entrée,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9543688972,yes,,,,,,,,,,Restaurant des Pléiades,,,,,,,
9554090000,node,46.5060514,6.6538471,no,,,,,,,,,A droite de l'entrée secondaire,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9554090000,yes,,,,,,,,,,Brin Glauser,,,+41 21 318 82 40,,,,
9604770915,node,46.5174305,6.6310275,no,,,,,,,,,"Dans l'open space 50, près de l'imprimante mfp",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9604770915,yes,,,,,,,,,,"Reaplus GmbH, Buhaldenstrasse 8d, 5023 Biberstein",,,+41 43 536 69 15,,,,
9649305875,node,46.7539436,6.4890401,yes,,,,,,,,,"Intérieur du bâtiment, au rez-de-chaussée",,,,,,defibrillator,144,,node/9649305875,yes,,,,,,,,24/7,,Valérie Lambercy (Municipale de L'Abergement),,,+41792884028,,,,
9720540817,node,46.5944374,6.3790417,yes,,,,,,,,,Fromagerie gourmande,,,,,A gauche de l'entrée,defibrillator,144,,node/9720540817,no,,,,,,,,24/7,,,,,,,,,
9723239017,node,46.5042807,6.4890537,customers,,,,,,,,,A droite de la réception du camping TCS,,,,,,defibrillator,144,,node/9723239017,no,,,,,,,,Mo-Su 07:00-22:00,,,,,,,,,
9724659284,node,46.5646619,6.6887928,,,,,,,,,,,,,,,,defibrillator,144,,node/9724659284,yes,,,,,,,,,,,,,,,,,
9740070117,node,46.3154952,6.1303475,yes,,,,,,,,,Crèche,,,,,,defibrillator,144,,node/9740070117,no,,,,,,,,24/7,,Gemeinfe,,,,,,,
9763784147,node,46.554965,6.5738717,,,,,,,,,,A l'accueil,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9763784147,yes,,,0,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",,Frigo-Consulting SA,,,+41 21 633 44 66,,,,
9776678713,node,46.4761771,6.8244839,yes,,,,,,,,,"A l'intérieur, vers les escaliers",,,,,,defibrillator,144,,node/9776678713,yes,,,0,,,,,,,Commune de Chardonne,,,,,,,
9779081121,node,46.8035682,6.7173512,customers,,,,,,,,,A gauche de la réception du camping,,,,,,defibrillator,144,,node/9779081121,no,,,,,,,,24/7,,,,,,,,,
9779145431,node,46.5454101,6.6300446,yes,,,,,,,,,"Near the entrance of the building, in exterior but under a roof",,,,,,defibrillator,144,,node/9779145431,no,,,,,,,,24/7,,,,,,,,,
9794502817,node,46.3438307,6.1597532,yes,,,,,,,,,Manège de la Sallivaz,,,,,,defibrillator,144,,node/9794502817,no,,,,,,,,,,Manège,,,,,,,
9806144770,node,46.2777737,7.0265335,yes,,,,,,,,,Sur le mur des toilettes,,,,,,defibrillator,144,,node/9806144770,no,,,,,,,,24/7,,,,,,,,,
9862344668,node,46.3172664,6.9668111,yes,,,,,,,,,A l'intérieur du poste de gendarmerie,,,,,,defibrillator,144,,node/9862344668,yes,,,,,,,,,,,,,,,,,
9862344674,node,46.378066,6.9232725,private,,,,,,,,,A l'intérieur du centre de gendarmerie,,,,,,defibrillator,144,,node/9862344674,yes,,,,,,,,,,,,,,,,,
9862740422,node,46.4652362,6.0735512,yes,,,,,,,green,,À l'exterieur à l'angle du bâtiment de la gare côté quai. À droite de la porte des WC hommes.,,,,,,defibrillator,144,,node/9862740422,no,,,,,,,,24/7,,,,,,,,,
9865460546,node,46.4677639,6.8329479,customers,,,,,,,,,Au bord du bassin intérieur,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9865460546,yes,,,0,,,,,,,Piscine de Vevey-Corseaux Plage,,,,,,,
9873885421,node,46.7604642,6.8829936,,,,,,,,,,Entrée principale des clients,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9873885421,yes,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-16:00",,Creabeton- Materiaux AG / Standort Granges / Kontaktperson Volker Singenholz,,,+41 79 874 08 7 1,,,,
9880334117,node,46.7224443,6.5992173,yes,,,,,,,,,Ecole de Suchy,,,,,"Sur le mur de l'école, à droite de la porte d'entrée",defibrillator,144,,node/9880334117,no,,,,,,,,24/7,,Commune de Suchy,,,,,,,
9884667820,node,46.525191,6.6011648,,,,,,,,,,Se présenter à la réception,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9884667820,yes,,,,,,,,Mo-Fr 06:00-18:00,,Ernst Sutter AG 1020 Renens,,,+41 58 476 30 06,,,,
9895103626,node,46.8044595,6.7387826,,,,,,,,,,,,,,,,defibrillator,144,,node/9895103626,,,,,,,,,,,,,,,,,,
9917843256,node,46.5118139,6.495496,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917843256,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917843262,node,46.553565,6.5729624,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917843262,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917843269,node,46.6608833,6.7956699,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917843269,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917843272,node,46.5221313,6.6367775,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917843272,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917843278,node,46.5425998,6.6275581,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917843278,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917843289,node,46.5220957,6.6262058,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917843289,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917845028,node,46.3187906,6.962018,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917845028,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917845039,node,46.5324157,6.5874584,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917845039,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917845048,node,46.5713559,6.605916,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917845048,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917845051,node,46.3876307,6.9214384,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917845051,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917845076,node,46.4743371,6.4142045,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917845076,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917845093,node,46.8277838,6.9284986,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917845093,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917845094,node,46.4158045,6.2733127,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917845094,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9917845101,node,46.7678548,6.6511944,yes,,,,,,,,,Surface de vente,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9917845101,yes,,,,,,,,,,Lidl,,,+41716278074,,,,
9920807690,node,46.9574544,7.0164849,,,,,,,,,,Neben der Eingangstüre der Toiletten,,,,,,defibrillator,144,,node/9920807690,no,,,,,,,,,,Resqshock,,,,,,,
9933730408,node,46.4714003,6.8298584,yes,,,,,,,,,Dans la rampe d'accès,,,,,,defibrillator,144,,node/9933730408,no,,,,,,,,24/7,,,,,,,,,
9933730409,node,46.4720025,6.8429546,yes,,,,,,,,,Dans la halle camions,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9933730409,yes,,,0,,,,,,,,,,,,,,
9942963023,node,46.474798,6.4223036,yes,,,,,,,,,,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9942963023,yes,,,0,,,,,,,Pfister,,,,,,,
9954344115,node,46.5205456,6.6306422,yes,,,,,,,,,Dans le centre clientèle des TL,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9954344115,yes,,,0,,,,,,,,,,,,,,
9984560951,node,46.5168141,6.6298773,private,,,,,,,,,Porte 5A,,,,,,defibrillator,144,,node/9984560951,yes,,,,,,,,,,,,,,,,,
9988384868,node,46.7811443,6.6472712,yes,,,,,,,,,Devant le secrétariat,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9988384868,yes,,,0,,,,,,,,,,,,,,
9996658488,node,46.5979756,6.5263062,yes,,,,,,,,,"A gauche en entrant, entre la réception et la fontaine à eau",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/9996658488,yes,,,0,,,,,,,Service de la sécurité civile et militaire,,,,,,,
9998329517,node,46.5957015,6.7700999,yes,,,,,,,,,"A côté du panneau d'affichage communal, vers les caissettes à journaux",,,,,,defibrillator,144,,node/9998329517,no,,,,,,,,24/7,,Commune de Mézières,,,+41 21 903 02 02,,,,
10004196918,node,46.5727674,6.6059998,,,,,,,,,,Praz-Roussy 2,,,,,,defibrillator,144,,node/10004196918,yes,,,,,,,,Lu.-Ve.,,Axians Schweiz AG,,,,,,,
10004213617,node,46.5774849,6.6316451,,,,,,,,,,En Boudron H10,,,,,,defibrillator,144,,node/10004213617,yes,,,,,,,,Lu.-Ve.,,Axians Suisse SA,,,,,,,
10005971972,node,46.3160413,6.9649665,yes,,,,,,,,,"Dans le supermarché, contre le mur en face des caisses de la Migros.",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10005971972,yes,,,,,,,,,,Migros,,,,,,,
10020525015,node,46.4779662,6.8611032,private,,,,,,,,,Dans le hall d'entrée,,,,,,defibrillator,144,,node/10020525015,yes,,,0,,,,,,,SIGE,,,,,,,
10023943017,node,46.5502602,6.5423556,,,,,,,,,,Reception a atelier,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10023943017,yes,,,,,,,,Mo-Fr 08:00-17:00,,MAN Truck & Bus Suisse SA,,,+41 21 703 55 55,,,,
10076351759,node,46.5083405,6.498091,yes,,,,,,,,,Dans le hall d'entrée,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10076351759,yes,,,0,,,,,,,,,,,,,,
10079622080,node,46.5067804,6.4967403,yes,,,,,,,,,Vers la réception du musée,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10079622080,yes,,,1,,,,,,,,,,,,,,
10079648394,node,46.5061292,6.49617,yes,,,,,,,,,Dans l'espace des milices (bâtiment n° 2),,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10079648394,yes,,,0,,,,,,,,,,,,,,
10081850339,node,46.6224531,6.7929599,yes,,,,,,,,,Façade sud de la grande salle,,,,,,defibrillator,144,,node/10081850339,no,,,0,,,,,24/7,,,,,,,,,
10081921522,node,46.516047,6.5004473,yes,,,,,,,,,Dans le sas d'entrée,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10081921522,yes,,,,,,,,,,Ville de Morges,,,,,,,
10081924842,node,46.5119414,6.4883899,yes,,,,,,,,,Dans la zone d'entrée,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10081924842,yes,,,,,,,,,,Ville de Morges,,,,,,,
10081939924,node,46.5139259,6.4877193,customers,,,,,,,,,Dans le hall d'entrée de la piscine,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10081939924,yes,,,,,,,,"""during swimming courses""",,Ville de Morges,,,,,,,
10081940654,node,46.5162974,6.500679,yes,,,,,,,,,Dans le hall d'entrée,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10081940654,yes,,,,,,,,,,Ville de Morges,,,,,,,
10084334465,node,46.5252007,6.6425935,yes,,,,,,,,,A la réception,,,,,,defibrillator,144,,node/10084334465,yes,,,0,,,,,24/7,,,,,,,,,
10113974521,node,46.5228061,6.5645826,yes,,,,,,,,,A gauche en entrant,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10113974521,yes,,,0,,,,,,,SwissTech Convention Center,,,,,,,
10116803340,node,46.5726946,6.6302578,,,,,,,,,,,,,,,,defibrillator,144,,node/10116803340,yes,,,,,,,,,,,,,,,,,
10120515793,node,46.4546627,6.8657832,yes,,,,,,,,,Vers l'infirmerie,,,,,Pendant les heures d'ouverture des vestiaires,defibrillator,144,,node/10120515793,yes,,,0,,,,,,,,,,,,,,
10121563317,node,46.5194124,6.5791633,no,,,,,,,,,Entrée salle de gym SOS Ii,,,,,Pendant les heures d'ouverture des activités sportives,defibrillator,144,,node/10121563317,yes,,,,,,,,,,Uni Lausanne,,,,,,,
10185297554,node,46.5274295,6.6023517,yes,,,,,,,,,Devant le Sun Store,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10185297554,yes,,,0,,,,,,,Sun Store,,,,,,,
10185305907,node,46.5272147,6.6025836,yes,,,,,,,,,A l'entrée de la Migros,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10185305907,yes,,,0,,,,,,,Migros,,,,,,,
10199981247,node,46.4363597,6.9109325,yes,,,,,,,,,Dans le café Quai 10 qui se trouve au fond du passage sous voies,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10199981247,yes,,,-1,,,,,"Mo-Fr 07:00-18:00; Sa,Su 07:30-18:00",,Compagnie du chemin de fer Montreux Oberland bernois SA,,,+41 21 989 81 90,,,,limited
10200013535,node,46.4406279,6.8931818,yes,,,,,,,,,A la sortie des caisses de la Migros,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10200013535,yes,,,0,,,,,,,Migros,,,,,,,
10200100633,node,46.4235814,6.9254886,yes,,,,,,,,,Dans le fitness,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10200100633,yes,,,0,,,,,,,,,,,,,,
10210196497,node,46.3906267,6.9219512,yes,,,,,,,,,"A droite de l'entrée, vers les scanneurs",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10210196497,yes,,,0,,,,,,,Migros,,,,,,,
10231576916,node,46.5452717,6.5565159,,,,,,,,,,,,,,,,defibrillator,144,Je n'ai pas plus d'informations mais il y a bel et bien un défibrillateur ici (à compléter),node/10231576916,yes,,,,,,,,,,,,,,,,,
10239799413,node,46.520674,6.6296697,yes,,,,,,,,,"Dans la Migros, à côté de la caisse",,,,,,defibrillator,144,,node/10239799413,yes,,,0,,,,,Mo-Fr 07:00-19:00; Sa 08:00-18:00,,Migros,,,,,,,
10245625784,node,46.5328706,6.5650067,,,,,,,,,,À l'entrée du centre des jeunes,,,,,,defibrillator,144,,node/10245625784,yes,,,,,,,,,,,,,,,,,
10246917554,node,46.544535,6.5574423,,,,,,,,,,,,,,,,defibrillator,144,Je n'ai pas plus d'informations mais il y a bel et bien un défibrillateur ici (à compléter),node/10246917554,yes,,,,,,,,,,,,,,,,,
10246917555,node,46.5450184,6.557663,,,,,,,,,,,,,,,,defibrillator,144,Je n'ai pas plus d'informations mais il y a bel et bien un défibrillateur ici (à compléter),node/10246917555,yes,,,,,,,,,,,,,,,,,
10253594445,node,46.8157746,6.9309148,,,,,,,,,,,,,,,,defibrillator,144,,node/10253594445,no,,,,,,,,,,,,,,,,,
10267955620,node,46.514891,6.6328404,yes,,,,,,,,,A l'accueil (fleurs),,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10267955620,yes,,,0,,,,,,,Migros,,,,,,,
10274738397,node,46.5160067,6.626672,,,,,,,,,,,,,,,,defibrillator,144,,node/10274738397,yes,,,,,,,,,,,,,,,,,
10277947796,node,46.5855937,6.603903,,,,,,,,,,,,,,,,defibrillator,144,,node/10277947796,no,,,,,,,,,,,,,,,,,
10284319470,node,46.5278673,6.5940116,,,,,,,,,,,,,,,,defibrillator,144,,node/10284319470,no,,,,,,,,,,,,,,,,,
10304460021,node,46.533315,6.6078467,,,,,,,,,,A l'entrée du supermarché,,At the entrance of the supermarket,,,,defibrillator,144,,node/10304460021,yes,,,,,,,,,,,,,,,,,
10317027909,node,46.7297425,6.413269,no,,,,,,,,,Devant le Marché Reymond,,,,,,defibrillator,144,,node/10317027909,no,,,,,,,,,,Commune de Ballaigues,,,+41 21 843 99 11,,,"local_knowledge, defikarte.ch",
10317041909,node,46.7298601,6.4135265,yes,,,,,,,,,Grand Rue,,,,,,defibrillator,144,,node/10317041909,yes,,,,,,,,,,Commune de Ballaigues,,,+41 21 843 99 11,,,"local_knowledge, defikarte.ch",
10554112767,node,46.4736853,6.4258575,yes,,,,,,,,,A la sortie des caisses de la Migros,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10554112767,yes,,,0,,,,,,,Migros,,,,,,,
10554191624,node,46.5470377,6.5637159,yes,,,,,,,,,A l'accueil du Jumbo,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10554191624,yes,,,0,,,,,,,Jumbo,,,,,,,
10554192938,node,46.5339771,6.5412807,yes,,,,,,,,,Dans l'entrée à côté de la pharmacie,,,,,,defibrillator,144,,node/10554192938,no,,,,,,,,24/7,,,,,,,,,
10554200471,node,46.5475035,6.5532376,yes,,,,,,,,,A la sortie des caisses de la Migros,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10554200471,yes,,,0,,,,,,,Migros,,,,,,,
10554214014,node,46.5242655,6.5405679,yes,,,,,,,,,A l'entrée de l'administration communale,,,,,,defibrillator,144,,node/10554214014,no,,,,,,,,24/7,,Commune de Denges,,,,,,,
10554249366,node,46.6139203,6.5067698,yes,,,,,,,,,A la sortie des caisses de la Migros,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10554249366,yes,,,0,,,,,,,Migros,,,,,,,
10562092305,node,46.3780272,6.920424,yes,,,,,,,,,A la réception de l'Espace Santé Rennaz,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10562092305,yes,,,,,,,,,,Espace Santé Rennaz,,,,,,,
10562142912,node,46.5108165,6.4951483,yes,,,,,,,,,Dans le sas du bancomat,,,,,,defibrillator,144,,node/10562142912,yes,,,0,,,,,24/7,,Raiffeisen,,,,,,,
10565364147,node,46.4579149,6.8529082,yes,,,,,,,,,Dans l'entrée de l'EMS,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10565364147,yes,,,0,,,,,,,,,,,,,,
10565406732,node,46.4637515,6.8410666,yes,,,,,,,,,A la réception de l'office AI,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10565406732,yes,,,0,,,,,,,,,,,,,,
10571045583,node,46.5567841,6.6349814,,,,,,,,,,,,,,,,defibrillator,144,,node/10571045583,yes,,,,,,,,,,,,,,,,,
10572532539,node,46.4646787,6.8397061,permissive,,,,,,,,,"A la réception, vers l'entrée du personnel",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10572532539,yes,,,0,,,,,"Mo-Fr 07:30-12:00, 13:30-17:30",,Holdinova SA,,,,,,,
10586583095,node,46.4521145,6.885482,yes,,,,,,,,,Vers le local matériel,,,,,,defibrillator,144,,node/10586583095,no,,,,,,,,24/7,,Commune de Montreux,,,,,,,
10586583096,node,46.4522748,6.8939419,yes,,,,,,,,,Vers les WC,,,,,,defibrillator,144,,node/10586583096,,,,,,,,,,,Commune de Montreux,,,,,,,
10586583097,node,46.4340664,6.9125074,yes,,,,,,,,,Dans l'entrée du bureau d'Empire Skate Building,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586583097,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586583098,node,46.4357883,6.9118154,yes,,,,,,,,,Dans le couloir des vestiaires,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586583098,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586583099,node,46.4352194,6.9132446,yes,,,,,,,,,Dans le couloir des vestiaires,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586583099,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586583100,node,46.4347707,6.9140883,yes,,,,,,,,,Dans l'entrée de la salle de gym,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586583100,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586583101,node,46.4325777,6.9123074,yes,,,,,,,,,Dans le couloir du collège,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586583101,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586583102,node,46.4404882,6.8899253,yes,,,,,,,,,Dans le couloir de l'entrée joueurs,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586583102,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586583103,node,46.4452414,6.8989159,yes,,,,,,,,,Dans le couloir du collège,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586583103,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586583104,node,46.4451485,6.8997625,yes,,,,,,,,,Dans le hall du collège,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586583104,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586587037,node,46.4251528,6.9233114,private,,,,,,,,,Dans l'entrée du Tennis Club,,,,,,defibrillator,144,,node/10586587037,yes,,,,,,,,,,,,,,,,,
10586587038,node,46.4522032,6.8923521,private,,,,,,,,,Dans la buvette du boulodrome,,,,,,defibrillator,144,,node/10586587038,yes,,,,,,,,,,,,,,,,,
10586587039,node,46.4418716,6.938069,private,,,,,,,,,Dans le stand vers l'armoire pharmacie,,,,,,defibrillator,144,,node/10586587039,yes,,,,,,,,,,,,,,,,,
10586599560,node,46.4418272,6.8893438,yes,,,,,,,,,A la réception du poste de Police,,,,,,defibrillator,144,,node/10586599560,yes,,,,,,,,24/7,,Police Riviera,,,,,,,
10586600105,node,46.441441,6.8955349,yes,,,,,,,,,Dans le hall d'entrée de la salle de gym,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586600105,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586600106,node,46.4340302,6.9274041,yes,,,,,,,,,Dans le hall d'entrée de la salle de gym,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586600106,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586600107,node,46.4517966,6.8910273,yes,,,,,,,,,Dans le hall d'entrée de la salle de gym,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586600107,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586600108,node,46.4435855,6.8943283,yes,,,,,,,,,Dans le hall d'entrée de la salle de gym,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586600108,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10586600109,node,46.4424391,6.9138317,yes,,,,,,,,,Dans le hall des escaliers de la salle de gym,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10586600109,yes,,,,,,,,,,Commune de Montreux,,,,,,,
10592374393,node,46.781213,6.6351176,yes,,,,,,,,,À l'entrée de la Migros,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10592374393,yes,,,,,,,,,,,,,,,,,
10599236392,node,46.4459537,6.1580068,,,,,,,,,,,,,,,"À l'intérieur du bâtiment, vers le bancomat.",defibrillator,144,,node/10599236392,,,,,,,,,,,,,,,,,,
10599260776,node,46.4485253,6.1601385,,,,,,,,,,,,,,,"Entre les deux bâtiments, à l'extérieur, à côté de l'entrée des toilettes publiques.",defibrillator,144,,node/10599260776,,,,,,,,,,,,,,,,,,
10612095167,node,46.5590064,6.6119688,yes,,,,,,,,,"Mural, en face de l'accueil",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10612095167,yes,,,,,,,,,,Migros,,,,,,,
10618789015,node,46.79903,6.7457363,yes,Yvonand,8,1462,Avenue du Temple,,,,,Extérieur,,,,,,defibrillator,144,,node/10618789015,no,,,,,,,,24/7,,Administration communale,,,,,,,
10618789016,node,46.7955344,6.7488411,private,Yvonand,21,1462,Route de Rovray,,,,,"Intérieur, Rez",,,,,,defibrillator,144,,node/10618789016,yes,,,,,,,,06:00-22:00,,Fitness Santé,,,,,,,
10618789017,node,46.7986817,6.7442257,private,Yvonand,4,1462,Rue des Vergers,,,,,Dans le cabinet médical,,,,,,defibrillator,144,,node/10618789017,yes,,,,,,,,"Mo-We 08:00-12:00, 13:00-17:30, Th 08:00-12:00, Fr 08:00-12:00, 13:00-17:00",,Dr. Carnal Christine,,,,,,,
